time	Vsalida
2.666557508240893e-004	3.023890e+000
2.666607508240893e-004	3.023834e+000
2.666657508240892e-004	3.023777e+000
2.666707508240892e-004	3.023721e+000
2.666757508240892e-004	3.023664e+000
2.666807508240891e-004	3.023606e+000
2.666857508240891e-004	3.023548e+000
2.666907508240891e-004	3.023490e+000
2.666957508240891e-004	3.023431e+000
2.667007508240890e-004	3.023372e+000
2.667057508240890e-004	3.023312e+000
2.667107508240890e-004	3.023252e+000
2.667157508240889e-004	3.023192e+000
2.667207508240889e-004	3.023132e+000
2.667257508240889e-004	3.023071e+000
2.667307508240888e-004	3.023009e+000
2.667357508240888e-004	3.022948e+000
2.667380771699014e-004	3.022919e+000
2.667402806012878e-004	3.022892e+000
2.667421484563249e-004	3.022868e+000
2.667441215616741e-004	3.022844e+000
2.667480677723726e-004	3.022794e+000
2.667530677723726e-004	3.022731e+000
2.667580677723725e-004	3.022668e+000
