time	V(d)	V(g)	V(gg)	Id(M1)
2.308224101646490e-004	1.310368e+001	7.104737e-006	0.000000e+000	-3.031172e-007
2.308273387360771e-004	1.310367e+001	2.328922e-006	0.000000e+000	-3.311307e-007
2.308322673075052e-004	1.310367e+001	-2.054734e-006	0.000000e+000	-3.568428e-007
2.308371958789333e-004	1.310366e+001	-6.046231e-006	0.000000e+000	-3.802535e-007
2.308421244503614e-004	1.310365e+001	-9.645569e-006	0.000000e+000	-4.013629e-007
2.308470530217895e-004	1.310364e+001	-1.285275e-005	0.000000e+000	-4.201710e-007
2.308519815932176e-004	1.310363e+001	-1.566777e-005	0.000000e+000	-4.366777e-007
2.308591958789313e-004	1.310362e+001	-1.929726e-005	0.000000e+000	-4.579586e-007
2.308664101646449e-004	1.310361e+001	-2.256444e-005	0.000000e+000	-4.771138e-007
2.308736244503585e-004	1.310360e+001	-2.546929e-005	0.000000e+000	-4.941433e-007
2.308808387360721e-004	1.310359e+001	-2.801184e-005	0.000000e+000	-5.090471e-007
2.308880530217857e-004	1.310358e+001	-3.019207e-005	0.000000e+000	-5.218252e-007
2.308952673074994e-004	1.310357e+001	-3.200998e-005	0.000000e+000	-5.324775e-007
2.309024815932130e-004	1.310356e+001	-3.346557e-005	0.000000e+000	-5.410042e-007
2.309144815932119e-004	1.310354e+001	-3.545378e-005	0.000000e+000	-5.526476e-007
2.309264815932107e-004	1.310352e+001	-3.717127e-005	0.000000e+000	-5.627032e-007
2.309384815932096e-004	1.310350e+001	-3.861803e-005	0.000000e+000	-5.711709e-007
2.309504815932085e-004	1.310348e+001	-3.979407e-005	0.000000e+000	-5.780507e-007
2.309624815932074e-004	1.310346e+001	-4.069937e-005	0.000000e+000	-5.833427e-007
2.309744815932063e-004	1.310345e+001	-4.133395e-005	0.000000e+000	-5.870469e-007
2.309864815932052e-004	1.310343e+001	-4.169781e-005	0.000000e+000	-5.891632e-007
2.310110530217743e-004	1.310339e+001	-4.227134e-005	0.000000e+000	-5.924916e-007
2.310356244503435e-004	1.310335e+001	-4.273840e-005	0.000000e+000	-5.951958e-007
2.310601958789126e-004	1.310331e+001	-4.309899e-005	0.000000e+000	-5.972758e-007
2.310847673074818e-004	1.310328e+001	-4.335310e-005	0.000000e+000	-5.987317e-007
2.311093387360509e-004	1.310324e+001	-4.350075e-005	0.000000e+000	-5.995633e-007
2.311339101646201e-004	1.310320e+001	-4.354192e-005	0.000000e+000	-5.997707e-007
2.311584815931892e-004	1.310316e+001	-4.347662e-005	0.000000e+000	-5.993539e-007
2.311589815931892e-004	1.310316e+001	-4.347712e-005	0.000000e+000	-5.993562e-007
2.316709815931417e-004	1.310237e+001	-4.344591e-005	0.000000e+000	-5.984700e-007
2.321829815930943e-004	1.310158e+001	-4.335685e-005	0.000000e+000	-5.972470e-007
2.326949815930468e-004	1.310080e+001	-4.326805e-005	0.000000e+000	-5.960276e-007
2.332069815929994e-004	1.310001e+001	-4.317951e-005	0.000000e+000	-5.948116e-007
2.337189815929519e-004	1.309923e+001	-4.309122e-005	0.000000e+000	-5.935991e-007
2.342309815929045e-004	1.309845e+001	-4.300319e-005	0.000000e+000	-5.923901e-007
2.347429815928570e-004	1.309767e+001	-4.291542e-005	0.000000e+000	-5.911846e-007
2.352549815928096e-004	1.309689e+001	-4.282789e-005	0.000000e+000	-5.899826e-007
2.357669815927621e-004	1.309611e+001	-4.274063e-005	0.000000e+000	-5.887841e-007
2.362789815927147e-004	1.309534e+001	-4.265361e-005	0.000000e+000	-5.875890e-007
2.367909815926672e-004	1.309456e+001	-4.256685e-005	0.000000e+000	-5.863974e-007
2.373029815926198e-004	1.309379e+001	-4.248034e-005	0.000000e+000	-5.852092e-007
2.378149815925723e-004	1.309302e+001	-4.239408e-005	0.000000e+000	-5.840245e-007
2.383269815925249e-004	1.309225e+001	-4.230807e-005	0.000000e+000	-5.828431e-007
2.388389815924775e-004	1.309148e+001	-4.222232e-005	0.000000e+000	-5.816653e-007
2.393509815924300e-004	1.309072e+001	-4.213681e-005	0.000000e+000	-5.804908e-007
2.398629815923826e-004	1.308995e+001	-4.205155e-005	0.000000e+000	-5.793198e-007
2.400000000000001e-004	1.308975e+001	-4.202878e-005	0.000000e+000	-5.790071e-007
2.400000000666307e-004	1.308975e+001	-1.866015e-005	7.995674e-004	-1.265159e-006
2.400000001998921e-004	1.308975e+001	2.808281e-005	2.398704e-003	-2.684814e-006
2.400000004664148e-004	1.308975e+001	1.215962e-004	5.596976e-003	-5.752683e-006
2.400000009994600e-004	1.308975e+001	3.087330e-004	1.199352e-002	-1.279738e-005
2.400000020655507e-004	1.308975e+001	6.834322e-004	2.478661e-002	-3.032030e-005
2.400000041977321e-004	1.308975e+001	1.434431e-003	5.037278e-002	-7.763840e-005
2.400000084620948e-004	1.308976e+001	2.941808e-003	1.015451e-001	-2.095131e-004
2.400000156487072e-004	1.308977e+001	5.493762e-003	1.877845e-001	-5.015485e-004
2.400000224158412e-004	1.308978e+001	7.910262e-003	2.689901e-001	-8.394382e-004
2.400000317943433e-004	1.308980e+001	1.128353e-002	3.815321e-001	-1.381800e-003
2.400000474556067e-004	1.308984e+001	1.697490e-002	5.694673e-001	-2.373099e-003
2.400000758165398e-004	1.308991e+001	2.746332e-002	9.097985e-001	-4.260398e-003
2.400001299926373e-004	1.309005e+001	4.815568e-002	1.559912e+000	-7.930830e-003
2.400002383448325e-004	1.309034e+001	9.211917e-002	2.860138e+000	-1.528168e-002
2.400004550492228e-004	1.309090e+001	1.862442e-001	5.460591e+000	-2.994883e-002
2.400005665912196e-004	1.309119e+001	2.389662e-001	6.799095e+000	-3.747421e-002
2.400007896752131e-004	1.309177e+001	3.542489e-001	9.476103e+000	-5.247030e-002
2.400010000000001e-004	1.309231e+001	4.695538e-001	1.200000e+001	-6.657281e-002
2.400010210324788e-004	1.309233e+001	4.744496e-001	1.200000e+001	-6.697038e-002
2.400010630974362e-004	1.309234e+001	4.842162e-001	1.200000e+001	-6.730063e-002
2.400032900844937e-004	1.309226e+001	9.860053e-001	1.200000e+001	-6.449788e-002
2.400055170715511e-004	1.309218e+001	1.467329e+000	1.200000e+001	-6.179955e-002
2.400077440586086e-004	1.309211e+001	1.928186e+000	1.200000e+001	-5.920563e-002
2.400099710456660e-004	1.309203e+001	2.368577e+000	1.200000e+001	-5.671614e-002
2.400121980327235e-004	1.309196e+001	2.788503e+000	1.200000e+001	-5.433105e-002
2.400144250197809e-004	1.309189e+001	3.187963e+000	1.200000e+001	-5.205038e-002
2.400166520068384e-004	1.309182e+001	3.566957e+000	1.200000e+001	-4.987413e-002
2.400170091496955e-004	1.309181e+001	3.626468e+000	1.200000e+001	-4.956005e-002
2.400173662925526e-004	1.309180e+001	3.685544e+000	1.200000e+001	-4.923001e-002
2.400177234354097e-004	1.309179e+001	3.744185e+000	1.200000e+001	-4.888400e-002
2.400180805782668e-004	1.309178e+001	3.802391e+000	1.200000e+001	-4.852203e-002
2.400184377211240e-004	1.309176e+001	3.860163e+000	1.200000e+001	-4.814409e-002
2.400187948639811e-004	1.309175e+001	3.917499e+000	1.200000e+001	-4.775019e-002
2.400191520068382e-004	1.309174e+001	3.974401e+000	1.200000e+001	-4.734032e-002
2.400196520068381e-004	1.309169e+001	4.053339e+000	1.200000e+001	-4.616894e-002
2.400201520068381e-004	1.309158e+001	4.131366e+000	1.200000e+001	-4.304081e-002
2.400206520068380e-004	1.309125e+001	4.208330e+000	1.200000e+001	-3.442308e-002
2.400211520068380e-004	1.309047e+001	4.283955e+000	1.200000e+001	-1.410677e-002
2.400216520068379e-004	1.308895e+001	4.357918e+000	1.200000e+001	2.518594e-002
2.400221520068379e-004	1.308650e+001	4.429990e+000	1.200000e+001	8.877946e-002
2.400226520068378e-004	1.308304e+001	4.500103e+000	1.200000e+001	1.784772e-001
2.400231520068378e-004	1.307860e+001	4.568316e+000	1.200000e+001	2.933706e-001
2.400236520068378e-004	1.307325e+001	4.634741e+000	1.200000e+001	4.313850e-001
2.400241520068377e-004	1.306709e+001	4.699497e+000	1.200000e+001	5.902652e-001
2.400246520068377e-004	1.306019e+001	4.762692e+000	1.200000e+001	7.679477e-001
2.400251520068376e-004	1.305261e+001	4.824423e+000	1.200000e+001	9.626327e-001
2.400256520068376e-004	1.304442e+001	4.884773e+000	1.200000e+001	1.172759e+000
2.400261520068375e-004	1.303567e+001	4.943818e+000	1.200000e+001	1.396962e+000
2.400266520068375e-004	1.302639e+001	5.001625e+000	1.200000e+001	1.634034e+000
2.400271520068374e-004	1.301663e+001	5.058252e+000	1.200000e+001	1.882897e+000
2.400281520068373e-004	1.299582e+001	5.168187e+000	1.200000e+001	2.412206e+000
2.400291520068372e-004	1.297348e+001	5.274010e+000	1.200000e+001	2.978142e+000
2.400301520068372e-004	1.294982e+001	5.376048e+000	1.200000e+001	3.575069e+000
2.400306520068371e-004	1.293754e+001	5.425738e+000	1.200000e+001	3.883635e+000
2.400311520068371e-004	1.292500e+001	5.474585e+000	1.200000e+001	4.198218e+000
2.400316520068370e-004	1.291221e+001	5.522618e+000	1.200000e+001	4.518327e+000
2.400321520068370e-004	1.289918e+001	5.569866e+000	1.200000e+001	4.843509e+000
2.400326520068369e-004	1.288594e+001	5.616354e+000	1.200000e+001	5.173340e+000
2.400331520068369e-004	1.287248e+001	5.662107e+000	1.200000e+001	5.507426e+000
2.400341520068368e-004	1.284501e+001	5.751496e+000	1.200000e+001	6.186912e+000
2.400356520068366e-004	1.280253e+001	5.880592e+000	1.200000e+001	7.229568e+000
2.400368662925508e-004	1.276712e+001	5.980640e+000	1.200000e+001	8.096371e+000
2.400380805782650e-004	1.273103e+001	6.077656e+000	1.200000e+001	8.966597e+000
2.400392948639792e-004	1.269427e+001	6.171638e+000	1.200000e+001	9.840247e+000
2.400405091496933e-004	1.265685e+001	6.262588e+000	1.200000e+001	1.071732e+001
2.400417234354075e-004	1.261875e+001	6.350505e+000	1.200000e+001	1.159782e+001
2.400429377211217e-004	1.257997e+001	6.435389e+000	1.200000e+001	1.248174e+001
2.400441520068359e-004	1.254053e+001	6.517240e+000	1.200000e+001	1.336908e+001
2.400451520068358e-004	1.250911e+001	6.583498e+000	1.200000e+001	1.410251e+001
2.400461520068357e-004	1.247563e+001	6.647431e+000	1.200000e+001	1.482067e+001
2.400471520068356e-004	1.244010e+001	6.709040e+000	1.200000e+001	1.552356e+001
2.400481520068355e-004	1.240251e+001	6.768325e+000	1.200000e+001	1.621119e+001
2.400491520068354e-004	1.236287e+001	6.825286e+000	1.200000e+001	1.688355e+001
2.400501520068353e-004	1.232117e+001	6.879923e+000	1.200000e+001	1.754064e+001
2.400511520068352e-004	1.227742e+001	6.932236e+000	1.200000e+001	1.818246e+001
2.400521520068351e-004	1.221161e+001	6.973631e+000	1.200000e+001	1.868353e+001
2.400526520068351e-004	1.215054e+001	6.981428e+000	1.200000e+001	1.875122e+001
2.400528799931137e-004	1.192043e+001	6.896673e+000	1.200000e+001	1.716252e+001
2.400529947508914e-004	1.122647e+001	6.608166e+000	1.200000e+001	1.072453e+001
2.400530262584829e-004	1.071749e+001	6.375149e+000	1.200000e+001	7.542844e+000
2.400530573100567e-004	1.014863e+001	6.089353e+000	1.200000e+001	6.483717e+000
2.400530676653730e-004	1.001501e+001	6.022239e+000	1.200000e+001	6.262153e+000
2.400530806518946e-004	9.885246e+000	5.959716e+000	1.200000e+001	5.720282e+000
2.400530939970180e-004	9.778232e+000	5.904434e+000	1.200000e+001	5.615470e+000
2.400531077823129e-004	9.689680e+000	5.859233e+000	1.200000e+001	5.501257e+000
2.400531353529027e-004	9.560848e+000	5.793592e+000	1.200000e+001	5.361500e+000
2.400531855280975e-004	9.410862e+000	5.718549e+000	1.200000e+001	5.209730e+000
2.400532558808502e-004	9.296557e+000	5.664255e+000	1.200000e+001	5.107914e+000
2.400533356244174e-004	9.235474e+000	5.639381e+000	1.200000e+001	5.063482e+000
2.400534486147819e-004	9.194716e+000	5.628805e+000	1.200000e+001	5.045040e+000
2.400536034263364e-004	9.160006e+000	5.625720e+000	1.200000e+001	5.039416e+000
2.400538693325603e-004	9.109831e+000	5.625454e+000	1.200000e+001	5.038393e+000
2.400555068860460e-004	8.808368e+000	5.627183e+000	1.200000e+001	5.037675e+000
2.400571444395316e-004	8.515768e+000	5.628853e+000	1.200000e+001	5.036981e+000
2.400587819930173e-004	8.232030e+000	5.630466e+000	1.200000e+001	5.036309e+000
2.400604195465029e-004	7.957154e+000	5.632022e+000	1.200000e+001	5.035661e+000
2.400620570999886e-004	7.691140e+000	5.633520e+000	1.200000e+001	5.035036e+000
2.400636946534742e-004	7.433989e+000	5.634961e+000	1.200000e+001	5.034434e+000
2.400653322069599e-004	7.185699e+000	5.636344e+000	1.200000e+001	5.033855e+000
2.400666179212455e-004	7.000708e+000	5.637348e+000	1.200000e+001	5.033380e+000
2.400679036355311e-004	6.823877e+000	5.638302e+000	1.200000e+001	5.032921e+000
2.400691893498167e-004	6.655207e+000	5.639206e+000	1.200000e+001	5.032480e+000
2.400704750641023e-004	6.494698e+000	5.640058e+000	1.200000e+001	5.032055e+000
2.400717607783879e-004	6.342351e+000	5.640861e+000	1.200000e+001	5.031647e+000
2.400730464926734e-004	6.198164e+000	5.641612e+000	1.200000e+001	5.031255e+000
2.400743322069591e-004	6.062138e+000	5.642313e+000	1.200000e+001	5.030881e+000
2.400756893498161e-004	5.928348e+000	5.643015e+000	1.200000e+001	5.030544e+000
2.400770464926731e-004	5.799899e+000	5.643700e+000	1.200000e+001	5.030243e+000
2.400784036355301e-004	5.676791e+000	5.644368e+000	1.200000e+001	5.029978e+000
2.400797607783871e-004	5.559026e+000	5.645019e+000	1.200000e+001	5.029748e+000
2.400811179212442e-004	5.446602e+000	5.645652e+000	1.200000e+001	5.029554e+000
2.400824750641012e-004	5.339519e+000	5.646269e+000	1.200000e+001	5.029396e+000
2.400838322069582e-004	5.237778e+000	5.646869e+000	1.200000e+001	5.029274e+000
2.400854036355295e-004	5.122510e+000	5.647562e+000	1.200000e+001	5.029158e+000
2.400869750641007e-004	5.009261e+000	5.648251e+000	1.200000e+001	5.029056e+000
2.400885464926720e-004	4.898031e+000	5.648937e+000	1.200000e+001	5.028970e+000
2.400901179212433e-004	4.788820e+000	5.649618e+000	1.200000e+001	5.028900e+000
2.400916893498146e-004	4.681627e+000	5.650295e+000	1.200000e+001	5.028844e+000
2.400932607783859e-004	4.576453e+000	5.650969e+000	1.200000e+001	5.028804e+000
2.400948322069572e-004	4.473297e+000	5.651638e+000	1.200000e+001	5.028779e+000
2.400976893498140e-004	4.287392e+000	5.652854e+000	1.200000e+001	5.028746e+000
2.401005464926709e-004	4.102525e+000	5.654073e+000	1.200000e+001	5.028724e+000
2.401034036355278e-004	3.918697e+000	5.655294e+000	1.200000e+001	5.028711e+000
2.401062607783847e-004	3.735907e+000	5.656517e+000	1.200000e+001	5.028708e+000
2.401091179212416e-004	3.554155e+000	5.657743e+000	1.200000e+001	5.028714e+000
2.401119750640984e-004	3.373441e+000	5.658972e+000	1.200000e+001	5.028731e+000
2.401148322069553e-004	3.193766e+000	5.660203e+000	1.200000e+001	5.028758e+000
2.401181179212407e-004	2.986734e+000	5.661622e+000	1.200000e+001	5.028789e+000
2.401214036355261e-004	2.779856e+000	5.663053e+000	1.200000e+001	5.028825e+000
2.401246893498115e-004	2.573131e+000	5.664495e+000	1.200000e+001	5.028865e+000
2.401279750640969e-004	2.366560e+000	5.665949e+000	1.200000e+001	5.028910e+000
2.401312607783824e-004	2.160143e+000	5.667414e+000	1.200000e+001	5.028959e+000
2.401345464926677e-004	1.953879e+000	5.668891e+000	1.200000e+001	5.029013e+000
2.401378322069532e-004	1.747769e+000	5.670380e+000	1.200000e+001	5.029070e+000
2.401383322069531e-004	1.716610e+000	5.670782e+000	1.200000e+001	5.029053e+000
2.401389750640959e-004	1.677415e+000	5.672024e+000	1.200000e+001	5.028981e+000
2.401396179212387e-004	1.639509e+000	5.674287e+000	1.200000e+001	5.028911e+000
2.401402607783815e-004	1.602893e+000	5.677569e+000	1.200000e+001	5.028842e+000
2.401409036355243e-004	1.567565e+000	5.681871e+000	1.200000e+001	5.028775e+000
2.401415464926671e-004	1.533527e+000	5.687194e+000	1.200000e+001	5.028709e+000
2.401421893498099e-004	1.500778e+000	5.693536e+000	1.200000e+001	5.028645e+000
2.401428322069527e-004	1.469318e+000	5.700899e+000	1.200000e+001	5.028582e+000
2.401444036355240e-004	1.398463e+000	5.723701e+000	1.200000e+001	5.028446e+000
2.401459750640953e-004	1.332827e+000	5.750282e+000	1.200000e+001	5.028324e+000
2.401475464926665e-004	1.272410e+000	5.780644e+000	1.200000e+001	5.028216e+000
2.401491179212379e-004	1.217212e+000	5.814785e+000	1.200000e+001	5.028123e+000
2.401506893498091e-004	1.167234e+000	5.852705e+000	1.200000e+001	5.028044e+000
2.401522607783804e-004	1.122474e+000	5.894406e+000	1.200000e+001	5.027980e+000
2.401538322069517e-004	1.082934e+000	5.939886e+000	1.200000e+001	5.027931e+000
2.401551893498087e-004	1.051079e+000	5.980486e+000	1.200000e+001	5.027896e+000
2.401565464926657e-004	1.021157e+000	6.022166e+000	1.200000e+001	5.027867e+000
2.401579036355227e-004	9.931683e-001	6.064925e+000	1.200000e+001	5.027844e+000
2.401592607783798e-004	9.671129e-001	6.108765e+000	1.200000e+001	5.027826e+000
2.401606179212368e-004	9.429908e-001	6.153683e+000	1.200000e+001	5.027815e+000
2.401619750640938e-004	9.208020e-001	6.199682e+000	1.200000e+001	5.027809e+000
2.401633322069508e-004	9.005465e-001	6.246760e+000	1.200000e+001	5.027809e+000
2.401648322069507e-004	8.795803e-001	6.299323e+000	1.200000e+001	5.027812e+000
2.401663322069505e-004	8.598244e-001	6.352213e+000	1.200000e+001	5.027819e+000
2.401678322069504e-004	8.412786e-001	6.405430e+000	1.200000e+001	5.027829e+000
2.401693322069503e-004	8.239430e-001	6.458975e+000	1.200000e+001	5.027842e+000
2.401708322069501e-004	8.078176e-001	6.512846e+000	1.200000e+001	5.027859e+000
2.401723322069500e-004	7.929024e-001	6.567046e+000	1.200000e+001	5.027879e+000
2.401738322069498e-004	7.791974e-001	6.621572e+000	1.200000e+001	5.027903e+000
2.401755464926639e-004	7.644802e-001	6.683830e+000	1.200000e+001	5.027931e+000
2.401772607783781e-004	7.505785e-001	6.745891e+000	1.200000e+001	5.027962e+000
2.401789750640922e-004	7.374924e-001	6.807756e+000	1.200000e+001	5.027994e+000
2.401806893498063e-004	7.252218e-001	6.869423e+000	1.200000e+001	5.028028e+000
2.401824036355205e-004	7.137667e-001	6.930894e+000	1.200000e+001	5.028065e+000
2.401841179212346e-004	7.031272e-001	6.992168e+000	1.200000e+001	5.028103e+000
2.401858322069487e-004	6.933032e-001	7.053245e+000	1.200000e+001	5.028143e+000
2.401879036355200e-004	6.821495e-001	7.126483e+000	1.200000e+001	5.028193e+000
2.401899750640912e-004	6.716125e-001	7.199027e+000	1.200000e+001	5.028244e+000
2.401920464926624e-004	6.616921e-001	7.270876e+000	1.200000e+001	5.028296e+000
2.401941179212337e-004	6.523882e-001	7.342031e+000	1.200000e+001	5.028350e+000
2.401961893498049e-004	6.437009e-001	7.412491e+000	1.200000e+001	5.028404e+000
2.401982607783761e-004	6.356302e-001	7.482257e+000	1.200000e+001	5.028460e+000
2.402003322069474e-004	6.281762e-001	7.551328e+000	1.200000e+001	5.028517e+000
2.402029036355186e-004	6.194902e-001	7.635903e+000	1.200000e+001	5.028589e+000
2.402054750640898e-004	6.112916e-001	7.719193e+000	1.200000e+001	5.028662e+000
2.402080464926609e-004	6.035803e-001	7.801197e+000	1.200000e+001	5.028735e+000
2.402106179212322e-004	5.963563e-001	7.881915e+000	1.200000e+001	5.028810e+000
2.402131893498033e-004	5.896196e-001	7.961349e+000	1.200000e+001	5.028885e+000
2.402157607783745e-004	5.833702e-001	8.039496e+000	1.200000e+001	5.028961e+000
2.402183322069457e-004	5.776082e-001	8.116359e+000	1.200000e+001	5.029037e+000
2.402214750640883e-004	5.709958e-001	8.208461e+000	1.200000e+001	5.029132e+000
2.402246179212309e-004	5.647552e-001	8.298666e+000	1.200000e+001	5.029227e+000
2.402277607783734e-004	5.588863e-001	8.386975e+000	1.200000e+001	5.029322e+000
2.402309036355160e-004	5.533892e-001	8.473388e+000	1.200000e+001	5.029418e+000
2.402340464926585e-004	5.482639e-001	8.557905e+000	1.200000e+001	5.029515e+000
2.402371893498011e-004	5.435102e-001	8.640526e+000	1.200000e+001	5.029612e+000
2.402403322069437e-004	5.391284e-001	8.721251e+000	1.200000e+001	5.029709e+000
2.402441893498005e-004	5.340825e-001	8.817767e+000	1.200000e+001	5.029830e+000
2.402480464926572e-004	5.293237e-001	8.911742e+000	1.200000e+001	5.029950e+000
2.402519036355140e-004	5.248518e-001	9.003177e+000	1.200000e+001	5.030071e+000
2.402557607783708e-004	5.206668e-001	9.092072e+000	1.200000e+001	5.030193e+000
2.402596179212276e-004	5.167689e-001	9.178426e+000	1.200000e+001	5.030314e+000
2.402634750640844e-004	5.131579e-001	9.262239e+000	1.200000e+001	5.030436e+000
2.402673322069412e-004	5.098339e-001	9.343513e+000	1.200000e+001	5.030559e+000
2.402720464926550e-004	5.060262e-001	9.439597e+000	1.200000e+001	5.030708e+000
2.402767607783689e-004	5.024390e-001	9.532555e+000	1.200000e+001	5.030859e+000
2.402814750640827e-004	4.990725e-001	9.622389e+000	1.200000e+001	5.031009e+000
2.402861893497966e-004	4.959267e-001	9.709097e+000	1.200000e+001	5.031159e+000
2.402909036355104e-004	4.930014e-001	9.792681e+000	1.200000e+001	5.031310e+000
2.402956179212243e-004	4.902967e-001	9.873139e+000	1.200000e+001	5.031461e+000
2.403003322069381e-004	4.878127e-001	9.950472e+000	1.200000e+001	5.031612e+000
2.403060464926519e-004	4.849956e-001	1.004042e+001	1.200000e+001	5.031796e+000
2.403117607783656e-004	4.823462e-001	1.012684e+001	1.200000e+001	5.031980e+000
2.403174750640794e-004	4.798646e-001	1.020973e+001	1.200000e+001	5.032164e+000
2.403231893497931e-004	4.775508e-001	1.028910e+001	1.200000e+001	5.032348e+000
2.403289036355069e-004	4.754047e-001	1.036494e+001	1.200000e+001	5.032532e+000
2.403346179212207e-004	4.734263e-001	1.043725e+001	1.200000e+001	5.032716e+000
2.403403322069344e-004	4.716157e-001	1.050603e+001	1.200000e+001	5.032901e+000
2.403426179212199e-004	4.709126e-001	1.053282e+001	1.200000e+001	5.032975e+000
2.403449036355054e-004	4.702267e-001	1.055915e+001	1.200000e+001	5.033049e+000
2.403471893497909e-004	4.695581e-001	1.058502e+001	1.200000e+001	5.033123e+000
2.403494750640764e-004	4.689067e-001	1.061044e+001	1.200000e+001	5.033197e+000
2.403517607783619e-004	4.682726e-001	1.063540e+001	1.200000e+001	5.033271e+000
2.403540464926474e-004	4.676558e-001	1.065991e+001	1.200000e+001	5.033344e+000
2.403563322069329e-004	4.670562e-001	1.068396e+001	1.200000e+001	5.033418e+000
2.403568322069329e-004	4.669268e-001	1.068916e+001	1.200000e+001	5.033434e+000
2.403641179212179e-004	4.651492e-001	1.076225e+001	1.200000e+001	5.033670e+000
2.403714036355029e-004	4.634835e-001	1.083177e+001	1.200000e+001	5.033906e+000
2.403786893497880e-004	4.619297e-001	1.089771e+001	1.200000e+001	5.034142e+000
2.403859750640730e-004	4.604878e-001	1.096007e+001	1.200000e+001	5.034378e+000
2.403932607783581e-004	4.591577e-001	1.101886e+001	1.200000e+001	5.034615e+000
2.404005464926431e-004	4.579396e-001	1.107408e+001	1.200000e+001	5.034851e+000
2.404078322069281e-004	4.568334e-001	1.112572e+001	1.200000e+001	5.035088e+000
2.404164036354988e-004	4.556258e-001	1.118276e+001	1.200000e+001	5.035366e+000
2.404249750640694e-004	4.544988e-001	1.123660e+001	1.200000e+001	5.035644e+000
2.404335464926400e-004	4.534524e-001	1.128723e+001	1.200000e+001	5.035923e+000
2.404421179212107e-004	4.524866e-001	1.133465e+001	1.200000e+001	5.036201e+000
2.404506893497813e-004	4.516013e-001	1.137886e+001	1.200000e+001	5.036480e+000
2.404592607783520e-004	4.507966e-001	1.141986e+001	1.200000e+001	5.036758e+000
2.404678322069226e-004	4.500725e-001	1.145765e+001	1.200000e+001	5.037037e+000
2.404777607783502e-004	4.492991e-001	1.149836e+001	1.200000e+001	5.037360e+000
2.404876893497779e-004	4.485814e-001	1.153648e+001	1.200000e+001	5.037682e+000
2.404976179212056e-004	4.479192e-001	1.157202e+001	1.200000e+001	5.038005e+000
2.405075464926332e-004	4.473126e-001	1.160497e+001	1.200000e+001	5.038328e+000
2.405174750640608e-004	4.467616e-001	1.163533e+001	1.200000e+001	5.038651e+000
2.405274036354885e-004	4.462663e-001	1.166311e+001	1.200000e+001	5.038974e+000
2.405373322069161e-004	4.458265e-001	1.168829e+001	1.200000e+001	5.039297e+000
2.405486893497722e-004	4.453669e-001	1.171484e+001	1.200000e+001	5.039667e+000
2.405600464926283e-004	4.449437e-001	1.173951e+001	1.200000e+001	5.040036e+000
2.405714036354844e-004	4.445570e-001	1.176230e+001	1.200000e+001	5.040406e+000
2.405827607783405e-004	4.442068e-001	1.178322e+001	1.200000e+001	5.040775e+000
2.405941179211966e-004	4.438931e-001	1.180225e+001	1.200000e+001	5.041145e+000
2.406054750640527e-004	4.436159e-001	1.181941e+001	1.200000e+001	5.041514e+000
2.406168322069088e-004	4.433752e-001	1.183468e+001	1.200000e+001	5.041884e+000
2.406282607783363e-004	4.431544e-001	1.184886e+001	1.200000e+001	5.042256e+000
2.406396893497638e-004	4.429521e-001	1.186202e+001	1.200000e+001	5.042628e+000
2.406511179211913e-004	4.427683e-001	1.187418e+001	1.200000e+001	5.043000e+000
2.406625464926188e-004	4.426030e-001	1.188533e+001	1.200000e+001	5.043372e+000
2.406739750640463e-004	4.424562e-001	1.189547e+001	1.200000e+001	5.043743e+000
2.406854036354738e-004	4.423278e-001	1.190460e+001	1.200000e+001	5.044115e+000
2.406968322069014e-004	4.422179e-001	1.191272e+001	1.200000e+001	5.044487e+000
2.407082607783289e-004	4.421191e-001	1.192021e+001	1.200000e+001	5.044859e+000
2.407196893497564e-004	4.420298e-001	1.192717e+001	1.200000e+001	5.045231e+000
2.407311179211839e-004	4.419499e-001	1.193360e+001	1.200000e+001	5.045603e+000
2.407425464926114e-004	4.418795e-001	1.193949e+001	1.200000e+001	5.045975e+000
2.407539750640389e-004	4.418186e-001	1.194484e+001	1.200000e+001	5.046346e+000
2.407654036354664e-004	4.417672e-001	1.194967e+001	1.200000e+001	5.046718e+000
2.407768322068940e-004	4.417253e-001	1.195396e+001	1.200000e+001	5.047090e+000
2.407882607783215e-004	4.416891e-001	1.195792e+001	1.200000e+001	5.047461e+000
2.407996893497490e-004	4.416579e-001	1.196159e+001	1.200000e+001	5.047833e+000
2.408111179211765e-004	4.416316e-001	1.196499e+001	1.200000e+001	5.048205e+000
2.408225464926040e-004	4.416102e-001	1.196810e+001	1.200000e+001	5.048577e+000
2.408339750640315e-004	4.415937e-001	1.197093e+001	1.200000e+001	5.048948e+000
2.408454036354590e-004	4.415822e-001	1.197348e+001	1.200000e+001	5.049320e+000
2.408568322068865e-004	4.415756e-001	1.197574e+001	1.200000e+001	5.049692e+000
2.408688322068854e-004	4.415714e-001	1.197797e+001	1.200000e+001	5.050082e+000
2.408802607783129e-004	4.415711e-001	1.197987e+001	1.200000e+001	5.050453e+000
2.408916893497405e-004	4.415732e-001	1.198163e+001	1.200000e+001	5.050825e+000
2.409031179211680e-004	4.415777e-001	1.198326e+001	1.200000e+001	5.051197e+000
2.409145464925955e-004	4.415845e-001	1.198476e+001	1.200000e+001	5.051568e+000
