time	Isecundario	Iprimario
2.824931734973768e-004	2.354301e+000	2.859004e-002
2.824976967977586e-004	2.382092e+000	1.790523e-002
2.825022882135399e-004	2.407178e+000	8.029944e-003
2.825058263124928e-004	2.424713e+000	1.107005e-003
2.825071777044479e-004	2.430205e+000	-1.068131e-003
2.825086082188174e-004	2.434360e+000	-2.800214e-003
2.825100095851471e-004	2.437051e+000	-4.039295e-003
2.825112010451827e-004	2.438245e+000	-4.716082e-003
2.825122941960744e-004	2.438361e+000	-5.029886e-003
2.825144804978576e-004	2.437071e+000	-5.222739e-003
2.825173470203330e-004	2.434322e+000	-5.183426e-003
2.825205595939932e-004	2.430859e+000	-5.035970e-003
2.825255595939932e-004	2.425494e+000	-4.817808e-003
2.825305595939931e-004	2.420184e+000	-4.618214e-003
2.825355595939931e-004	2.414891e+000	-4.426887e-003
2.825405595939931e-004	2.409616e+000	-4.243848e-003
2.825455595939930e-004	2.404361e+000	-4.069224e-003
2.825505595939930e-004	2.399123e+000	-3.902355e-003
2.825555595939930e-004	2.393902e+000	-3.742979e-003
2.825605595939930e-004	2.388698e+000	-3.590779e-003
2.825655595939929e-004	2.383510e+000	-3.445409e-003
2.825705595939929e-004	2.378338e+000	-3.306597e-003
2.825755595939929e-004	2.373181e+000	-3.174029e-003
2.825805595939928e-004	2.368038e+000	-3.047452e-003
2.825855595939928e-004	2.362910e+000	-2.926578e-003
2.825905595939928e-004	2.357795e+000	-2.811176e-003
2.825955595939927e-004	2.352693e+000	-2.700982e-003
2.826005595939927e-004	2.347604e+000	-2.595785e-003
2.826055595939927e-004	2.342528e+000	-2.495342e-003
2.826105595939927e-004	2.337463e+000	-2.399460e-003
2.826155595939926e-004	2.332410e+000	-2.307918e-003
2.826205595939926e-004	2.327368e+000	-2.220538e-003
2.826255595939926e-004	2.322338e+000	-2.137117e-003
2.826305595939925e-004	2.317317e+000	-2.057493e-003
2.826355595939925e-004	2.312307e+000	-1.981481e-003
2.826405595939925e-004	2.307307e+000	-1.908933e-003
2.826455595939924e-004	2.302317e+000	-1.839679e-003
2.826505595939924e-004	2.297336e+000	-1.773583e-003
2.826555595939924e-004	2.292364e+000	-1.710491e-003
2.826605595939924e-004	2.287401e+000	-1.650278e-003
2.826655595939923e-004	2.282447e+000	-1.592804e-003
2.826705595939923e-004	2.277501e+000	-1.537955e-003
2.826755595939923e-004	2.272564e+000	-1.485602e-003
2.826805595939922e-004	2.267634e+000	-1.435642e-003
2.826855595939922e-004	2.262712e+000	-1.387956e-003
2.826905595939922e-004	2.257798e+000	-1.342451e-003
2.826955595939922e-004	2.252891e+000	-1.299018e-003
2.827005595939921e-004	2.247991e+000	-1.257572e-003
2.827055595939921e-004	2.243099e+000	-1.218015e-003
2.827105595939921e-004	2.238213e+000	-1.180267e-003
2.827155595939920e-004	2.233334e+000	-1.144240e-003
2.827205595939920e-004	2.228462e+000	-1.109861e-003
2.827255595939920e-004	2.223595e+000	-1.077049e-003
2.827305595939919e-004	2.218736e+000	-1.045739e-003
2.827455595939919e-004	2.204193e+000	-9.601256e-004
2.827605595939918e-004	2.189703e+000	-8.857119e-004
2.827755595939917e-004	2.175263e+000	-8.210388e-004
2.827955595939916e-004	2.156082e+000	-7.477570e-004
2.828155595939914e-004	2.136979e+000	-6.869513e-004
2.828355595939913e-004	2.117952e+000	-6.364799e-004
2.828555595939912e-004	2.098995e+000	-5.945702e-004
2.828805595939911e-004	2.075396e+000	-5.520087e-004
2.829055595939909e-004	2.051898e+000	-5.182157e-004
2.829305595939908e-004	2.028498e+000	-4.913507e-004
2.829605595939906e-004	2.000544e+000	-4.662296e-004
2.829955595939904e-004	1.968099e+000	-4.443314e-004
2.830355595939901e-004	1.931235e+000	-4.263457e-004
2.830855595939898e-004	1.885469e+000	-4.110241e-004
2.831505595939894e-004	1.826486e+000	-3.984822e-004
2.832405595939889e-004	1.745752e+000	-3.884961e-004
2.834005595939880e-004	1.604850e+000	-3.792277e-004
2.837705595939858e-004	1.291509e+000	-3.668310e-004
2.840805595939839e-004	1.041979e+000	-3.584294e-004
2.843305595939824e-004	8.490968e-001	-3.527564e-004
2.845205595939813e-004	7.073783e-001	-3.494496e-004
2.846505595939805e-004	6.128027e-001	-3.479561e-004
2.847155595939802e-004	5.662379e-001	-3.475409e-004
2.847305595939801e-004	5.555605e-001	-3.474838e-004
2.847605595939799e-004	5.342823e-001	-3.474191e-004
2.848505595939794e-004	4.710619e-001	-3.476914e-004
2.849989999999995e-004	3.688060e-001	-3.503374e-004
2.849999999999999e-004	3.681693e-001	-3.647509e-004
2.850000999999999e-004	3.680732e-001	-3.554906e-004
2.850003000000000e-004	3.679215e-001	-3.503479e-004
2.850009999999998e-004	3.674428e-001	-3.494939e-004
2.850012799999998e-004	3.672552e-001	-3.504366e-004
2.851260799999981e-004	2.832837e-001	-3.566280e-004
2.852160799999975e-004	2.238721e-001	-3.655327e-004
2.852810799999972e-004	1.815876e-001	-3.764787e-004
2.852960799999971e-004	1.719075e-001	-3.798695e-004
2.853010799999970e-004	1.686874e-001	-3.810941e-004
2.853060799999970e-004	1.654708e-001	-3.823703e-004
2.853110799999970e-004	1.622576e-001	-3.837009e-004
2.853160799999970e-004	1.590478e-001	-3.850890e-004
2.853210799999969e-004	1.558415e-001	-3.865382e-004
2.853260799999969e-004	1.526387e-001	-3.880519e-004
2.853310799999969e-004	1.494389e-001	-3.896253e-004
2.853334063458095e-004	1.479513e-001	-3.903804e-004
2.853347544994737e-004	1.470897e-001	-3.908290e-004
2.853360635492630e-004	1.462534e-001	-3.912698e-004
2.853371539478535e-004	1.455569e-001	-3.916413e-004
2.853383142476533e-004	1.448161e-001	-3.920419e-004
2.853406348472527e-004	1.433352e-001	-3.928575e-004
2.853452760464518e-004	1.403755e-001	-3.945400e-004
2.853502760464517e-004	1.371899e-001	-3.964214e-004
2.853537634221787e-004	1.349700e-001	-3.977828e-004
2.853561931409482e-004	1.334245e-001	-3.987606e-004
2.853616497054052e-004	1.299576e-001	-4.010663e-004
2.853647508240897e-004	1.279895e-001	-4.024364e-004
2.853697508240897e-004	1.248193e-001	-4.047316e-004
2.853747508240897e-004	1.216526e-001	-4.071395e-004
2.853797508240896e-004	1.184899e-001	-4.096800e-004
2.853847508240896e-004	1.153313e-001	-4.123614e-004
2.853897508240896e-004	1.121769e-001	-4.151947e-004
2.853947508240896e-004	1.090266e-001	-4.181923e-004
2.853997508240895e-004	1.058806e-001	-4.213681e-004
2.854047508240895e-004	1.027391e-001	-4.247372e-004
2.854097508240895e-004	9.960204e-002	-4.283169e-004
2.854147508240894e-004	9.646961e-002	-4.321264e-004
2.854197508240894e-004	9.334193e-002	-4.361871e-004
2.854247508240894e-004	9.021914e-002	-4.405234e-004
2.854297508240893e-004	8.710140e-002	-4.451627e-004
2.854347508240893e-004	8.398888e-002	-4.501363e-004
2.854397508240893e-004	8.088178e-002	-4.554797e-004
2.854447508240893e-004	7.778031e-002	-4.612338e-004
2.854497508240892e-004	7.468474e-002	-4.674453e-004
2.854547508240892e-004	7.159533e-002	-4.741685e-004
2.854597508240892e-004	6.851241e-002	-4.814664e-004
2.854647508240891e-004	6.543635e-002	-4.894122e-004
2.854697508240891e-004	6.236756e-002	-4.980924e-004
2.854747508240891e-004	5.930655e-002	-5.076089e-004
2.854797508240890e-004	5.625388e-002	-5.180829e-004
2.854847508240890e-004	5.321024e-002	-5.296597e-004
2.854897508240890e-004	5.017643e-002	-5.425146e-004
2.854947508240890e-004	4.715341e-002	-5.568607e-004
2.854997508240889e-004	4.414234e-002	-5.729601e-004
2.855047508240889e-004	4.114464e-002	-5.911370e-004
2.855097508240889e-004	3.816205e-002	-6.117975e-004
2.855147508240888e-004	3.519674e-002	-6.354554e-004
2.855197508240888e-004	3.225147e-002	-6.627682e-004
2.855247508240888e-004	2.932974e-002	-6.945882e-004
2.855297508240887e-004	2.643609e-002	-7.320341e-004
2.855347508240887e-004	2.357650e-002	-7.765937e-004
2.855397508240887e-004	2.075893e-002	-8.302729e-004
2.855447508240887e-004	1.799412e-002	-8.958085e-004
2.855497508240886e-004	1.529676e-002	-9.769730e-004
2.855547508240886e-004	1.267161e-002	-1.075267e-003
2.855570771699012e-004	1.148561e-002	-1.129587e-003
2.855592806012876e-004	1.039323e-002	-1.188620e-003
2.855611484563246e-004	9.489579e-003	-1.244179e-003
2.855631215616739e-004	8.567730e-003	-1.310989e-003
2.855670677723724e-004	6.823711e-003	-1.469516e-003
2.855720677723724e-004	4.805749e-003	-1.718640e-003
2.855770677723723e-004	3.062918e-003	-2.037112e-003
2.855820677723723e-004	1.657506e-003	-2.439935e-003
2.855870677723723e-004	6.109618e-004	-2.930313e-003
2.855920677723722e-004	-1.015811e-004	-3.497934e-003
2.855970677723722e-004	-5.488632e-004	-4.120040e-003
2.856020677723722e-004	-8.184941e-004	-4.768933e-003
2.856070677723721e-004	-9.870687e-004	-5.420653e-003
2.856120677723721e-004	-1.104805e-003	-6.059302e-003
2.856170677723721e-004	-1.197509e-003	-6.676337e-003
2.856220677723721e-004	-1.275963e-003	-7.267719e-003
2.856270677723720e-004	-1.344063e-003	-7.831502e-003
2.856320677723720e-004	-1.403203e-003	-8.366560e-003
2.856370677723720e-004	-1.454041e-003	-8.872090e-003
2.856420677723719e-004	-1.497062e-003	-9.347443e-003
2.856470677723719e-004	-1.532712e-003	-9.792093e-003
2.856520677723719e-004	-1.561423e-003	-1.020562e-002
2.856570677723718e-004	-1.583605e-003	-1.058774e-002
2.856620677723718e-004	-1.599651e-003	-1.093826e-002
2.856670677723718e-004	-1.609919e-003	-1.125712e-002
2.856720677723718e-004	-1.614740e-003	-1.154442e-002
2.856770677723717e-004	-1.614407e-003	-1.180035e-002
2.856820677723717e-004	-1.609174e-003	-1.202528e-002
2.856870677723717e-004	-1.599252e-003	-1.221972e-002
2.856920677723716e-004	-1.584804e-003	-1.238438e-002
2.856970677723716e-004	-1.565934e-003	-1.252015e-002
2.857020677723716e-004	-1.542683e-003	-1.262816e-002
2.857070677723715e-004	-1.515014e-003	-1.270981e-002
2.857120677723715e-004	-1.483076e-003	-1.276796e-002
2.857159999999999e-004	-1.455269e-003	-1.279993e-002
2.857169999999998e-004	-1.447606e-003	-1.280546e-002
2.857199999999995e-004	-1.423109e-003	-1.281619e-002
2.857209999999999e-004	-1.414552e-003	-1.281838e-002
2.857220000000000e-004	-1.405708e-003	-1.281966e-002
2.857245200000010e-004	-1.382241e-003	-1.281943e-002
2.857270800000018e-004	-1.356341e-003	-1.281466e-002
2.857320800000018e-004	-1.301061e-003	-1.279760e-002
2.857370800000017e-004	-1.239109e-003	-1.277396e-002
2.857420800000017e-004	-1.168286e-003	-1.274785e-002
2.857470800000017e-004	-1.086854e-003	-1.272640e-002
2.857520800000016e-004	-9.926021e-004	-1.271828e-002
2.857570800000016e-004	-8.827458e-004	-1.273411e-002
2.857620800000016e-004	-7.538415e-004	-1.278678e-002
2.857670800000016e-004	-6.016782e-004	-1.289179e-002
2.857720800000015e-004	-4.212169e-004	-1.306758e-002
2.857770800000015e-004	-2.065545e-004	-1.333569e-002
2.857820800000015e-004	4.898527e-005	-1.372067e-002
2.857870800000014e-004	3.526068e-004	-1.424950e-002
2.857920800000014e-004	7.114810e-004	-1.495023e-002
2.857970800000014e-004	1.131741e-003	-1.584941e-002
2.858020800000014e-004	1.616803e-003	-1.696793e-002
2.858070800000013e-004	2.164814e-003	-1.831483e-002
2.858120800000013e-004	2.765086e-003	-1.987919e-002
2.858170800000013e-004	3.393620e-003	-2.162088e-002
2.858220800000012e-004	4.008250e-003	-2.346234e-002
2.858270800000012e-004	4.545096e-003	-2.528581e-002
2.858320800000012e-004	4.918948e-003	-2.694131e-002
2.858370800000011e-004	3.033924e-003	-2.565761e-002
2.858389525634468e-004	-2.734854e-003	-1.833839e-002
2.858404158093389e-004	-9.723543e-003	-8.370302e-003
2.858419855619923e-004	-1.263328e-002	-2.585451e-003
2.858432319970648e-004	-1.209282e-002	-1.861235e-003
2.858446696541647e-004	-1.214401e-002	-7.220021e-004
2.858475449683648e-004	-1.289584e-002	2.354622e-003
2.858505385240468e-004	-1.314840e-002	5.448024e-003
2.858555385240468e-004	-1.311178e-002	1.014539e-002
2.858605385240467e-004	-1.085583e-002	1.082872e-002
2.858646193513227e-004	-7.737038e-003	7.941956e-003
2.858690336738233e-004	-5.941519e-003	6.799278e-003
2.858717337529710e-004	-6.065660e-003	8.620314e-003
2.858747885436969e-004	-6.335853e-003	1.127630e-002
2.858763556933578e-004	-5.463095e-003	1.100371e-002
2.858771216834768e-004	-3.678700e-003	8.251999e-003
2.858774828031919e-004	-2.425645e-003	5.913382e-003
2.858779045624878e-004	-1.222445e-003	3.498810e-003
2.858782806616814e-004	-5.924145e-004	2.184363e-003
2.858786921862305e-004	-3.442021e-004	1.456434e-003
2.858791465179182e-004	-3.270094e-004	1.110936e-003
2.858796789862788e-004	-3.376146e-004	9.729937e-004
2.858803938176663e-004	-2.544092e-004	9.427026e-004
2.858811025159445e-004	-1.512100e-004	1.003717e-003
2.858820528916888e-004	-9.766551e-005	1.184969e-003
2.858830578328822e-004	-8.985953e-005	1.431722e-003
2.858843026879959e-004	-6.817126e-005	1.762353e-003
2.858856818267401e-004	-4.675020e-005	2.147077e-003
2.858872860277725e-004	-4.072215e-005	2.613306e-003
2.858891549061590e-004	-3.254033e-005	3.164378e-003
2.858911851530300e-004	-2.639550e-005	3.769369e-003
2.858936204852710e-004	-2.356622e-005	4.500338e-003
2.858961286061298e-004	-2.034885e-005	5.255312e-003
2.858991293544211e-004	-1.857059e-005	6.160750e-003
2.859022088122767e-004	-1.713182e-005	7.090885e-003
2.859056195244215e-004	-1.593190e-005	8.121619e-003
2.859093753330784e-004	-1.526394e-005	9.257036e-003
2.859128641965025e-004	-1.467152e-005	1.031176e-002
2.859169694314247e-004	-1.456073e-005	1.155294e-002
2.859208527625843e-004	-1.438006e-005	1.272685e-002
2.859258527625843e-004	-1.462553e-005	1.423827e-002
2.859303627447810e-004	-1.487536e-005	1.560130e-002
2.859353627447810e-004	-1.536534e-005	1.711215e-002
2.859403627447810e-004	-1.588780e-005	1.862261e-002
2.859453627447810e-004	-1.647302e-005	2.013267e-002
2.859503627447809e-004	-1.707522e-005	2.164228e-002
2.859553627447809e-004	-1.765965e-005	2.315143e-002
2.859603627447809e-004	-1.825444e-005	2.466013e-002
2.859653627447808e-004	-1.880065e-005	2.616836e-002
2.859703627447808e-004	-1.935404e-005	2.767616e-002
2.859753627447808e-004	-1.985720e-005	2.918353e-002
2.859803627447807e-004	-2.035947e-005	3.069050e-002
2.859853627447807e-004	-2.082328e-005	3.219707e-002
2.859903627447807e-004	-2.127462e-005	3.370328e-002
2.859953627447807e-004	-2.170260e-005	3.520911e-002
2.860003627447806e-004	-2.210742e-005	3.671461e-002
2.860053627447806e-004	-2.250138e-005	3.821978e-002
2.860153627447805e-004	-2.322645e-005	4.122917e-002
2.860453627447804e-004	-2.502535e-005	5.025075e-002
2.860803627447802e-004	-2.656735e-005	6.076569e-002
2.861203627447799e-004	-2.780197e-005	7.277249e-002
2.861753627447796e-004	-2.888847e-005	8.926874e-002
2.862503627447791e-004	-2.969202e-005	1.117465e-001
2.863703627447784e-004	-3.021665e-005	1.476831e-001
2.863753627447784e-004	-3.022830e-005	1.491798e-001
2.867003627447765e-004	-3.045187e-005	2.463888e-001
2.884403627447661e-004	-3.046811e-005	7.643737e-001
2.884453627447661e-004	-3.046813e-005	7.658562e-001
2.884503627447661e-004	-3.046815e-005	7.673388e-001
2.884553627447660e-004	-3.046817e-005	7.688212e-001
2.884603627447660e-004	-3.046818e-005	7.703037e-001
2.884653627447660e-004	-3.046820e-005	7.717862e-001
2.884703627447660e-004	-3.046821e-005	7.732685e-001
2.884753627447659e-004	-3.046595e-005	7.747509e-001
2.884776890905785e-004	-3.047130e-005	7.754406e-001
2.884790372442428e-004	-3.046807e-005	7.758402e-001
2.884803462940321e-004	-3.046968e-005	7.762283e-001
2.884814366926225e-004	-3.046884e-005	7.765516e-001
2.884825969924224e-004	-3.046415e-005	7.768956e-001
2.884849175920218e-004	-3.047029e-005	7.775835e-001
2.884895587912208e-004	-3.046814e-005	7.789594e-001
2.884945587912208e-004	-3.046752e-005	7.804416e-001
2.884980461669478e-004	-3.047114e-005	7.814754e-001
2.885004758857173e-004	-3.048597e-005	7.821957e-001
2.885059324501743e-004	-3.046686e-005	7.838132e-001
2.885090335688588e-004	-3.046927e-005	7.847324e-001
2.885140335688588e-004	-3.046833e-005	7.862145e-001
2.885190335688587e-004	-3.046833e-005	7.876965e-001
2.885240335688587e-004	-3.046831e-005	7.891786e-001
2.885290335688587e-004	-3.046830e-005	7.906606e-001
2.885340335688586e-004	-3.046830e-005	7.921425e-001
2.885390335688586e-004	-3.046833e-005	7.936245e-001
2.885440335688586e-004	-3.046833e-005	7.951064e-001
2.885490335688586e-004	-3.046832e-005	7.965882e-001
2.885540335688585e-004	-3.046826e-005	7.980701e-001
2.885590335688585e-004	-3.046819e-005	7.995518e-001
2.885640335688585e-004	-3.046807e-005	8.010336e-001
2.885690335688584e-004	-3.046793e-005	8.025153e-001
2.885740335688584e-004	-3.046771e-005	8.039970e-001
2.885790335688584e-004	-3.046742e-005	8.054786e-001
2.885840335688584e-004	-3.046703e-005	8.069603e-001
2.885890335688583e-004	-3.046651e-005	8.084419e-001
2.885940335688583e-004	-3.046581e-005	8.099234e-001
2.885990335688583e-004	-3.046491e-005	8.114049e-001
2.886040335688582e-004	-3.046372e-005	8.128864e-001
2.886090335688582e-004	-3.046218e-005	8.143679e-001
2.886140335688582e-004	-3.046017e-005	8.158492e-001
2.886190335688581e-004	-3.045757e-005	8.173307e-001
2.886240335688581e-004	-3.045415e-005	8.188120e-001
2.886290335688581e-004	-3.044969e-005	8.202933e-001
2.886340335688581e-004	-3.044371e-005	8.217745e-001
2.886390335688580e-004	-3.043573e-005	8.232558e-001
2.886440335688580e-004	-3.042476e-005	8.247370e-001
2.886490335688580e-004	-3.040959e-005	8.262181e-001
2.886540335688579e-004	-3.038782e-005	8.276992e-001
2.886590335688579e-004	-3.035609e-005	8.291802e-001
2.886640335688579e-004	-3.030777e-005	8.306611e-001
2.886690335688578e-004	-3.023229e-005	8.321419e-001
2.886740335688578e-004	-3.009247e-005	8.336226e-001
2.886790335688578e-004	-2.983730e-005	8.351028e-001
2.886840335688578e-004	-2.941640e-005	8.365825e-001
2.886890335688577e-004	-2.871610e-005	8.380615e-001
2.886940335688577e-004	-2.757728e-005	8.395392e-001
2.886990335688577e-004	-2.627454e-005	8.410161e-001
2.887013599146703e-004	-2.533280e-005	8.417025e-001
2.887035633460566e-004	-2.372194e-005	8.423508e-001
2.887054312010937e-004	-2.189326e-005	8.428993e-001
2.887074043064430e-004	-1.922344e-005	8.434766e-001
2.887113505171414e-004	-1.014655e-005	8.446219e-001
2.887163505171414e-004	1.488441e-005	8.460400e-001
2.887213505171414e-004	8.232274e-005	8.473607e-001
2.887249053521138e-004	2.200440e-004	8.481036e-001
2.887271472565151e-004	4.564151e-004	8.482586e-001
2.887287215677895e-004	8.656005e-004	8.478733e-001
2.887299564087748e-004	1.603919e-003	8.467432e-001
2.887310314759366e-004	2.809592e-003	8.445796e-001
2.887323247814698e-004	4.306219e-003	8.415367e-001
2.887334868245314e-004	4.851941e-003	8.401550e-001
2.887347662092277e-004	4.987987e-003	8.397384e-001
2.887363566768052e-004	5.325522e-003	8.390919e-001
2.887394574784151e-004	6.342846e-003	8.369834e-001
2.887444574784150e-004	1.178959e-002	8.263460e-001
2.887470149299382e-004	1.843529e-002	8.133476e-001
2.887496429426623e-004	2.617498e-002	7.981238e-001
2.887516080113965e-004	3.107115e-002	7.897345e-001
2.887537286647586e-004	3.745524e-002	7.816341e-001
2.887561063941466e-004	4.791431e-002	7.719364e-001
2.887570779881870e-004	6.248587e-002	7.646922e-001
2.887575719983516e-004	9.208170e-002	7.538593e-001
2.887577996710689e-004	1.233600e-001	7.432078e-001
2.887580991434457e-004	1.783326e-001	7.247496e-001
2.887582963571121e-004	2.192161e-001	7.110277e-001
2.887585346858651e-004	2.786934e-001	6.911195e-001
2.887590113433711e-004	4.163175e-001	6.452873e-001
2.887596982297962e-004	6.323551e-001	5.742539e-001
2.887610720026465e-004	1.058909e+000	4.376537e-001
2.887625056371250e-004	1.436836e+000	3.203110e-001
2.887639850272003e-004	1.724585e+000	2.316431e-001
2.887654324072702e-004	1.918776e+000	1.701865e-001
2.887670673295715e-004	2.073197e+000	1.204532e-001
2.887687122002344e-004	2.183662e+000	8.530812e-002
2.887705345129207e-004	2.262336e+000	6.081458e-002
2.887725802866975e-004	2.311241e+000	4.544950e-002
2.887747319135002e-004	2.337887e+000	3.635544e-002
2.887774052209517e-004	2.358432e+000	2.871904e-002
2.887818545077190e-004	2.385888e+000	1.816979e-002
2.887865318482018e-004	2.411456e+000	8.108785e-003
2.887901521555719e-004	2.429327e+000	1.046299e-003
2.887915234638253e-004	2.434870e+000	-1.152895e-003
2.887929283558683e-004	2.438934e+000	-2.848262e-003
2.887942999469219e-004	2.441558e+000	-4.056616e-003
2.887954818591983e-004	2.442742e+000	-4.726731e-003
2.887965637832842e-004	2.442859e+000	-5.038232e-003
2.887987276314560e-004	2.441588e+000	-5.231087e-003
2.888016111240942e-004	2.438826e+000	-5.192534e-003
2.888047979187432e-004	2.435389e+000	-5.046366e-003
2.888097979187431e-004	2.430018e+000	-4.827552e-003
2.888147979187431e-004	2.424704e+000	-4.627516e-003
2.888197979187431e-004	2.419406e+000	-4.435793e-003
2.888247979187430e-004	2.414127e+000	-4.252360e-003
2.888297979187430e-004	2.408868e+000	-4.077362e-003
2.888347979187430e-004	2.403625e+000	-3.910139e-003
2.888397979187430e-004	2.398401e+000	-3.750421e-003
2.888447979187429e-004	2.393193e+000	-3.597895e-003
2.888497979187429e-004	2.388001e+000	-3.452213e-003
2.888547979187429e-004	2.382824e+000	-3.313104e-003
2.888597979187428e-004	2.377663e+000	-3.180251e-003
2.888647979187428e-004	2.372517e+000	-3.053402e-003
2.888697979187428e-004	2.367384e+000	-2.932267e-003
2.888747979187427e-004	2.362265e+000	-2.816617e-003
2.888797979187427e-004	2.357159e+000	-2.706186e-003
2.888847979187427e-004	2.352067e+000	-2.600763e-003
2.888897979187427e-004	2.346986e+000	-2.500103e-003
2.888947979187426e-004	2.341918e+000	-2.404015e-003
2.888997979187426e-004	2.336861e+000	-2.312275e-003
2.889047979187426e-004	2.331815e+000	-2.224706e-003
2.889097979187425e-004	2.326780e+000	-2.141105e-003
2.889147979187425e-004	2.321756e+000	-2.061309e-003
2.889197979187425e-004	2.316742e+000	-1.985132e-003
2.889247979187425e-004	2.311738e+000	-1.912427e-003
2.889297979187424e-004	2.306744e+000	-1.843023e-003
2.889347979187424e-004	2.301760e+000	-1.776784e-003
2.889397979187424e-004	2.296784e+000	-1.713555e-003
2.889447979187423e-004	2.291817e+000	-1.653213e-003
2.889497979187423e-004	2.286860e+000	-1.595614e-003
2.889547979187423e-004	2.281910e+000	-1.540646e-003
2.889597979187422e-004	2.276968e+000	-1.488179e-003
2.889647979187422e-004	2.272035e+000	-1.438111e-003
2.889697979187422e-004	2.267109e+000	-1.390321e-003
2.889747979187422e-004	2.262191e+000	-1.344717e-003
2.889797979187421e-004	2.257281e+000	-1.301190e-003
2.889847979187421e-004	2.252378e+000	-1.259655e-003
2.889897979187421e-004	2.247481e+000	-1.220011e-003
2.889947979187420e-004	2.242592e+000	-1.182181e-003
2.889997979187420e-004	2.237709e+000	-1.146076e-003
2.890047979187420e-004	2.232833e+000	-1.111622e-003
2.890097979187419e-004	2.227963e+000	-1.078739e-003
2.890147979187419e-004	2.223100e+000	-1.047361e-003
2.890297979187418e-004	2.208547e+000	-9.615615e-004
2.890447979187417e-004	2.194046e+000	-8.869860e-004
2.890597979187416e-004	2.179595e+000	-8.221724e-004
2.890797979187415e-004	2.160399e+000	-7.487315e-004
2.890997979187414e-004	2.141283e+000	-6.877938e-004
2.891197979187413e-004	2.122241e+000	-6.372128e-004
2.891397979187412e-004	2.103271e+000	-5.952124e-004
2.891647979187410e-004	2.079654e+000	-5.525589e-004
2.891897979187409e-004	2.056139e+000	-5.186931e-004
2.892147979187407e-004	2.032722e+000	-4.917704e-004
2.892447979187406e-004	2.004747e+000	-4.665956e-004
2.892797979187403e-004	1.972279e+000	-4.446510e-004
2.893197979187401e-004	1.935387e+000	-4.266278e-004
2.893697979187398e-004	1.889588e+000	-4.112747e-004
2.894347979187394e-004	1.830561e+000	-3.987081e-004
2.895247979187389e-004	1.749768e+000	-3.887038e-004
2.896847979187379e-004	1.608761e+000	-3.794210e-004
2.899993417246130e-004	1.341094e+000	-3.685601e-004
2.899999999999999e-004	1.340513e+000	-3.576294e-004
2.900000658275386e-004	1.340481e+000	-3.648000e-004
2.900001974826161e-004	1.340383e+000	-3.686150e-004
2.900009999999998e-004	1.339716e+000	-3.685429e-004
2.903211354631828e-004	1.079940e+000	-3.596939e-004
2.905811354631813e-004	8.780041e-001	-3.535861e-004
2.907209999999999e-004	7.726495e-001	-3.508994e-004
2.907220000000000e-004	7.719044e-001	-3.508782e-004
2.908820799999981e-004	6.541120e-001	-3.485644e-004
2.909770799999975e-004	5.855936e-001	-3.477307e-004
2.910170799999973e-004	5.570514e-001	-3.475394e-004
2.910370799999971e-004	5.428485e-001	-3.474856e-004
2.911070799999967e-004	4.934964e-001	-3.475539e-004
2.912370799999960e-004	4.033224e-001	-3.491018e-004
2.913820799999951e-004	3.050306e-001	-3.545477e-004
2.914820799999945e-004	2.386795e-001	-3.628255e-004
2.915520799999941e-004	1.929601e-001	-3.730359e-004
2.915820799999939e-004	1.735580e-001	-3.793150e-004
2.915870799999939e-004	1.703359e-001	-3.805145e-004
2.915920799999939e-004	1.671172e-001	-3.817642e-004
2.915970799999938e-004	1.639019e-001	-3.830668e-004
2.916020799999938e-004	1.606900e-001	-3.844254e-004
2.916070799999938e-004	1.574816e-001	-3.858432e-004
2.916120799999937e-004	1.542767e-001	-3.873237e-004
2.916170799999937e-004	1.510748e-001	-3.888619e-004
2.916194063458063e-004	1.495862e-001	-3.896006e-004
2.916207544994705e-004	1.487240e-001	-3.900387e-004
2.916220635492599e-004	1.478871e-001	-3.904698e-004
2.916231539478503e-004	1.471902e-001	-3.908325e-004
2.916243142476501e-004	1.464488e-001	-3.912234e-004
2.916266348472496e-004	1.449669e-001	-3.920209e-004
2.916312760464486e-004	1.420052e-001	-3.936638e-004
2.916362760464486e-004	1.388174e-001	-3.955006e-004
2.916397634221755e-004	1.365959e-001	-3.968299e-004
2.916421931409450e-004	1.350493e-001	-3.977861e-004
2.916476497054020e-004	1.315799e-001	-4.000321e-004
2.916507508240866e-004	1.296104e-001	-4.013679e-004
2.916557508240865e-004	1.264378e-001	-4.036045e-004
2.916607508240865e-004	1.232688e-001	-4.059498e-004
2.916657508240865e-004	1.201038e-001	-4.084229e-004
2.916707508240865e-004	1.169427e-001	-4.110317e-004
2.916757508240864e-004	1.137858e-001	-4.137866e-004
2.916807508240864e-004	1.106331e-001	-4.166994e-004
2.916857508240864e-004	1.074846e-001	-4.197831e-004
2.916907508240863e-004	1.043404e-001	-4.230523e-004
2.916957508240863e-004	1.012007e-001	-4.265231e-004
2.917007508240863e-004	9.806558e-002	-4.302137e-004
2.917057508240862e-004	9.493513e-002	-4.341443e-004
2.917107508240862e-004	9.180951e-002	-4.383378e-004
2.917157508240862e-004	8.868884e-002	-4.428200e-004
2.917207508240862e-004	8.557331e-002	-4.476202e-004
2.917257508240861e-004	8.246309e-002	-4.527716e-004
2.917307508240861e-004	7.935839e-002	-4.583123e-004
2.917357508240861e-004	7.625946e-002	-4.642859e-004
