time	Vosc	Vgate	Vsecundario	Vsw	Vprimario	Vsalida
3.444367950382809e-005	9.452719e-017	6.113832e+000	-4.003284e+000	7.284757e-002	1.192715e+001	2.455437e+000
3.444423341886064e-005	8.911312e-017	6.259431e+000	-4.006968e+000	6.095852e-002	1.193904e+001	2.454229e+000
3.444480308161229e-005	8.388044e-017	6.408712e+000	-4.009550e+000	5.235850e-002	1.194764e+001	2.454506e+000
3.444552797893458e-005	7.767944e-017	6.596375e+000	-4.011886e+000	4.449594e-002	1.195550e+001	2.455202e+000
3.444636889320834e-005	7.107859e-017	6.809425e+000	-4.013734e+000	3.791848e-002	1.196208e+001	2.455247e+000
3.444750450262192e-005	6.302058e-017	7.088559e+000	-4.015331e+000	3.153149e-002	1.196847e+001	2.454956e+000
3.444862630500598e-005	5.598622e-017	7.352706e+000	-4.016310e+000	2.698632e-002	1.197301e+001	2.454977e+000
3.445025706086641e-005	4.712458e-017	7.716415e+000	-4.017143e+000	2.221065e-002	1.197779e+001	2.455054e+000
3.445178576547353e-005	4.007430e-017	8.034676e+000	-4.017532e+000	1.889615e-002	1.198110e+001	2.455007e+000
3.445378591985853e-005	3.247052e-017	8.416302e+000	-4.017675e+000	1.568474e-002	1.198432e+001	2.455014e+000
3.445595013343013e-005	2.583309e-017	8.787520e+000	-4.017572e+000	1.304139e-002	1.198696e+001	2.455013e+000
3.445849750321095e-005	1.975994e-017	9.169250e+000	-4.017223e+000	1.067147e-002	1.198933e+001	2.454990e+000
3.446140648853484e-005	1.453248e-017	9.538733e+000	-4.016648e+000	8.587945e-003	1.199141e+001	2.454986e+000
3.446460960683300e-005	1.036220e-017	9.870057e+000	-4.015875e+000	6.826978e-003	1.199317e+001	2.454967e+000
3.446829255201686e-005	7.016899e-018	1.016693e+001	-4.014872e+000	5.288121e-003	1.199471e+001	2.454953e+000
3.447221700537549e-005	4.615905e-018	1.040178e+001	-4.013718e+000	4.067141e-003	1.199593e+001	2.454934e+000
3.447643862207125e-005	2.931936e-018	1.058014e+001	-4.012414e+000	3.121546e-003	1.199688e+001	2.454915e+000
3.448063693156861e-005	1.860122e-018	1.069994e+001	-4.011082e+000	2.472713e-003	1.199753e+001	2.454896e+000
3.448492279114774e-005	1.169761e-018	1.077911e+001	-4.009704e+000	2.043096e-003	1.199796e+001	2.454875e+000
3.448922090316399e-005	7.325456e-019	1.082902e+001	-4.008323e+000	1.785793e-003	1.199821e+001	2.454856e+000
3.449336647256369e-005	4.671043e-019	1.085834e+001	-4.007005e+000	1.659869e-003	1.199834e+001	2.454836e+000
3.449770853103861e-005	2.918970e-019	1.087657e+001	-4.005650e+000	1.617404e-003	1.199838e+001	2.454816e+000
3.450188013681709e-005	1.866444e-019	1.088664e+001	-4.004380e+000	1.635631e-003	1.199836e+001	2.454796e+000
3.450688013681706e-005	1.094412e-019	1.089325e+001	-4.002906e+000	1.704995e-003	1.199830e+001	2.454773e+000
3.451161494020475e-005	6.522930e-020	1.089655e+001	-4.001559e+000	1.798698e-003	1.199820e+001	2.454750e+000
3.451661494020472e-005	3.800813e-020	1.089828e+001	-4.000193e+000	1.915910e-003	1.199808e+001	2.454726e+000
3.452161494020469e-005	2.205735e-020	1.089912e+001	-3.998882e+000	2.042867e-003	1.199796e+001	2.454703e+000
3.452661494020466e-005	1.282268e-020	1.089952e+001	-3.997627e+000	2.175050e-003	1.199782e+001	2.454679e+000
3.453161494020463e-005	7.476302e-021	1.089970e+001	-3.996426e+000	2.309822e-003	1.199769e+001	2.454656e+000
3.453661494020460e-005	4.381027e-021	1.089979e+001	-3.995276e+000	2.445864e-003	1.199755e+001	2.454632e+000
3.454161494020457e-005	2.589026e-021	1.089983e+001	-3.994176e+000	2.582483e-003	1.199742e+001	2.454609e+000
3.454661494020454e-005	1.551552e-021	1.089985e+001	-3.993123e+000	2.719369e-003	1.199728e+001	2.454585e+000
3.455161494020451e-005	9.509087e-022	1.089986e+001	-3.992115e+000	2.856349e-003	1.199714e+001	2.454562e+000
3.455661494020448e-005	6.031680e-022	1.089986e+001	-3.991150e+000	2.993368e-003	1.199701e+001	2.454538e+000
3.456161494020445e-005	4.018445e-022	1.089987e+001	-3.990226e+000	3.130377e-003	1.199687e+001	2.454515e+000
3.456661494020442e-005	2.852888e-022	1.089987e+001	-3.989341e+000	3.267375e-003	1.199673e+001	2.454491e+000
3.457161494020439e-005	2.178091e-022	1.089987e+001	-3.988493e+000	3.404344e-003	1.199660e+001	2.454468e+000
3.458661494020431e-005	1.430296e-022	1.089987e+001	-3.986157e+000	3.815109e-003	1.199618e+001	2.454397e+000
3.461161494020416e-005	1.261957e-022	1.089987e+001	-3.982861e+000	4.499227e-003	1.199550e+001	2.454280e+000
3.464661494020395e-005	1.250501e-022	1.089987e+001	-3.979240e+000	5.456164e-003	1.199454e+001	2.454116e+000
3.468661494020371e-005	1.250249e-022	1.089987e+001	-3.976139e+000	6.548894e-003	1.199345e+001	2.453930e+000
3.473661494020341e-005	1.250246e-022	1.089987e+001	-3.973311e+000	7.913811e-003	1.199209e+001	2.453696e+000
3.480661494020300e-005	1.250246e-022	1.089987e+001	-3.970543e+000	9.823405e-003	1.199018e+001	2.453371e+000
3.491661494020235e-005	1.250246e-022	1.089987e+001	-3.967590e+000	1.282219e-002	1.198718e+001	2.452859e+000
3.499161494020190e-005	1.250246e-022	1.089987e+001	-3.966015e+000	1.486581e-002	1.198513e+001	2.452510e+000
3.499599999999981e-005	1.250246e-022	1.089987e+001	-3.965929e+000	1.498529e-002	1.198501e+001	2.452490e+000
3.499899999999953e-005	1.250246e-022	1.089987e+001	-3.965870e+000	1.506701e-002	1.198493e+001	2.452476e+000
3.499999999999988e-005	1.250246e-022	1.089987e+001	-3.965848e+000	1.509728e-002	1.198490e+001	2.452472e+000
3.500009999999991e-005	1.250246e-022	1.089987e+001	-3.965847e+000	1.509802e-002	1.198490e+001	2.452471e+000
3.500029999999998e-005	1.250246e-022	1.089987e+001	-3.965844e+000	1.510242e-002	1.198490e+001	2.452469e+000
3.500099999999978e-005	1.250246e-022	1.089987e+001	-3.965831e+000	1.512140e-002	1.198488e+001	2.452466e+000
3.500111999999974e-005	1.250246e-022	1.089987e+001	-3.965828e+000	1.512476e-002	1.198488e+001	2.452466e+000
3.551107999999578e-005	1.250246e-022	1.089987e+001	-3.956884e+000	2.900381e-002	1.197100e+001	2.450096e+000
3.572099999999984e-005	1.250246e-022	1.089987e+001	-3.953311e+000	3.470946e-002	1.196529e+001	2.449121e+000
3.572199999999997e-005	1.250246e-022	1.089987e+001	-3.953295e+000	3.473663e-002	1.196526e+001	2.449116e+000
3.700107799988980e-005	3.828814e-006	1.089987e+001	-3.931598e+000	6.940838e-002	1.193059e+001	2.443185e+000
3.700607799988977e-005	3.753094e-003	1.089987e+001	-3.931514e+000	6.954359e-002	1.193046e+001	2.443162e+000
3.701107799988974e-005	5.375056e-002	1.089987e+001	-3.931429e+000	6.967881e-002	1.193032e+001	2.443139e+000
3.701607799988971e-005	1.849974e-001	1.089987e+001	-3.931345e+000	6.981403e-002	1.193019e+001	2.443116e+000
3.702107799988968e-005	3.549929e-001	1.089987e+001	-3.931260e+000	6.994924e-002	1.193005e+001	2.443093e+000
3.702607799988965e-005	5.249855e-001	1.089987e+001	-3.931175e+000	7.008445e-002	1.192992e+001	2.443069e+000
3.703107799988962e-005	6.949753e-001	1.089987e+001	-3.931091e+000	7.021965e-002	1.192978e+001	2.443046e+000
3.703607799988959e-005	8.649626e-001	1.089987e+001	-3.931006e+000	7.035486e-002	1.192965e+001	2.443023e+000
3.703840434570219e-005	9.440516e-001	1.089987e+001	-3.930967e+000	7.041776e-002	1.192958e+001	2.443012e+000
3.703975249936642e-005	9.898844e-001	1.089987e+001	-3.930944e+000	7.045422e-002	1.192955e+001	2.443006e+000
3.704106154915577e-005	1.034388e+000	1.089987e+001	-3.930922e+000	7.048962e-002	1.192951e+001	2.443000e+000
3.704215194774620e-005	1.071457e+000	1.089987e+001	-3.930904e+000	7.051910e-002	1.192948e+001	2.442995e+000
3.704331224754602e-005	1.110903e+000	1.089987e+001	-3.930884e+000	7.055047e-002	1.192945e+001	2.442990e+000
3.704563284714544e-005	1.189795e+000	1.089987e+001	-3.930845e+000	7.061322e-002	1.192939e+001	2.442979e+000
3.705027404634449e-005	1.347575e+000	1.089987e+001	-3.930766e+000	7.073872e-002	1.192926e+001	2.442957e+000
3.705527404634446e-005	1.517552e+000	1.089987e+001	-3.930682e+000	7.087391e-002	1.192913e+001	2.442934e+000
3.705876142207141e-005	1.636104e+000	1.089986e+001	-3.930623e+000	7.096820e-002	1.192903e+001	2.442918e+000
3.706045186096314e-005	1.693570e+000	1.089986e+001	-3.930594e+000	7.101390e-002	1.192899e+001	2.442910e+000
3.706664770529791e-005	1.904191e+000	1.089986e+001	-3.930489e+000	7.118142e-002	1.192882e+001	2.442882e+000
3.706974882398246e-005	2.009609e+000	1.089985e+001	-3.930437e+000	7.126526e-002	1.192873e+001	2.442867e+000
3.707474882398243e-005	2.179574e+000	1.089984e+001	-3.930352e+000	7.140045e-002	1.192860e+001	2.442844e+000
3.707974882398240e-005	2.349536e+000	1.089983e+001	-3.930268e+000	7.153564e-002	1.192846e+001	2.442821e+000
3.708474882398237e-005	2.519495e+000	1.089981e+001	-3.930183e+000	7.167084e-002	1.192833e+001	2.442798e+000
3.708974882398234e-005	2.689452e+000	1.089979e+001	-3.930099e+000	7.180604e-002	1.192819e+001	2.442775e+000
3.709474882398231e-005	2.859405e+000	1.089977e+001	-3.930014e+000	7.194124e-002	1.192806e+001	2.442751e+000
3.709974882398228e-005	3.028406e+000	1.089974e+001	-3.929929e+000	7.207644e-002	1.192792e+001	2.442728e+000
3.710474882398225e-005	3.186008e+000	1.089969e+001	-3.929845e+000	7.221165e-002	1.192779e+001	2.442705e+000
3.710974882398222e-005	3.310178e+000	1.089963e+001	-3.929760e+000	7.234685e-002	1.192765e+001	2.442682e+000
3.711474882398219e-005	3.390059e+000	1.089955e+001	-3.929676e+000	7.248208e-002	1.192752e+001	2.442659e+000
3.711974882398216e-005	3.436304e+000	1.089944e+001	-3.929591e+000	7.261731e-002	1.192738e+001	2.442636e+000
3.712474882398213e-005	3.463078e+000	1.089929e+001	-3.929507e+000	7.275258e-002	1.192725e+001	2.442612e+000
3.712974882398210e-005	3.478578e+000	1.089909e+001	-3.929422e+000	7.288788e-002	1.192711e+001	2.442589e+000
3.713474882398207e-005	3.474352e+000	1.089883e+001	-3.929337e+000	7.302323e-002	1.192698e+001	2.442566e+000
3.713974882398204e-005	3.426935e+000	1.089848e+001	-3.929253e+000	7.315866e-002	1.192684e+001	2.442543e+000
3.714474882398201e-005	3.338400e+000	1.089802e+001	-3.929168e+000	7.329418e-002	1.192671e+001	2.442520e+000
3.714974882398198e-005	3.236346e+000	1.089740e+001	-3.929083e+000	7.342982e-002	1.192657e+001	2.442497e+000
3.715474882398195e-005	3.134293e+000	1.089657e+001	-3.928998e+000	7.356563e-002	1.192643e+001	2.442474e+000
3.715974882398192e-005	3.032241e+000	1.089548e+001	-3.928914e+000	7.370166e-002	1.192630e+001	2.442450e+000
3.716474882398189e-005	2.930192e+000	1.089402e+001	-3.928829e+000	7.383798e-002	1.192616e+001	2.442427e+000
3.716974882398186e-005	2.828144e+000	1.089208e+001	-3.928744e+000	7.397467e-002	1.192603e+001	2.442404e+000
3.717474882398183e-005	2.726097e+000	1.088948e+001	-3.928658e+000	7.411185e-002	1.192589e+001	2.442381e+000
3.717974882398180e-005	2.624053e+000	1.088598e+001	-3.928573e+000	7.424965e-002	1.192575e+001	2.442358e+000
3.718474882398177e-005	2.522010e+000	1.088127e+001	-3.928487e+000	7.438827e-002	1.192561e+001	2.442335e+000
3.718974882398174e-005	2.419969e+000	1.087488e+001	-3.928401e+000	7.452795e-002	1.192547e+001	2.442312e+000
3.719474882398171e-005	2.317929e+000	1.086619e+001	-3.928315e+000	7.466906e-002	1.192533e+001	2.442288e+000
3.719974882398168e-005	2.215892e+000	1.085431e+001	-3.928227e+000	7.481206e-002	1.192519e+001	2.442265e+000
3.720474882398166e-005	2.113856e+000	1.083799e+001	-3.928140e+000	7.495763e-002	1.192504e+001	2.442242e+000
3.720974882398163e-005	2.011821e+000	1.081549e+001	-3.928050e+000	7.510675e-002	1.192489e+001	2.442219e+000
3.721474882398160e-005	1.909789e+000	1.078435e+001	-3.927959e+000	7.526086e-002	1.192474e+001	2.442196e+000
3.721974882398157e-005	1.807758e+000	1.074116e+001	-3.927866e+000	7.542224e-002	1.192458e+001	2.442173e+000
3.722474882398154e-005	1.705728e+000	1.068116e+001	-3.927769e+000	7.559448e-002	1.192441e+001	2.442150e+000
3.722974882398151e-005	1.603701e+000	1.059779e+001	-3.927667e+000	7.578355e-002	1.192422e+001	2.442127e+000
3.723474882398148e-005	1.501675e+000	1.048258e+001	-3.927554e+000	7.600199e-002	1.192400e+001	2.442103e+000
3.723974882398145e-005	1.399651e+000	1.032541e+001	-3.927424e+000	7.627442e-002	1.192373e+001	2.442080e+000
3.724474882398142e-005	1.297628e+000	1.011448e+001	-3.927263e+000	7.663919e-002	1.192336e+001	2.442058e+000
3.724974882398139e-005	1.195608e+000	9.836658e+000	-3.927050e+000	7.715734e-002	1.192284e+001	2.442035e+000
3.725474882398136e-005	1.093589e+000	9.477939e+000	-3.926754e+000	7.792699e-002	1.192207e+001	2.442012e+000
3.725974882398133e-005	9.915710e-001	9.035712e+000	-3.926361e+000	7.898453e-002	1.192102e+001	2.441990e+000
3.726207516979393e-005	9.441060e-001	8.788879e+000	-3.926131e+000	7.961810e-002	1.192038e+001	2.441980e+000
3.726427860118028e-005	8.991492e-001	8.520294e+000	-3.925858e+000	8.038464e-002	1.191962e+001	2.441971e+000
3.726614645621737e-005	8.610395e-001	8.269907e+000	-3.925566e+000	8.121445e-002	1.191879e+001	2.441963e+000
3.726811956156662e-005	8.207827e-001	7.976722e+000	-3.925144e+000	8.243041e-002	1.191757e+001	2.441956e+000
3.727206577226511e-005	7.402700e-001	7.322136e+000	-3.923822e+000	8.629965e-002	1.191370e+001	2.441944e+000
3.727706577226508e-005	6.382586e-001	6.407283e+000	-3.920655e+000	9.567362e-002	1.190433e+001	2.441938e+000
3.728206577226505e-005	5.362487e-001	5.435945e+000	-3.913965e+000	1.156299e-001	1.188437e+001	2.441964e+000
3.728562294808739e-005	4.636762e-001	4.744040e+000	-3.903702e+000	1.463995e-001	1.185360e+001	2.442059e+000
3.728786226325472e-005	4.179909e-001	4.331155e+000	-3.890217e+000	1.869735e-001	1.181303e+001	2.442254e+000
3.728943737631814e-005	3.858564e-001	4.068310e+000	-3.871591e+000	2.431923e-001	1.175681e+001	2.442626e+000
3.729067027321079e-005	3.607038e-001	3.893921e+000	-3.843899e+000	3.270233e-001	1.167298e+001	2.443340e+000
3.729174458724500e-005	3.387865e-001	3.784832e+000	-3.798235e+000	4.652558e-001	1.153474e+001	2.444445e+000
3.729303818051765e-005	3.123958e-001	3.707928e+000	-3.712110e+000	7.246379e-001	1.127536e+001	2.445279e+000
3.729420275886959e-005	2.886373e-001	3.663818e+000	-3.616255e+000	1.011380e+000	1.098862e+001	2.444763e+000
3.729548118376483e-005	2.625563e-001	3.619560e+000	-3.502534e+000	1.350711e+000	1.064929e+001	2.444447e+000
3.729706798406103e-005	2.301843e-001	3.565549e+000	-3.352387e+000	1.799086e+000	1.020091e+001	2.444954e+000
3.730017255060671e-005	1.668493e-001	3.468844e+000	-3.017355e+000	2.800272e+000	9.199728e+000	2.445606e+000
3.730517255060668e-005	6.484734e-002	3.315197e+000	-2.311981e+000	4.914184e+000	7.085816e+000	2.450403e+000
3.730773267666574e-005	2.274016e-002	3.233723e+000	-1.717123e+000	6.700355e+000	5.299645e+000	2.454986e+000
3.731036230246758e-005	2.704511e-003	3.158432e+000	-8.148556e-001	9.405383e+000	2.594617e+000	2.458103e+000
3.731233009559958e-005	4.561041e-006	3.111953e+000	-4.181162e-003	1.183240e+001	1.676044e-001	2.460630e+000
3.731445704420011e-005	4.430742e-006	3.067595e+000	9.579109e-001	1.471413e+001	-2.714132e+000	2.465237e+000
3.731683371035154e-005	4.285145e-006	3.021761e+000	2.086484e+000	1.810013e+001	-6.100134e+000	2.472703e+000
3.731779677776967e-005	4.226147e-006	3.003584e+000	2.551219e+000	1.951355e+001	-7.513552e+000	2.490122e+000
3.731828496355313e-005	4.196240e-006	2.993122e+000	2.776002e+000	2.023809e+001	-8.238087e+000	2.529011e+000
3.731851663614722e-005	4.182048e-006	2.986543e+000	2.871241e+000	2.057911e+001	-8.579111e+000	2.577434e+000
3.731881343792438e-005	4.163865e-006	2.976144e+000	2.983754e+000	2.101110e+001	-9.011095e+000	2.668920e+000
3.731902381695954e-005	4.150977e-006	2.967844e+000	3.059560e+000	2.131470e+001	-9.314699e+000	2.734341e+000
3.731926455444656e-005	4.136230e-006	2.956867e+000	3.138795e+000	2.165747e+001	-9.657467e+000	2.802077e+000
3.731974602942038e-005	4.106734e-006	2.930450e+000	3.281528e+000	2.232738e+001	-1.032738e+001	2.923924e+000
3.732041508877366e-005	4.065746e-006	2.878975e+000	3.451133e+000	2.319918e+001	-1.119918e+001	3.068714e+000
3.732175320748021e-005	3.983772e-006	2.719507e+000	3.711313e+000	2.468960e+001	-1.268960e+001	3.289480e+000
3.732319029169291e-005	3.895735e-006	2.484357e+000	3.894564e+000	2.587845e+001	-1.387845e+001	3.441471e+000
3.732464950589225e-005	3.806342e-006	2.237448e+000	4.003124e+000	2.667202e+001	-1.467202e+001	3.528731e+000
3.732609072870587e-005	3.718051e-006	2.049905e+000	4.076209e+000	2.719685e+001	-1.519685e+001	3.588009e+000
3.732772148578385e-005	3.618149e-006	1.899661e+000	4.141593e+000	2.762181e+001	-1.562181e+001	3.642693e+000
3.732937278101787e-005	3.516989e-006	1.749783e+000	4.188416e+000	2.791249e+001	-1.591249e+001	3.681934e+000
3.733118447011609e-005	3.406003e-006	1.536550e+000	4.216170e+000	2.808273e+001	-1.608273e+001	3.704391e+000
3.733322939581904e-005	3.280729e-006	1.262356e+000	4.229834e+000	2.815177e+001	-1.615177e+001	3.714764e+000
3.733537119354584e-005	3.149520e-006	9.926229e-001	4.238728e+000	2.816425e+001	-1.616425e+001	3.721881e+000
3.733803851186171e-005	2.986118e-006	7.119451e-001	4.249181e+000	2.815657e+001	-1.615657e+001	3.730971e+000
3.734242358468414e-005	2.717484e-006	3.673505e-001	4.264771e+000	2.812989e+001	-1.612989e+001	3.744768e+000
3.734717595250611e-005	2.426349e-006	1.336418e-001	4.280147e+000	2.809355e+001	-1.609355e+001	3.758432e+000
3.735089007386575e-005	2.198818e-006	3.889962e-002	4.290698e+000	2.805948e+001	-1.605948e+001	3.767782e+000
3.735228656889041e-005	2.113267e-006	1.986441e-002	4.293454e+000	2.804155e+001	-1.604155e+001	3.770170e+000
3.735367348431298e-005	2.028303e-006	5.758749e-003	4.294986e+000	2.801788e+001	-1.601788e+001	3.771441e+000
3.735502421653436e-005	1.945556e-006	-8.894269e-003	4.295717e+000	2.799059e+001	-1.599059e+001	3.772004e+000
3.735620823002318e-005	1.873022e-006	-2.418958e-002	4.295687e+000	2.796309e+001	-1.596309e+001	3.771898e+000
3.735728941071351e-005	1.806788e-006	-4.005468e-002	4.295181e+000	2.793523e+001	-1.593523e+001	3.771385e+000
3.735945177209439e-005	1.674320e-006	-7.347631e-002	4.293751e+000	2.787657e+001	-1.587657e+001	3.770039e+000
3.736237763966453e-005	1.495078e-006	-1.189139e-001	4.291778e+000	2.779683e+001	-1.579683e+001	3.768250e+000
3.736557081086833e-005	1.299461e-006	-1.673216e-001	4.289707e+000	2.771187e+001	-1.571187e+001	3.766404e+000
3.737057081086830e-005	9.931559e-007	-2.403460e-001	4.286545e+000	2.758365e+001	-1.558365e+001	3.763593e+000
3.737557081086827e-005	6.970496e-007	-3.104653e-001	4.283394e+000	2.746048e+001	-1.546048e+001	3.760789e+000
3.738057081086824e-005	4.433666e-007	-3.775647e-001	4.280252e+000	2.734256e+001	-1.534256e+001	3.757994e+000
3.738557081086821e-005	2.626085e-007	-4.417761e-001	4.277122e+000	2.722966e+001	-1.522966e+001	3.755209e+000
3.739057081086818e-005	1.520365e-007	-5.032324e-001	4.274002e+000	2.712155e+001	-1.512155e+001	3.752434e+000
3.739557081086815e-005	8.802114e-008	-5.620617e-001	4.270893e+000	2.701800e+001	-1.501800e+001	3.749668e+000
3.740057081086812e-005	5.095961e-008	-6.183844e-001	4.267794e+000	2.691882e+001	-1.491882e+001	3.746912e+000
3.740557081086809e-005	2.950293e-008	-6.723163e-001	4.264705e+000	2.682379e+001	-1.482379e+001	3.744164e+000
3.741057081086806e-005	1.708064e-008	-7.239677e-001	4.261625e+000	2.673272e+001	-1.473272e+001	3.741425e+000
3.741557081086804e-005	9.888794e-009	-7.734434e-001	4.258554e+000	2.664543e+001	-1.464543e+001	3.738693e+000
3.742057081086801e-005	5.725091e-009	-8.208439e-001	4.255491e+000	2.656175e+001	-1.456175e+001	3.735970e+000
3.742557081086798e-005	3.314526e-009	-8.662649e-001	4.252438e+000	2.648151e+001	-1.448151e+001	3.733254e+000
3.743057081086795e-005	1.918936e-009	-9.097975e-001	4.249392e+000	2.640455e+001	-1.440455e+001	3.730546e+000
3.743557081086792e-005	1.110963e-009	-9.515289e-001	4.246354e+000	2.633072e+001	-1.433072e+001	3.727845e+000
3.744057081086789e-005	6.431892e-010	-9.915420e-001	4.243324e+000	2.625987e+001	-1.425987e+001	3.725151e+000
3.744557081086786e-005	3.723727e-010	-1.029916e+000	4.240301e+000	2.619188e+001	-1.419188e+001	3.722463e+000
3.745057081086783e-005	2.155842e-010	-1.066727e+000	4.237285e+000	2.612660e+001	-1.412660e+001	3.719782e+000
3.745557081086780e-005	1.248119e-010	-1.102046e+000	4.234276e+000	2.606391e+001	-1.406391e+001	3.717107e+000
3.746057081086777e-005	7.225952e-011	-1.135942e+000	4.231274e+000	2.600369e+001	-1.400369e+001	3.714438e+000
3.746557081086774e-005	4.183446e-011	-1.168481e+000	4.228278e+000	2.594583e+001	-1.394583e+001	3.711775e+000
3.747057081086771e-005	2.421995e-011	-1.199726e+000	4.225288e+000	2.589022e+001	-1.389022e+001	3.709118e+000
3.747557081086768e-005	1.402208e-011	-1.229736e+000	4.222305e+000	2.583676e+001	-1.383676e+001	3.706466e+000
3.748057081086765e-005	8.118044e-012	-1.258568e+000	4.219327e+000	2.578534e+001	-1.378534e+001	3.703820e+000
3.748557081086762e-005	4.699921e-012	-1.286276e+000	4.216355e+000	2.573587e+001	-1.373587e+001	3.701178e+000
3.749057081086759e-005	2.721007e-012	-1.312912e+000	4.213388e+000	2.568826e+001	-1.368826e+001	3.698542e+000
3.749557081086756e-005	1.575320e-012	-1.338525e+000	4.210427e+000	2.564243e+001	-1.364243e+001	3.695910e+000
3.750057081086753e-005	9.120271e-013	-1.363163e+000	4.207471e+000	2.559830e+001	-1.359830e+001	3.693284e+000
3.750557081086750e-005	5.280157e-013	-1.386870e+000	4.204520e+000	2.555578e+001	-1.355578e+001	3.690661e+000
3.751057081086747e-005	3.056933e-013	-1.409689e+000	4.201573e+000	2.551480e+001	-1.351480e+001	3.688044e+000
3.751557081086744e-005	1.769803e-013	-1.431662e+000	4.198632e+000	2.547529e+001	-1.347529e+001	3.685430e+000
3.752057081086741e-005	1.024623e-013	-1.452826e+000	4.195695e+000	2.543719e+001	-1.343719e+001	3.682821e+000
3.752557081086738e-005	5.932028e-014	-1.473220e+000	4.192762e+000	2.540042e+001	-1.340042e+001	3.680216e+000
3.753057081086735e-005	3.434332e-014	-1.492879e+000	4.189834e+000	2.536493e+001	-1.336493e+001	3.677615e+000
3.753557081086732e-005	1.988297e-014	-1.511837e+000	4.186911e+000	2.533066e+001	-1.333066e+001	3.675018e+000
3.754057081086729e-005	1.151120e-014	-1.530125e+000	4.183990e+000	2.529755e+001	-1.329755e+001	3.672424e+000
3.754557081086726e-005	6.664376e-015	-1.547775e+000	4.181075e+000	2.526555e+001	-1.326555e+001	3.669834e+000
3.755057081086723e-005	3.858323e-015	-1.564816e+000	4.178163e+000	2.523461e+001	-1.323461e+001	3.667248e+000
3.755557081086720e-005	2.233766e-015	-1.581275e+000	4.175255e+000	2.520468e+001	-1.320468e+001	3.664666e+000
3.756057081086717e-005	1.293233e-015	-1.597181e+000	4.172350e+000	2.517570e+001	-1.317570e+001	3.662086e+000
3.756557081086714e-005	7.487139e-016	-1.612557e+000	4.169450e+000	2.514765e+001	-1.314765e+001	3.659511e+000
3.757057081086711e-005	4.334660e-016	-1.627429e+000	4.166553e+000	2.512047e+001	-1.312047e+001	3.656938e+000
3.757557081086708e-005	2.509541e-016	-1.641820e+000	4.163659e+000	2.509413e+001	-1.309413e+001	3.654369e+000
3.759057081086700e-005	4.869814e-017	-1.682320e+000	4.154997e+000	2.501974e+001	-1.301974e+001	3.646679e+000
3.760557081086691e-005	9.450054e-018	-1.719224e+000	4.146364e+000	2.495159e+001	-1.295159e+001	3.639016e+000
3.762057081086682e-005	1.833899e-018	-1.753004e+000	4.137759e+000	2.488886e+001	-1.288886e+001	3.631378e+000
3.764057081086670e-005	2.061416e-019	-1.793885e+000	4.126323e+000	2.481244e+001	-1.281244e+001	3.621231e+000
3.766057081086658e-005	2.327009e-020	-1.830759e+000	4.114929e+000	2.474297e+001	-1.274297e+001	3.611123e+000
3.768057081086646e-005	2.725273e-021	-1.864308e+000	4.103575e+000	2.467926e+001	-1.267926e+001	3.601052e+000
3.770057081086634e-005	4.171512e-022	-1.895096e+000	4.092258e+000	2.462035e+001	-1.262035e+001	3.591017e+000
3.772557081086619e-005	1.440252e-022	-1.930402e+000	4.078162e+000	2.455222e+001	-1.255222e+001	3.578520e+000
3.775057081086605e-005	1.262605e-022	-1.962857e+000	4.064118e+000	2.448902e+001	-1.248902e+001	3.566073e+000
3.777557081086590e-005	1.251050e-022	-1.993044e+000	4.050125e+000	2.442975e+001	-1.242975e+001	3.553675e+000
3.780557081086572e-005	1.250276e-022	-2.026916e+000	4.033397e+000	2.436271e+001	-1.236271e+001	3.538859e+000
3.784057081086551e-005	1.250247e-022	-2.063950e+000	4.013967e+000	2.428877e+001	-1.228877e+001	3.521656e+000
3.788057081086527e-005	1.250246e-022	-2.103860e+000	3.991869e+000	2.420844e+001	-1.220844e+001	3.502100e+000
3.793057081086498e-005	1.250246e-022	-2.151201e+000	3.964404e+000	2.411242e+001	-1.211242e+001	3.477809e+000
3.799557081086459e-005	1.250246e-022	-2.209939e+000	3.928953e+000	2.399240e+001	-1.199240e+001	3.446480e+000
3.808557081086406e-005	1.250246e-022	-2.288049e+000	3.880328e+000	2.383168e+001	-1.183168e+001	3.403556e+000
3.824057081086314e-005	1.250246e-022	-2.417612e+000	3.797796e+000	2.356320e+001	-1.156320e+001	3.330843e+000
3.861557081086091e-005	1.250246e-022	-2.716153e+000	3.604123e+000	2.293800e+001	-1.093800e+001	3.161086e+000
3.893057081085904e-005	1.250246e-022	-2.954207e+000	3.447460e+000	2.243328e+001	-1.043328e+001	3.025013e+000
3.918057081085755e-005	1.250246e-022	-3.135959e+000	3.326540e+000	2.204416e+001	-1.004416e+001	2.921125e+000
3.937057081085642e-005	1.250246e-022	-3.270461e+000	3.236316e+000	2.175415e+001	-9.754154e+000	2.844548e+000
3.950057081085565e-005	1.250246e-022	-3.361024e+000	3.175222e+000	2.155799e+001	-9.557985e+000	2.793322e+000
3.957057081085524e-005	1.250246e-022	-3.409409e+000	3.142475e+000	2.145292e+001	-9.452921e+000	2.766129e+000
3.959057081085512e-005	1.250246e-022	-3.423195e+000	3.133132e+000	2.142296e+001	-9.422956e+000	2.758410e+000
