time	V(sw)
2.509788224218321e-004	6.966378e-002
2.509830077022635e-004	6.977689e-002
2.509871929826948e-004	6.989000e-002
2.509913782631261e-004	7.000311e-002
2.509955635435574e-004	7.011623e-002
2.509997488239887e-004	7.022934e-002
2.510047488239887e-004	7.036449e-002
2.510097488239887e-004	7.049962e-002
2.510147488239886e-004	7.063476e-002
2.510197488239886e-004	7.076991e-002
2.510247488239886e-004	7.090506e-002
2.510297488239886e-004	7.104023e-002
2.510347488239885e-004	7.117542e-002
2.510397488239885e-004	7.131065e-002
2.510447488239885e-004	7.144593e-002
2.510497488239884e-004	7.158127e-002
2.510547488239884e-004	7.171670e-002
2.510597488239884e-004	7.185224e-002
2.510647488239883e-004	7.198794e-002
2.510697488239883e-004	7.212384e-002
2.510747488239883e-004	7.226001e-002
2.510797488239883e-004	7.239651e-002
2.510847488239882e-004	7.253346e-002
2.510897488239882e-004	7.267098e-002
2.510947488239882e-004	7.280925e-002
2.510997488239881e-004	7.294849e-002
2.511047488239881e-004	7.308900e-002
2.511097488239881e-004	7.323121e-002
2.511147488239880e-004	7.337572e-002
2.511197488239880e-004	7.352339e-002
2.511247488239880e-004	7.367554e-002
2.511297488239880e-004	7.383417e-002
2.511347488239879e-004	7.400258e-002
2.511397488239879e-004	7.418626e-002
2.511447488239879e-004	7.439704e-002
2.511497488239878e-004	7.465857e-002
2.511547488239878e-004	7.500780e-002
2.511597488239878e-004	7.550374e-002
2.511647488239877e-004	7.624142e-002
2.511697488239877e-004	7.725538e-002
2.511720751698003e-004	7.786202e-002
2.511742786011867e-004	7.859611e-002
2.511761464562238e-004	7.939231e-002
2.511781195615730e-004	8.056197e-002
2.511820657722715e-004	8.413538e-002
2.511862575923954e-004	9.047793e-002
2.511897702025122e-004	9.989943e-002
2.511927049284304e-004	1.138301e-001
2.511950886903396e-004	1.336029e-001
2.511970082095024e-004	1.611618e-001
2.511985361925463e-004	1.987220e-001
2.511997478258498e-004	2.485765e-001
2.512006807268423e-004	3.093155e-001
2.512013072655131e-004	3.687268e-001
2.512017016283426e-004	4.183880e-001
2.512019973740850e-004	4.636012e-001
2.512022662043893e-004	5.097690e-001
2.512025798205807e-004	5.665218e-001
2.512028977978004e-004	6.255319e-001
2.512035337522394e-004	7.487651e-001
2.512043001475562e-004	9.081348e-001
2.512051246207287e-004	1.094014e+000
2.512062710002933e-004	1.372410e+000
2.512078605126653e-004	1.787181e+000
2.512103436867171e-004	2.496876e+000
2.512143440310079e-004	3.789215e+000
2.512171210279485e-004	4.860980e+000
2.512197123142430e-004	6.046627e+000
2.512223869921501e-004	7.398538e+000
2.512249008686516e-004	8.743337e+000
2.512285516075774e-004	1.076815e+001
2.512331198487544e-004	1.335505e+001
2.512376900570975e-004	1.597433e+001
2.512426900570975e-004	1.883891e+001
2.512476900570974e-004	2.164498e+001
2.512490565007917e-004	2.234656e+001
2.512503407947914e-004	2.291217e+001
2.512515988895723e-004	2.338486e+001
2.512529522460448e-004	2.380128e+001
2.512556589589900e-004	2.444728e+001
2.512582798074642e-004	2.488732e+001
2.512622896347835e-004	2.529534e+001
2.512668004498622e-004	2.554347e+001
2.512710302030529e-004	2.563894e+001
2.512754791172934e-004	2.565863e+001
2.512785584835150e-004	2.564387e+001
2.512818487851003e-004	2.561140e+001
2.512833235884355e-004	2.559202e+001
2.512848862623773e-004	2.556735e+001
2.512863683617654e-004	2.554110e+001
2.512879807852145e-004	2.550969e+001
2.512895052408650e-004	2.547765e+001
2.512919875337868e-004	2.542199e+001
2.512964222740116e-004	2.531797e+001
2.513006999400565e-004	2.521546e+001
2.513056999400565e-004	2.509597e+001
2.513106999400565e-004	2.497927e+001
2.513156999400564e-004	2.486668e+001
2.513206999400564e-004	2.475872e+001
2.513256999400564e-004	2.465555e+001
2.513306999400564e-004	2.455711e+001
2.513356999400563e-004	2.446326e+001
2.513406999400563e-004	2.437381e+001
2.513456999400563e-004	2.428854e+001
2.513506999400562e-004	2.420724e+001
2.513556999400562e-004	2.412968e+001
2.513606999400562e-004	2.405561e+001
2.513656999400561e-004	2.398475e+001
2.513706999400561e-004	2.391677e+001
2.513756999400561e-004	2.385117e+001
2.513806999400561e-004	2.378706e+001
2.513856999400560e-004	2.372270e+001
2.513906999400560e-004	2.365585e+001
2.513956999400560e-004	2.358801e+001
2.513980894039013e-004	2.355851e+001
2.513997015736623e-004	2.354167e+001
2.514021264726346e-004	2.351938e+001
2.514047065112015e-004	2.349757e+001
2.514077836668067e-004	2.347322e+001
2.514125854819343e-004	2.343706e+001
2.514175854819343e-004	2.340104e+001
2.514225854819343e-004	2.336657e+001
2.514275854819342e-004	2.333356e+001
2.514325854819342e-004	2.330190e+001
2.514375854819342e-004	2.327156e+001
2.514425854819341e-004	2.324245e+001
2.514475854819341e-004	2.321455e+001
2.514525854819341e-004	2.318779e+001
2.514575854819341e-004	2.316212e+001
2.514625854819340e-004	2.313751e+001
2.514675854819340e-004	2.311391e+001
2.514725854819340e-004	2.309128e+001
2.514775854819339e-004	2.306957e+001
2.514825854819339e-004	2.304875e+001
2.514875854819339e-004	2.302879e+001
2.514925854819339e-004	2.300964e+001
2.514975854819338e-004	2.299128e+001
2.515025854819338e-004	2.297367e+001
2.515075854819338e-004	2.295678e+001
2.515125854819337e-004	2.294058e+001
2.515175854819337e-004	2.292505e+001
2.515225854819337e-004	2.291014e+001
2.515275854819336e-004	2.289585e+001
2.515325854819336e-004	2.288214e+001
2.515375854819336e-004	2.286899e+001
2.515425854819336e-004	2.285637e+001
2.515475854819335e-004	2.284426e+001
2.515525854819335e-004	2.283265e+001
2.515575854819335e-004	2.282150e+001
2.515625854819334e-004	2.281081e+001
2.515675854819334e-004	2.280055e+001
2.515725854819334e-004	2.279070e+001
2.515775854819333e-004	2.278125e+001
2.515825854819333e-004	2.277217e+001
2.515875854819333e-004	2.276346e+001
2.515925854819333e-004	2.275509e+001
2.515975854819332e-004	2.274706e+001
2.516025854819332e-004	2.273934e+001
2.516075854819332e-004	2.273193e+001
2.516125854819331e-004	2.272481e+001
2.516225854819331e-004	2.271139e+001
2.516275854819330e-004	2.270507e+001
2.516425854819330e-004	2.268752e+001
2.516525854819329e-004	2.267690e+001
2.516675854819328e-004	2.266241e+001
2.516825854819327e-004	2.264945e+001
2.516975854819326e-004	2.263783e+001
2.517125854819325e-004	2.262736e+001
2.517275854819325e-004	2.261791e+001
2.517425854819324e-004	2.260933e+001
2.517575854819323e-004	2.260152e+001
2.517725854819322e-004	2.259437e+001
2.517875854819321e-004	2.258779e+001
2.518025854819320e-004	2.258170e+001
2.518175854819319e-004	2.257604e+001
2.518325854819318e-004	2.257075e+001
2.518375854819318e-004	2.256906e+001
2.518525854819317e-004	2.256418e+001
2.518675854819316e-004	2.255956e+001
2.518825854819315e-004	2.255516e+001
2.518975854819314e-004	2.255095e+001
2.519125854819314e-004	2.254690e+001
2.519275854819313e-004	2.254298e+001
2.519425854819312e-004	2.253919e+001
2.519554426247882e-004	2.253603e+001
2.519682997676453e-004	2.253291e+001
2.519811569105024e-004	2.252983e+001
2.519940140533595e-004	2.252680e+001
2.520068711962165e-004	2.252381e+001
2.520197283390736e-004	2.252086e+001
2.520325854819306e-004	2.251795e+001
2.520475854819306e-004	2.251456e+001
2.520575854819305e-004	2.251232e+001
2.520625854819305e-004	2.251120e+001
2.520725854819304e-004	2.250897e+001
2.520875854819303e-004	2.250563e+001
2.521025854819302e-004	2.250230e+001
2.521175854819301e-004	2.249898e+001
2.521325854819301e-004	2.249566e+001
2.521425854819300e-004	2.249345e+001
2.521525854819299e-004	2.249124e+001
2.521625854819299e-004	2.248902e+001
2.521725854819298e-004	2.248680e+001
2.521825854819298e-004	2.248458e+001
2.521925854819297e-004	2.248236e+001
2.522025854819296e-004	2.248013e+001
2.522125854819296e-004	2.247790e+001
2.522225854819295e-004	2.247566e+001
2.522325854819295e-004	2.247342e+001
2.522375854819294e-004	2.247230e+001
2.522425854819294e-004	2.247117e+001
2.522475854819294e-004	2.247005e+001
2.522525854819293e-004	2.246892e+001
2.522575854819293e-004	2.246779e+001
2.522625854819293e-004	2.246667e+001
2.522675854819292e-004	2.246553e+001
2.522725854819292e-004	2.246440e+001
2.522775854819292e-004	2.246327e+001
2.522825854819292e-004	2.246214e+001
2.522875854819291e-004	2.246100e+001
2.522925854819291e-004	2.245986e+001
2.522975854819291e-004	2.245872e+001
2.523025854819290e-004	2.245758e+001
2.523075854819290e-004	2.245644e+001
2.523125854819290e-004	2.245530e+001
2.523175854819290e-004	2.245415e+001
2.523225854819289e-004	2.245300e+001
2.523275854819289e-004	2.245185e+001
2.523325854819289e-004	2.245070e+001
2.523375854819288e-004	2.244955e+001
2.523425854819288e-004	2.244840e+001
2.523475854819288e-004	2.244724e+001
2.523525854819287e-004	2.244608e+001
2.523575854819287e-004	2.244493e+001
2.523625854819287e-004	2.244376e+001
2.523675854819287e-004	2.244260e+001
2.523725854819286e-004	2.244144e+001
2.523775854819286e-004	2.244027e+001
2.523825854819286e-004	2.243910e+001
2.523875854819285e-004	2.243793e+001
2.523925854819285e-004	2.243676e+001
2.523975854819285e-004	2.243559e+001
2.524025854819284e-004	2.243442e+001
2.524075854819284e-004	2.243324e+001
2.524125854819284e-004	2.243206e+001
2.524175854819284e-004	2.243088e+001
2.524225854819283e-004	2.242970e+001
2.524275854819283e-004	2.242852e+001
2.524325854819283e-004	2.242733e+001
2.524375854819282e-004	2.242614e+001
2.524425854819282e-004	2.242495e+001
2.524475854819282e-004	2.242376e+001
2.524525854819282e-004	2.242257e+001
2.524575854819281e-004	2.242138e+001
2.524625854819281e-004	2.242018e+001
2.524675854819281e-004	2.241898e+001
2.524725854819280e-004	2.241778e+001
2.524775854819280e-004	2.241658e+001
2.524825854819280e-004	2.241537e+001
2.524875854819279e-004	2.241417e+001
2.524925854819279e-004	2.241296e+001
2.524975854819279e-004	2.241175e+001
2.525025854819279e-004	2.241054e+001
2.525075854819278e-004	2.240932e+001
2.525125854819278e-004	2.240811e+001
2.525175854819278e-004	2.240689e+001
2.525225854819277e-004	2.240567e+001
2.525275854819277e-004	2.240445e+001
2.525325854819277e-004	2.240323e+001
2.525375854819276e-004	2.240200e+001
2.525425854819276e-004	2.240078e+001
2.525475854819276e-004	2.239955e+001
2.525525854819276e-004	2.239832e+001
2.525575854819275e-004	2.239708e+001
2.525625854819275e-004	2.239585e+001
2.525675854819275e-004	2.239461e+001
2.525725854819274e-004	2.239338e+001
2.525775854819274e-004	2.239213e+001
2.525825854819274e-004	2.239089e+001
2.525875854819273e-004	2.238965e+001
2.525925854819273e-004	2.238840e+001
2.525975854819273e-004	2.238715e+001
2.526025854819273e-004	2.238590e+001
2.526075854819272e-004	2.238465e+001
2.526125854819272e-004	2.238339e+001
2.526175854819272e-004	2.238214e+001
2.526225854819271e-004	2.238088e+001
2.526275854819271e-004	2.237962e+001
2.526325854819271e-004	2.237836e+001
2.526375854819271e-004	2.237709e+001
2.526425854819270e-004	2.237583e+001
2.526475854819270e-004	2.237456e+001
2.526525854819270e-004	2.237329e+001
2.526575854819269e-004	2.237201e+001
2.526625854819269e-004	2.237074e+001
2.526675854819269e-004	2.236946e+001
2.526725854819268e-004	2.236818e+001
2.526775854819268e-004	2.236690e+001
2.526825854819268e-004	2.236562e+001
2.526875854819268e-004	2.236433e+001
2.526925854819267e-004	2.236305e+001
2.526975854819267e-004	2.236176e+001
2.527025854819267e-004	2.236047e+001
2.527075854819266e-004	2.235917e+001
2.527125854819266e-004	2.235788e+001
2.527175854819266e-004	2.235658e+001
2.527225854819265e-004	2.235528e+001
2.527275854819265e-004	2.235398e+001
2.527325854819265e-004	2.235268e+001
2.527375854819265e-004	2.235137e+001
2.527425854819264e-004	2.235006e+001
2.527475854819264e-004	2.234875e+001
2.527525854819264e-004	2.234744e+001
2.527575854819263e-004	2.234613e+001
2.527625854819263e-004	2.234481e+001
2.527675854819263e-004	2.234349e+001
2.527725854819262e-004	2.234217e+001
2.527775854819262e-004	2.234085e+001
2.527825854819262e-004	2.233952e+001
2.527875854819262e-004	2.233820e+001
2.527925854819261e-004	2.233687e+001
2.527975854819261e-004	2.233554e+001
2.528025854819261e-004	2.233420e+001
2.528075854819260e-004	2.233286e+001
2.528125854819260e-004	2.233153e+001
2.528175854819260e-004	2.233019e+001
2.528225854819260e-004	2.232884e+001
2.528275854819259e-004	2.232750e+001
2.528325854819259e-004	2.232615e+001
2.528375854819259e-004	2.232480e+001
2.528425854819258e-004	2.232345e+001
2.528475854819258e-004	2.232210e+001
2.528525854819258e-004	2.232074e+001
2.528575854819257e-004	2.231938e+001
2.528625854819257e-004	2.231802e+001
2.528675854819257e-004	2.231666e+001
2.528725854819257e-004	2.231530e+001
2.528775854819256e-004	2.231393e+001
2.528825854819256e-004	2.231256e+001
2.528875854819256e-004	2.231119e+001
2.528925854819255e-004	2.230981e+001
2.528975854819255e-004	2.230844e+001
2.529025854819255e-004	2.230706e+001
2.529075854819254e-004	2.230568e+001
2.529125854819254e-004	2.230429e+001
2.529175854819254e-004	2.230291e+001
2.529225854819254e-004	2.230152e+001
2.529275854819253e-004	2.230013e+001
2.529325854819253e-004	2.229873e+001
2.529375854819253e-004	2.229734e+001
2.529425854819252e-004	2.229594e+001
2.529475854819252e-004	2.229454e+001
2.529525854819252e-004	2.229314e+001
2.529575854819252e-004	2.229173e+001
2.529625854819251e-004	2.229033e+001
2.529675854819251e-004	2.228892e+001
2.529725854819251e-004	2.228750e+001
2.529775854819250e-004	2.228609e+001
2.529825854819250e-004	2.228467e+001
2.529875854819250e-004	2.228325e+001
2.529925854819249e-004	2.228183e+001
2.529975854819249e-004	2.228041e+001
2.530025854819249e-004	2.227898e+001
2.530075854819249e-004	2.227755e+001
2.530125854819248e-004	2.227612e+001
2.530175854819248e-004	2.227468e+001
2.530225854819248e-004	2.227324e+001
2.530275854819247e-004	2.227180e+001
2.530325854819247e-004	2.227036e+001
2.530375854819247e-004	2.226892e+001
2.530425854819246e-004	2.226747e+001
2.530475854819246e-004	2.226602e+001
2.530525854819246e-004	2.226457e+001
2.530575854819246e-004	2.226311e+001
2.530625854819245e-004	2.226165e+001
2.530675854819245e-004	2.226019e+001
2.530725854819245e-004	2.225873e+001
2.530775854819244e-004	2.225726e+001
2.530825854819244e-004	2.225579e+001
2.530875854819244e-004	2.225432e+001
2.530925854819243e-004	2.225285e+001
2.530975854819243e-004	2.225137e+001
2.531261569104956e-004	2.224289e+001
2.531547283390669e-004	2.223431e+001
2.531832997676381e-004	2.222563e+001
2.532118711962093e-004	2.221685e+001
2.532404426247806e-004	2.220798e+001
2.532690140533519e-004	2.219900e+001
2.532975854819231e-004	2.218993e+001
2.533290140533515e-004	2.217984e+001
2.533604426247799e-004	2.216959e+001
2.533918711962083e-004	2.215918e+001
2.534232997676367e-004	2.214862e+001
2.534547283390651e-004	2.213790e+001
2.534861569104934e-004	2.212703e+001
2.535175854819218e-004	2.211601e+001
2.535440140533503e-004	2.210660e+001
2.535704426247786e-004	2.209704e+001
2.535968711962071e-004	2.208732e+001
2.536232997676355e-004	2.207744e+001
2.536497283390639e-004	2.206741e+001
2.536761569104923e-004	2.205721e+001
2.537025854819207e-004	2.204687e+001
2.537261569104920e-004	2.203748e+001
2.537497283390633e-004	2.202791e+001
2.537732997676346e-004	2.201814e+001
2.537968711962059e-004	2.200818e+001
2.538204426247771e-004	2.199802e+001
2.538440140533485e-004	2.198767e+001
2.538675854819197e-004	2.197713e+001
2.538847283390625e-004	2.196931e+001
2.539018711962052e-004	2.196132e+001
2.539190140533480e-004	2.195316e+001
2.539361569104908e-004	2.194483e+001
2.539532997676335e-004	2.193633e+001
2.539704426247763e-004	2.192766e+001
2.539875854819190e-004	2.191882e+001
2.539968711962047e-004	2.191394e+001
2.540061569104903e-004	2.190898e+001
2.540154426247760e-004	2.190394e+001
2.540247283390617e-004	2.189883e+001
2.540340140533473e-004	2.189364e+001
2.540432997676330e-004	2.188837e+001
2.540525854819186e-004	2.188303e+001
2.540575854819186e-004	2.188012e+001
2.540625854819186e-004	2.187717e+001
2.540675854819186e-004	2.187420e+001
2.540725854819185e-004	2.187119e+001
2.540775854819185e-004	2.186816e+001
2.540825854819185e-004	2.186510e+001
2.540875854819184e-004	2.186201e+001
2.540899118277310e-004	2.186056e+001
2.540912599813953e-004	2.185972e+001
2.540925690311846e-004	2.185889e+001
2.540936594297751e-004	2.185821e+001
2.540948197295749e-004	2.185748e+001
2.540971403291743e-004	2.185600e+001
2.541005696244964e-004	2.185382e+001
2.541055696244964e-004	2.185059e+001
2.541105696244963e-004	2.184735e+001
2.541126427655406e-004	2.184599e+001
2.541133401513546e-004	2.184553e+001
2.541136224326107e-004	2.184534e+001
2.541138877971564e-004	2.184517e+001
2.541144185262475e-004	2.184482e+001
2.541152259466202e-004	2.184428e+001
2.541164178759756e-004	2.184349e+001
2.541185048246684e-004	2.184210e+001
2.541215990704017e-004	2.184002e+001
2.541265990704017e-004	2.183664e+001
2.541315990704017e-004	2.183321e+001
2.541365990704017e-004	2.182974e+001
2.541415990704016e-004	2.182622e+001
2.541465990704016e-004	2.182265e+001
2.541515990704016e-004	2.181903e+001
2.541565990704015e-004	2.181536e+001
2.541615990704015e-004	2.181164e+001
2.541665990704015e-004	2.180785e+001
2.541715990704014e-004	2.180401e+001
2.541765990704014e-004	2.180010e+001
2.541815990704014e-004	2.179612e+001
2.541865990704014e-004	2.179208e+001
2.541915990704013e-004	2.178796e+001
2.541965990704013e-004	2.178376e+001
2.542015990704013e-004	2.177949e+001
2.542065990704012e-004	2.177512e+001
2.542115990704012e-004	2.177067e+001
2.542165990704012e-004	2.176612e+001
2.542215990704012e-004	2.176147e+001
2.542265990704011e-004	2.175671e+001
2.542315990704011e-004	2.175183e+001
2.542365990704011e-004	2.174683e+001
2.542415990704010e-004	2.174170e+001
2.542465990704010e-004	2.173643e+001
2.542515990704010e-004	2.173101e+001
2.542565990704009e-004	2.172543e+001
2.542615990704009e-004	2.171967e+001
2.542665990704009e-004	2.171372e+001
2.542715990704009e-004	2.170757e+001
2.542765990704008e-004	2.170119e+001
2.542815990704008e-004	2.169458e+001
2.542865990704008e-004	2.168769e+001
2.542915990704007e-004	2.168051e+001
2.542965990704007e-004	2.167300e+001
2.543015990704007e-004	2.166513e+001
2.543065990704006e-004	2.165686e+001
2.543115990704006e-004	2.164820e+001
2.543139254162132e-004	2.164401e+001
2.543161288475996e-004	2.163991e+001
2.543179967026367e-004	2.163634e+001
2.543199698079859e-004	2.163246e+001
2.543239160186844e-004	2.162435e+001
2.543289160186844e-004	2.161348e+001
2.543339160186843e-004	2.160183e+001
2.543389160186843e-004	2.158922e+001
2.543439160186843e-004	2.157547e+001
2.543489160186842e-004	2.156038e+001
2.543539160186842e-004	2.154366e+001
2.543589160186842e-004	2.152498e+001
2.543639160186842e-004	2.150389e+001
2.543689160186841e-004	2.147984e+001
2.543739160186841e-004	2.145214e+001
2.543789160186841e-004	2.141995e+001
2.543839160186840e-004	2.138231e+001
2.543889160186840e-004	2.133820e+001
2.543939160186840e-004	2.128665e+001
2.543989160186840e-004	2.122690e+001
2.544039160186839e-004	2.115854e+001
2.544089160186839e-004	2.108156e+001
2.544139160186839e-004	2.099634e+001
2.544189160186838e-004	2.090351e+001
2.544239160186838e-004	2.080381e+001
2.544289160186838e-004	2.069803e+001
2.544339160186837e-004	2.058690e+001
2.544389160186837e-004	2.047107e+001
2.544439160186837e-004	2.035114e+001
2.544489160186837e-004	2.022762e+001
2.544539160186836e-004	2.010098e+001
2.544589160186836e-004	1.997165e+001
2.544639160186836e-004	1.984006e+001
2.544689160186835e-004	1.970660e+001
2.544739160186835e-004	1.957170e+001
2.544789160186835e-004	1.943583e+001
2.544839160186834e-004	1.929949e+001
2.544889160186834e-004	1.916327e+001
2.544939160186834e-004	1.902787e+001
2.544989160186834e-004	1.889410e+001
2.545039160186833e-004	1.876298e+001
2.545089160186833e-004	1.863573e+001
2.545139160186833e-004	1.851385e+001
2.545189160186832e-004	1.839918e+001
2.545239160186832e-004	1.829395e+001
2.545289160186832e-004	1.820085e+001
2.545339160186831e-004	1.812309e+001
2.545389160186831e-004	1.806439e+001
2.545439160186831e-004	1.802902e+001
2.545489160186831e-004	1.802161e+001
2.545539160186830e-004	1.804699e+001
2.545589160186830e-004	1.810969e+001
2.545639160186830e-004	1.821334e+001
2.545689160186829e-004	1.835969e+001
2.545739160186829e-004	1.854742e+001
2.545789160186829e-004	1.877094e+001
2.545839160186829e-004	1.901931e+001
2.545889160186828e-004	1.927869e+001
2.545904317238429e-004	1.935664e+001
2.545913807018097e-004	1.940139e+001
2.545918518398643e-004	1.941720e+001
2.545921227757771e-004	1.941855e+001
2.545923481231921e-004	1.940893e+001
2.545926777220520e-004	1.937509e+001
2.545929837794489e-004	1.932326e+001
2.545933131380734e-004	1.924652e+001
2.545936466169288e-004	1.915257e+001
2.545940535002387e-004	1.902353e+001
2.545945723524937e-004	1.884602e+001
2.545953885497625e-004	1.855064e+001
2.545966723004512e-004	1.805811e+001
2.545992398018285e-004	1.699200e+001
2.546029181518166e-004	1.529628e+001
2.546072165563469e-004	1.305209e+001
2.546122165563468e-004	1.013193e+001
2.546172165563468e-004	7.124696e+000
2.546214746482441e-004	4.918314e+000
2.546255610616965e-004	3.332605e+000
2.546288146656314e-004	2.268096e+000
2.546317839065644e-004	1.305040e+000
2.546350559205414e-004	3.174612e-001
2.546359168829986e-004	1.529420e-001
2.546363997294832e-004	1.193654e-001
2.546366363317414e-004	1.107528e-001
2.546369401616626e-004	1.006483e-001
2.546372705028879e-004	9.211268e-002
2.546378451285121e-004	8.065493e-002
2.546385526802290e-004	7.007450e-002
2.546394797052038e-004	6.003649e-002
2.546405007055458e-004	5.215484e-002
2.546420080397486e-004	4.387224e-002
2.546433715682960e-004	3.845625e-002
2.546452355252590e-004	3.311075e-002
2.546472479926850e-004	2.881334e-002
2.546496848002046e-004	2.494061e-002
2.546525142172837e-004	2.155231e-002
2.546559016149879e-004	1.848943e-002
2.546597014882585e-004	1.591888e-002
2.546647014882585e-004	1.342094e-002
2.546695416766470e-004	1.165668e-002
2.546745416766470e-004	1.035237e-002
2.546795416766470e-004	9.413106e-003
2.546845416766469e-004	8.731586e-003
2.546895416766469e-004	8.226085e-003
2.546945416766469e-004	7.838190e-003
2.546995416766468e-004	7.528109e-003
2.547045416766468e-004	7.270044e-003
2.547095416766468e-004	7.047930e-003
2.547145416766468e-004	6.852240e-003
2.547195416766467e-004	6.677289e-003
2.547245416766467e-004	6.519826e-003
2.547295416766467e-004	6.377760e-003
2.547345416766466e-004	6.249810e-003
2.547395416766466e-004	6.134947e-003
2.547445416766466e-004	6.032448e-003
2.547495416766465e-004	5.941597e-003
2.547545416766465e-004	5.861845e-003
2.547595416766465e-004	5.792591e-003
2.547645416766465e-004	5.733360e-003
2.547695416766464e-004	5.683620e-003
2.547745416766464e-004	5.642947e-003
2.547795416766464e-004	5.610860e-003
2.547845416766463e-004	5.586977e-003
2.547895416766463e-004	5.570864e-003
2.547945416766463e-004	5.562173e-003
2.547995416766462e-004	5.560514e-003
2.548045416766462e-004	5.565572e-003
2.548095416766462e-004	5.576992e-003
2.548145416766462e-004	5.594491e-003
2.548195416766461e-004	5.617748e-003
2.548245416766461e-004	5.646505e-003
2.548295416766461e-004	5.680472e-003
2.548345416766460e-004	5.719416e-003
2.548395416766460e-004	5.763075e-003
2.548495416766460e-004	5.863667e-003
2.548595416766459e-004	5.980536e-003
2.548695416766458e-004	6.112135e-003
2.548845416766457e-004	6.334125e-003
2.548995416766457e-004	6.581949e-003
2.549145416766456e-004	6.852021e-003
2.549295416766455e-004	7.141232e-003
2.549445416766454e-004	7.446930e-003
2.549595416766453e-004	7.766811e-003
2.549745416766452e-004	8.098910e-003
2.549895416766451e-004	8.441526e-003
2.549945416766451e-004	8.557498e-003
2.549959166467093e-004	8.589750e-003
2.549977499401283e-004	8.632718e-003
2.549987499401282e-004	8.656241e-003
2.549995001197433e-004	8.673853e-003
2.549999999999998e-004	8.688456e-003
2.550000499880255e-004	8.687656e-003
2.550001499640768e-004	8.689145e-003
2.550006000957945e-004	8.699763e-003
2.550009999999997e-004	8.709076e-003
2.550010399904202e-004	8.710092e-003
2.550011199712612e-004	8.712029e-003
2.550103998015675e-004	8.933140e-003
2.550196796318739e-004	9.156486e-003
2.550289594621803e-004	9.382066e-003
2.550382392924867e-004	9.609881e-003
2.550475191227930e-004	9.839929e-003
2.550567989530994e-004	1.007221e-002
2.550660787834058e-004	1.030673e-002
2.550810787834057e-004	1.068842e-002
2.550960787834056e-004	1.107376e-002
2.551110787834055e-004	1.146225e-002
2.551260787834054e-004	1.185347e-002
2.551410787834053e-004	1.224702e-002
2.551560787834052e-004	1.264260e-002
2.551710787834052e-004	1.303993e-002
2.551860787834051e-004	1.343876e-002
2.552010787834050e-004	1.383889e-002
2.552160787834049e-004	1.424013e-002
2.552310787834048e-004	1.464235e-002
2.552410787834047e-004	1.491096e-002
2.552510787834047e-004	1.517991e-002
2.552610787834046e-004	1.544916e-002
2.552710787834046e-004	1.571868e-002
2.552810787834045e-004	1.598845e-002
2.552910787834044e-004	1.625845e-002
2.553010787834044e-004	1.652865e-002
2.553110787834043e-004	1.679903e-002
2.553210787834043e-004	1.706958e-002
2.553310787834042e-004	1.734027e-002
2.553410787834041e-004	1.761110e-002
2.553510787834041e-004	1.788206e-002
2.553610787834040e-004	1.815312e-002
2.553710787834040e-004	1.842428e-002
2.553810787834039e-004	1.869553e-002
2.553910787834038e-004	1.896686e-002
2.554010787834038e-004	1.923826e-002
2.554110787834037e-004	1.950972e-002
2.554210787834037e-004	1.978124e-002
2.554310787834036e-004	2.005281e-002
2.554410787834035e-004	2.032443e-002
2.554510787834035e-004	2.059609e-002
2.554610787834034e-004	2.086778e-002
2.554660787834034e-004	2.100363e-002
2.554710787834034e-004	2.113950e-002
2.554760787834033e-004	2.127537e-002
2.554810787834033e-004	2.141125e-002
2.554860787834033e-004	2.154713e-002
2.554910787834033e-004	2.168303e-002
2.554960787834032e-004	2.181892e-002
2.555010787834032e-004	2.195482e-002
2.555060787834032e-004	2.209073e-002
2.555110787834031e-004	2.222663e-002
2.555160787834031e-004	2.236255e-002
2.555210787834031e-004	2.249846e-002
2.555260787834030e-004	2.263438e-002
2.555310787834030e-004	2.277030e-002
2.555360787834030e-004	2.290623e-002
2.555410787834030e-004	2.304216e-002
2.555460787834029e-004	2.317809e-002
2.555510787834029e-004	2.331402e-002
2.555560787834029e-004	2.344995e-002
2.555610787834028e-004	2.358589e-002
2.555660787834028e-004	2.372182e-002
2.555760787834027e-004	2.399370e-002
2.555860787834027e-004	2.426558e-002
2.555960787834026e-004	2.453746e-002
2.556110787834025e-004	2.494528e-002
2.556260787834024e-004	2.535311e-002
2.556410787834024e-004	2.576092e-002
2.556523644976879e-004	2.606776e-002
2.556636502119736e-004	2.637458e-002
2.556749359262591e-004	2.668140e-002
2.556862216405448e-004	2.698821e-002
2.556975073548303e-004	2.729502e-002
2.557087930691160e-004	2.760182e-002
2.557200787834015e-004	2.790861e-002
2.557209999999998e-004	2.793364e-002
2.557210921216597e-004	2.793615e-002
2.557212763649793e-004	2.794116e-002
2.557219999999999e-004	2.796083e-002
2.557382937548170e-004	2.840374e-002
2.557545875096341e-004	2.884663e-002
2.557708812644512e-004	2.928950e-002
2.557871750192683e-004	2.973234e-002
2.558034687740854e-004	3.017517e-002
2.558197625289025e-004	3.061797e-002
2.558360562837196e-004	3.106074e-002
2.558603419980052e-004	3.172065e-002
2.558846277122907e-004	3.238050e-002
2.559089134265763e-004	3.304029e-002
2.559331991408619e-004	3.370002e-002
2.559574848551475e-004	3.435969e-002
2.559817705694330e-004	3.501931e-002
