time	V(d)	V(g)	V(gg)
3.800194774589582e-004	1.309417e+001	4.025905e+000	1.200000e+001
3.800199774589582e-004	1.309409e+001	4.104262e+000	1.200000e+001
3.800204774589581e-004	1.309385e+001	4.181623e+000	1.200000e+001
3.800209774589581e-004	1.309326e+001	4.257754e+000	1.200000e+001
3.800214774589580e-004	1.309203e+001	4.332331e+000	1.200000e+001
3.800219774589580e-004	1.308992e+001	4.405080e+000	1.200000e+001
3.800224774589579e-004	1.308681e+001	4.475875e+000	1.200000e+001
3.800229774589579e-004	1.308271e+001	4.544741e+000	1.200000e+001
3.800234774589578e-004	1.307767e+001	4.611778e+000	1.200000e+001
3.800239774589578e-004	1.307178e+001	4.677104e+000	1.200000e+001
3.800244774589578e-004	1.306513e+001	4.740833e+000	1.200000e+001
3.800249774589577e-004	1.305778e+001	4.803066e+000	1.200000e+001
3.800254774589577e-004	1.304980e+001	4.863890e+000	1.200000e+001
3.800259774589576e-004	1.304124e+001	4.923384e+000	1.200000e+001
3.800264774589576e-004	1.303214e+001	4.981617e+000	1.200000e+001
3.800269774589575e-004	1.302255e+001	5.038651e+000	1.200000e+001
3.800279774589574e-004	1.300203e+001	5.149344e+000	1.200000e+001
3.800289774589573e-004	1.297994e+001	5.255863e+000	1.200000e+001
3.800299774589572e-004	1.295650e+001	5.358545e+000	1.200000e+001
3.800309774589572e-004	1.293188e+001	5.457679e+000	1.200000e+001
3.800314774589571e-004	1.291918e+001	5.505996e+000	1.200000e+001
3.800319774589571e-004	1.290624e+001	5.553518e+000	1.200000e+001
3.800324774589570e-004	1.289307e+001	5.600271e+000	1.200000e+001
3.800329774589570e-004	1.287969e+001	5.646281e+000	1.200000e+001
3.800334774589569e-004	1.286612e+001	5.691571e+000	1.200000e+001
3.800344774589568e-004	1.283842e+001	5.780077e+000	1.200000e+001
3.800354774589567e-004	1.280997e+001	5.865685e+000	1.200000e+001
3.800364774589566e-004	1.278104e+001	5.949077e+000	1.200000e+001
3.800374774589566e-004	1.275163e+001	6.030253e+000	1.200000e+001
3.800384774589565e-004	1.272174e+001	6.109213e+000	1.200000e+001
3.800394774589564e-004	1.269136e+001	6.185958e+000	1.200000e+001
3.800404774589563e-004	1.266051e+001	6.260486e+000	1.200000e+001
3.800414774589562e-004	1.262918e+001	6.332799e+000	1.200000e+001
3.800428346018132e-004	1.258795e+001	6.428707e+000	1.200000e+001
3.800441917446702e-004	1.254440e+001	6.520848e+000	1.200000e+001
3.800455488875273e-004	1.249851e+001	6.609223e+000	1.200000e+001
3.800469060303842e-004	1.245029e+001	6.693832e+000	1.200000e+001
3.800482631732413e-004	1.239973e+001	6.774675e+000	1.200000e+001
3.800496203160983e-004	1.234685e+001	6.851751e+000	1.200000e+001
3.800509774589553e-004	1.229163e+001	6.925061e+000	1.200000e+001
3.800519774589552e-004	1.223557e+001	6.971000e+000	1.200000e+001
3.800524774589552e-004	1.218970e+001	6.985586e+000	1.200000e+001
3.800529774589551e-004	1.196797e+001	6.922492e+000	1.200000e+001
3.800531420726711e-004	1.119482e+001	6.599240e+000	1.200000e+001
3.800531935374170e-004	1.049218e+001	6.271523e+000	1.200000e+001
3.800532436192863e-004	9.785827e+000	5.911292e+000	1.200000e+001
3.800532584983576e-004	9.661825e+000	5.852056e+000	1.200000e+001
3.800532720937558e-004	9.583926e+000	5.815952e+000	1.200000e+001
3.800532830706173e-004	9.537066e+000	5.790391e+000	1.200000e+001
3.800532948637839e-004	9.492419e+000	5.768526e+000	1.200000e+001
3.800533137327258e-004	9.436062e+000	5.740136e+000	1.200000e+001
3.800533439995544e-004	9.370491e+000	5.708038e+000	1.200000e+001
3.800534045332117e-004	9.290245e+000	5.670956e+000	1.200000e+001
3.800534996417818e-004	9.224396e+000	5.645043e+000	1.200000e+001
3.800536240371631e-004	9.182285e+000	5.634867e+000	1.200000e+001
3.800537904840487e-004	9.147068e+000	5.632647e+000	1.200000e+001
3.800540635803115e-004	9.096191e+000	5.632654e+000	1.200000e+001
3.800558492945970e-004	8.768229e+000	5.634551e+000	1.200000e+001
3.800576350088826e-004	8.451196e+000	5.636374e+000	1.200000e+001
3.800594207231681e-004	8.145090e+000	5.638124e+000	1.200000e+001
3.800612064374537e-004	7.849912e+000	5.639801e+000	1.200000e+001
3.800629921517392e-004	7.565662e+000	5.641405e+000	1.200000e+001
3.800647778660248e-004	7.292340e+000	5.642935e+000	1.200000e+001
3.800665635803103e-004	7.029947e+000	5.644392e+000	1.200000e+001
3.800677778660245e-004	6.862062e+000	5.645299e+000	1.200000e+001
3.800689921517387e-004	6.701428e+000	5.646163e+000	1.200000e+001
3.800702064374528e-004	6.548044e+000	5.646983e+000	1.200000e+001
3.800714207231670e-004	6.401910e+000	5.647761e+000	1.200000e+001
3.800726350088812e-004	6.263026e+000	5.648495e+000	1.200000e+001
3.800738492945954e-004	6.131392e+000	5.649185e+000	1.200000e+001
3.800750635803095e-004	6.007008e+000	5.649833e+000	1.200000e+001
3.800763492945951e-004	5.883403e+000	5.650490e+000	1.200000e+001
3.800776350088808e-004	5.764379e+000	5.651133e+000	1.200000e+001
3.800789207231663e-004	5.649935e+000	5.651761e+000	1.200000e+001
3.800802064374519e-004	5.540071e+000	5.652375e+000	1.200000e+001
3.800814921517375e-004	5.434787e+000	5.652975e+000	1.200000e+001
3.800827778660231e-004	5.334083e+000	5.653561e+000	1.200000e+001
3.800840635803087e-004	5.237959e+000	5.654132e+000	1.200000e+001
3.800856350088800e-004	5.123096e+000	5.654828e+000	1.200000e+001
3.800872064374513e-004	5.010214e+000	5.655520e+000	1.200000e+001
3.800887778660226e-004	4.899315e+000	5.656207e+000	1.200000e+001
3.800903492945938e-004	4.790396e+000	5.656891e+000	1.200000e+001
3.800919207231651e-004	4.683460e+000	5.657570e+000	1.200000e+001
3.800934921517364e-004	4.578505e+000	5.658246e+000	1.200000e+001
3.800950635803077e-004	4.475532e+000	5.658918e+000	1.200000e+001
3.800979921517360e-004	4.285353e+000	5.660169e+000	1.200000e+001
3.801009207231643e-004	4.096223e+000	5.661422e+000	1.200000e+001
3.801038492945926e-004	3.908143e+000	5.662678e+000	1.200000e+001
3.801067778660209e-004	3.721112e+000	5.663937e+000	1.200000e+001
3.801097064374492e-004	3.535131e+000	5.665198e+000	1.200000e+001
3.801126350088775e-004	3.350198e+000	5.666461e+000	1.200000e+001
3.801155635803058e-004	3.166316e+000	5.667727e+000	1.200000e+001
3.801187778660198e-004	2.964064e+000	5.669120e+000	1.200000e+001
3.801219921517337e-004	2.761955e+000	5.670525e+000	1.200000e+001
3.801252064374477e-004	2.559992e+000	5.671942e+000	1.200000e+001
3.801284207231617e-004	2.358172e+000	5.673371e+000	1.200000e+001
3.801316350088758e-004	2.156496e+000	5.674811e+000	1.200000e+001
3.801348492945897e-004	1.954964e+000	5.676264e+000	1.200000e+001
3.801380635803037e-004	1.753576e+000	5.677729e+000	1.200000e+001
3.801385635803037e-004	1.722504e+000	5.678174e+000	1.200000e+001
3.801405635803035e-004	1.607879e+000	5.688078e+000	1.200000e+001
3.801425635803033e-004	1.503220e+000	5.705501e+000	1.200000e+001
3.801445635803031e-004	1.408529e+000	5.730443e+000	1.200000e+001
3.801465635803029e-004	1.323805e+000	5.762904e+000	1.200000e+001
3.801485635803027e-004	1.249048e+000	5.802884e+000	1.200000e+001
3.801505635803025e-004	1.184258e+000	5.850383e+000	1.200000e+001
3.801525635803024e-004	1.129434e+000	5.905401e+000	1.200000e+001
3.801539207231594e-004	1.094663e+000	5.944039e+000	1.200000e+001
3.801552778660164e-004	1.062030e+000	5.983938e+000	1.200000e+001
3.801566350088734e-004	1.031535e+000	6.025098e+000	1.200000e+001
3.801579921517304e-004	1.003179e+000	6.067518e+000	1.200000e+001
3.801593492945874e-004	9.769605e-001	6.111199e+000	1.200000e+001
3.801607064374445e-004	9.528806e-001	6.156141e+000	1.200000e+001
3.801620635803015e-004	9.309388e-001	6.202344e+000	1.200000e+001
3.801634921517299e-004	9.092756e-001	6.251568e+000	1.200000e+001
3.801649207231584e-004	8.888385e-001	6.301200e+000	1.200000e+001
3.801663492945868e-004	8.696277e-001	6.351238e+000	1.200000e+001
3.801677778660153e-004	8.516431e-001	6.401684e+000	1.200000e+001
3.801692064374437e-004	8.348848e-001	6.452536e+000	1.200000e+001
3.801706350088721e-004	8.193526e-001	6.503796e+000	1.200000e+001
3.801720635803006e-004	8.050467e-001	6.555463e+000	1.200000e+001
3.801737778660147e-004	7.889521e-001	6.617529e+000	1.200000e+001
3.801754921517288e-004	7.737707e-001	6.679476e+000	1.200000e+001
3.801772064374429e-004	7.595024e-001	6.741304e+000	1.200000e+001
3.801789207231571e-004	7.461472e-001	6.803014e+000	1.200000e+001
3.801806350088712e-004	7.337051e-001	6.864605e+000	1.200000e+001
3.801823492945853e-004	7.221761e-001	6.926078e+000	1.200000e+001
3.801840635802994e-004	7.115603e-001	6.987432e+000	1.200000e+001
3.801860635802993e-004	6.999149e-001	7.058522e+000	1.200000e+001
3.801880635802991e-004	6.889096e-001	7.129009e+000	1.200000e+001
3.801900635802989e-004	6.785445e-001	7.198892e+000	1.200000e+001
3.801920635802987e-004	6.688195e-001	7.268170e+000	1.200000e+001
3.801940635802985e-004	6.597347e-001	7.336845e+000	1.200000e+001
3.801960635802983e-004	6.512901e-001	7.404915e+000	1.200000e+001
3.801980635802981e-004	6.434857e-001	7.472382e+000	1.200000e+001
3.802004921517265e-004	6.345763e-001	7.553283e+000	1.200000e+001
3.802029207231548e-004	6.261565e-001	7.633057e+000	1.200000e+001
3.802053492945832e-004	6.182262e-001	7.711703e+000	1.200000e+001
3.802077778660115e-004	6.107854e-001	7.789221e+000	1.200000e+001
3.802102064374399e-004	6.038342e-001	7.865612e+000	1.200000e+001
3.802126350088682e-004	5.973725e-001	7.940875e+000	1.200000e+001
3.802150635802966e-004	5.914003e-001	8.015011e+000	1.200000e+001
3.802180635802963e-004	5.844705e-001	8.104923e+000	1.200000e+001
3.802210635802960e-004	5.779265e-001	8.193092e+000	1.200000e+001
3.802240635802957e-004	5.717684e-001	8.279518e+000	1.200000e+001
3.802270635802955e-004	5.659962e-001	8.364200e+000	1.200000e+001
3.802300635802952e-004	5.606098e-001	8.447140e+000	1.200000e+001
3.802330635802949e-004	5.556093e-001	8.528337e+000	1.200000e+001
3.802360635802946e-004	5.509946e-001	8.607790e+000	1.200000e+001
3.802397778660086e-004	5.456335e-001	8.703753e+000	1.200000e+001
3.802434921517225e-004	5.405765e-001	8.797298e+000	1.200000e+001
3.802472064374364e-004	5.358234e-001	8.888424e+000	1.200000e+001
3.802509207231504e-004	5.313744e-001	8.977131e+000	1.200000e+001
3.802546350088644e-004	5.272294e-001	9.063420e+000	1.200000e+001
3.802583492945783e-004	5.233885e-001	9.147291e+000	1.200000e+001
3.802620635802922e-004	5.198515e-001	9.228743e+000	1.200000e+001
3.802665635802918e-004	5.158317e-001	9.324351e+000	1.200000e+001
3.802710635802914e-004	5.120421e-001	9.416992e+000	1.200000e+001
3.802755635802910e-004	5.084828e-001	9.506665e+000	1.200000e+001
3.802800635802905e-004	5.051536e-001	9.593370e+000	1.200000e+001
3.802845635802901e-004	5.020546e-001	9.677108e+000	1.200000e+001
3.802890635802897e-004	4.991858e-001	9.757878e+000	1.200000e+001
3.802935635802893e-004	4.965472e-001	9.835681e+000	1.200000e+001
3.802990635802888e-004	4.935285e-001	9.927092e+000	1.200000e+001
3.803045635802883e-004	4.906883e-001	1.001505e+001	1.200000e+001
3.803100635802878e-004	4.880265e-001	1.009955e+001	1.200000e+001
3.803155635802873e-004	4.855430e-001	1.018059e+001	1.200000e+001
3.803210635802867e-004	4.832380e-001	1.025817e+001	1.200000e+001
3.803265635802862e-004	4.811113e-001	1.033230e+001	1.200000e+001
3.803320635802857e-004	4.791631e-001	1.040297e+001	1.200000e+001
3.803387064374280e-004	4.769665e-001	1.048430e+001	1.200000e+001
3.803453492945702e-004	4.749051e-001	1.056196e+001	1.200000e+001
3.803519921517124e-004	4.729789e-001	1.063596e+001	1.200000e+001
3.803586350088547e-004	4.711879e-001	1.070630e+001	1.200000e+001
3.803652778659969e-004	4.695320e-001	1.077298e+001	1.200000e+001
3.803719207231392e-004	4.680113e-001	1.083599e+001	1.200000e+001
3.803785635802814e-004	4.666258e-001	1.089534e+001	1.200000e+001
3.803864207231378e-004	4.651012e-001	1.096161e+001	1.200000e+001
3.803942778659943e-004	4.636750e-001	1.102442e+001	1.200000e+001
3.804021350088507e-004	4.623472e-001	1.108376e+001	1.200000e+001
3.804099921517071e-004	4.611177e-001	1.113965e+001	1.200000e+001
3.804178492945635e-004	4.599866e-001	1.119207e+001	1.200000e+001
3.804257064374199e-004	4.589539e-001	1.124103e+001	1.200000e+001
3.804335635802763e-004	4.580196e-001	1.128653e+001	1.200000e+001
3.804400635802757e-004	4.572893e-001	1.132229e+001	1.200000e+001
3.804465635802751e-004	4.565973e-001	1.135645e+001	1.200000e+001
3.804530635802745e-004	4.559434e-001	1.138901e+001	1.200000e+001
3.804595635802739e-004	4.553278e-001	1.141998e+001	1.200000e+001
3.804660635802733e-004	4.547504e-001	1.144936e+001	1.200000e+001
3.804725635802727e-004	4.542113e-001	1.147714e+001	1.200000e+001
3.804790635802721e-004	4.537103e-001	1.150333e+001	1.200000e+001
3.804795635802721e-004	4.536726e-001	1.150530e+001	1.200000e+001
3.804897064374140e-004	4.529571e-001	1.154319e+001	1.200000e+001
3.804998492945559e-004	4.522937e-001	1.157863e+001	1.200000e+001
3.805099921516978e-004	4.516823e-001	1.161162e+001	1.200000e+001
3.805201350088397e-004	4.511231e-001	1.164215e+001	1.200000e+001
3.805302778659817e-004	4.506159e-001	1.167024e+001	1.200000e+001
3.805404207231236e-004	4.501607e-001	1.169588e+001	1.200000e+001
3.805505635802655e-004	4.497576e-001	1.171907e+001	1.200000e+001
3.805619921516930e-004	4.493428e-001	1.174314e+001	1.200000e+001
3.805734207231205e-004	4.489612e-001	1.176549e+001	1.200000e+001
3.805848492945480e-004	4.486127e-001	1.178614e+001	1.200000e+001
3.805962778659755e-004	4.482974e-001	1.180507e+001	1.200000e+001
3.806077064374030e-004	4.480152e-001	1.182229e+001	1.200000e+001
3.806191350088306e-004	4.477662e-001	1.183780e+001	1.200000e+001
3.806305635802581e-004	4.475504e-001	1.185160e+001	1.200000e+001
3.806419921516856e-004	4.473539e-001	1.186432e+001	1.200000e+001
3.806534207231131e-004	4.471740e-001	1.187614e+001	1.200000e+001
3.806648492945406e-004	4.470108e-001	1.188706e+001	1.200000e+001
3.806762778659681e-004	4.468643e-001	1.189706e+001	1.200000e+001
3.806877064373956e-004	4.467344e-001	1.190617e+001	1.200000e+001
3.806991350088232e-004	4.466211e-001	1.191436e+001	1.200000e+001
3.807105635802506e-004	4.465245e-001	1.192166e+001	1.200000e+001
3.807219921516781e-004	4.464379e-001	1.192838e+001	1.200000e+001
3.807334207231057e-004	4.463599e-001	1.193463e+001	1.200000e+001
3.807448492945332e-004	4.462905e-001	1.194039e+001	1.200000e+001
3.807562778659607e-004	4.462296e-001	1.194568e+001	1.200000e+001
3.807677064373882e-004	4.461772e-001	1.195049e+001	1.200000e+001
3.807791350088157e-004	4.461335e-001	1.195482e+001	1.200000e+001
3.807905635802432e-004	4.460982e-001	1.195867e+001	1.200000e+001
3.808019921516707e-004	4.460683e-001	1.196223e+001	1.200000e+001
3.808134207230983e-004	4.460428e-001	1.196553e+001	1.200000e+001
3.808248492945258e-004	4.460218e-001	1.196857e+001	1.200000e+001
3.808362778659533e-004	4.460052e-001	1.197137e+001	1.200000e+001
3.808477064373808e-004	4.459931e-001	1.197391e+001	1.200000e+001
3.808591350088083e-004	4.459854e-001	1.197620e+001	1.200000e+001
3.808705635802358e-004	4.459822e-001	1.197823e+001	1.200000e+001
3.808819921516633e-004	4.459818e-001	1.198011e+001	1.200000e+001
3.808934207230909e-004	4.459837e-001	1.198185e+001	1.200000e+001
3.809048492945183e-004	4.459879e-001	1.198346e+001	1.200000e+001
3.809162778659459e-004	4.459945e-001	1.198494e+001	1.200000e+001
3.809277064373734e-004	4.460034e-001	1.198628e+001	1.200000e+001
3.809391350088009e-004	4.460146e-001	1.198749e+001	1.200000e+001
3.809505635802284e-004	4.460282e-001	1.198856e+001	1.200000e+001
3.809563492945136e-004	4.460355e-001	1.198908e+001	1.200000e+001
3.809621350087988e-004	4.460432e-001	1.198958e+001	1.200000e+001
3.809679207230839e-004	4.460513e-001	1.199006e+001	1.200000e+001
3.809737064373691e-004	4.460597e-001	1.199051e+001	1.200000e+001
3.809794921516543e-004	4.460684e-001	1.199095e+001	1.200000e+001
3.809852778659395e-004	4.460776e-001	1.199136e+001	1.200000e+001
3.809910635802247e-004	4.460871e-001	1.199176e+001	1.200000e+001
3.809915635802246e-004	4.460879e-001	1.199179e+001	1.200000e+001
3.810029207230807e-004	4.461076e-001	1.199250e+001	1.200000e+001
3.810142778659368e-004	4.461282e-001	1.199316e+001	1.200000e+001
3.810256350087929e-004	4.461497e-001	1.199377e+001	1.200000e+001
3.810369921516489e-004	4.461721e-001	1.199433e+001	1.200000e+001
3.810483492945050e-004	4.461953e-001	1.199484e+001	1.200000e+001
3.810597064373611e-004	4.462194e-001	1.199530e+001	1.200000e+001
3.810710635802172e-004	4.462444e-001	1.199571e+001	1.200000e+001
3.810824207230733e-004	4.462700e-001	1.199608e+001	1.200000e+001
3.810937778659294e-004	4.462960e-001	1.199643e+001	1.200000e+001
3.811051350087855e-004	4.463224e-001	1.199676e+001	1.200000e+001
3.811164921516416e-004	4.463493e-001	1.199705e+001	1.200000e+001
3.811278492944977e-004	4.463767e-001	1.199732e+001	1.200000e+001
3.811392064373538e-004	4.464046e-001	1.199757e+001	1.200000e+001
3.811505635802099e-004	4.464329e-001	1.199778e+001	1.200000e+001
3.811617778659231e-004	4.464611e-001	1.199798e+001	1.200000e+001
3.811729921516363e-004	4.464896e-001	1.199816e+001	1.200000e+001
3.811842064373496e-004	4.465183e-001	1.199833e+001	1.200000e+001
3.811954207230629e-004	4.465473e-001	1.199849e+001	1.200000e+001
3.812066350087761e-004	4.465765e-001	1.199863e+001	1.200000e+001
3.812178492944893e-004	4.466059e-001	1.199876e+001	1.200000e+001
3.812290635802026e-004	4.466356e-001	1.199888e+001	1.200000e+001
3.812400635802016e-004	4.466649e-001	1.199898e+001	1.200000e+001
3.812510635802006e-004	4.466942e-001	1.199908e+001	1.200000e+001
3.812620635801995e-004	4.467237e-001	1.199916e+001	1.200000e+001
3.812730635801985e-004	4.467533e-001	1.199925e+001	1.200000e+001
3.812840635801975e-004	4.467831e-001	1.199932e+001	1.200000e+001
3.812950635801965e-004	4.468129e-001	1.199939e+001	1.200000e+001
3.813060635801955e-004	4.468429e-001	1.199945e+001	1.200000e+001
3.813167064373373e-004	4.468720e-001	1.199951e+001	1.200000e+001
3.813273492944792e-004	4.469012e-001	1.199956e+001	1.200000e+001
3.813379921516210e-004	4.469304e-001	1.199960e+001	1.200000e+001
3.813486350087630e-004	4.469597e-001	1.199965e+001	1.200000e+001
3.813592778659048e-004	4.469890e-001	1.199969e+001	1.200000e+001
3.813699207230467e-004	4.470184e-001	1.199972e+001	1.200000e+001
3.813805635801886e-004	4.470479e-001	1.199975e+001	1.200000e+001
3.813904207230448e-004	4.470752e-001	1.199978e+001	1.200000e+001
3.814002778659010e-004	4.471026e-001	1.199981e+001	1.200000e+001
3.814101350087573e-004	4.471299e-001	1.199983e+001	1.200000e+001
3.814199921516134e-004	4.471574e-001	1.199986e+001	1.200000e+001
3.814298492944697e-004	4.471848e-001	1.199988e+001	1.200000e+001
3.814397064373259e-004	4.472123e-001	1.199990e+001	1.200000e+001
3.814495635801822e-004	4.472398e-001	1.199991e+001	1.200000e+001
3.814572064373243e-004	4.472611e-001	1.199993e+001	1.200000e+001
3.814648492944664e-004	4.472825e-001	1.199994e+001	1.200000e+001
3.814724921516086e-004	4.473038e-001	1.199995e+001	1.200000e+001
3.814801350087508e-004	4.473252e-001	1.199996e+001	1.200000e+001
3.814877778658929e-004	4.473466e-001	1.199997e+001	1.200000e+001
3.814954207230351e-004	4.473679e-001	1.199998e+001	1.200000e+001
3.815030635801772e-004	4.473893e-001	1.199999e+001	1.200000e+001
3.815035635801772e-004	4.473907e-001	1.199999e+001	1.200000e+001
3.815122064373192e-004	4.474149e-001	1.200000e+001	1.200000e+001
3.815208492944613e-004	4.474392e-001	1.200001e+001	1.200000e+001
3.815294921516033e-004	4.474634e-001	1.200002e+001	1.200000e+001
3.815381350087454e-004	4.474876e-001	1.200002e+001	1.200000e+001
3.815467778658875e-004	4.475119e-001	1.200003e+001	1.200000e+001
3.815554207230295e-004	4.475361e-001	1.200004e+001	1.200000e+001
3.815640635801715e-004	4.475604e-001	1.200004e+001	1.200000e+001
3.815780635801703e-004	4.475997e-001	1.200005e+001	1.200000e+001
3.815920635801690e-004	4.476390e-001	1.200006e+001	1.200000e+001
3.816060635801677e-004	4.476783e-001	1.200007e+001	1.200000e+001
3.816200635801664e-004	4.477176e-001	1.200007e+001	1.200000e+001
3.816340635801651e-004	4.477570e-001	1.200008e+001	1.200000e+001
3.816480635801638e-004	4.477963e-001	1.200009e+001	1.200000e+001
3.816620635801625e-004	4.478357e-001	1.200009e+001	1.200000e+001
3.816840635801604e-004	4.478976e-001	1.200010e+001	1.200000e+001
3.817060635801584e-004	4.479594e-001	1.200010e+001	1.200000e+001
3.817280635801564e-004	4.480213e-001	1.200011e+001	1.200000e+001
3.817500635801543e-004	4.480832e-001	1.200011e+001	1.200000e+001
3.817720635801523e-004	4.481451e-001	1.200011e+001	1.200000e+001
3.817940635801502e-004	4.482070e-001	1.200012e+001	1.200000e+001
3.818160635801482e-004	4.482689e-001	1.200012e+001	1.200000e+001
3.818444921515741e-004	4.483488e-001	1.200012e+001	1.200000e+001
3.818729207230001e-004	4.484288e-001	1.200012e+001	1.200000e+001
3.819013492944260e-004	4.485088e-001	1.200012e+001	1.200000e+001
3.819297778658520e-004	4.485887e-001	1.200012e+001	1.200000e+001
3.819582064372779e-004	4.486687e-001	1.200013e+001	1.200000e+001
3.819866350087038e-004	4.487486e-001	1.200013e+001	1.200000e+001
3.820150635801298e-004	4.488286e-001	1.200013e+001	1.200000e+001
3.820155635801297e-004	4.488300e-001	1.200013e+001	1.200000e+001
3.820886350086944e-004	4.490354e-001	1.200013e+001	1.200000e+001
3.821617064372590e-004	4.492407e-001	1.200013e+001	1.200000e+001
3.822347778658237e-004	4.494460e-001	1.200013e+001	1.200000e+001
3.823078492943883e-004	4.496511e-001	1.200013e+001	1.200000e+001
3.823809207229530e-004	4.498562e-001	1.200013e+001	1.200000e+001
3.824539921515176e-004	4.500613e-001	1.200013e+001	1.200000e+001
3.825270635800823e-004	4.502662e-001	1.200013e+001	1.200000e+001
3.825275635800823e-004	4.502676e-001	1.200013e+001	1.200000e+001
3.830395635800348e-004	4.517013e-001	1.200013e+001	1.200000e+001
3.835515635799874e-004	4.531310e-001	1.200013e+001	1.200000e+001
3.840635635799399e-004	4.545569e-001	1.200013e+001	1.200000e+001
3.845755635798925e-004	4.559788e-001	1.200013e+001	1.200000e+001
3.850875635798450e-004	4.573967e-001	1.200013e+001	1.200000e+001
3.855995635797976e-004	4.588108e-001	1.200013e+001	1.200000e+001
3.861115635797501e-004	4.602210e-001	1.200013e+001	1.200000e+001
3.866235635797027e-004	4.616272e-001	1.200013e+001	1.200000e+001
3.871355635796552e-004	4.630296e-001	1.200012e+001	1.200000e+001
3.876475635796078e-004	4.644282e-001	1.200012e+001	1.200000e+001
3.881595635795603e-004	4.658228e-001	1.200012e+001	1.200000e+001
3.886715635795129e-004	4.672137e-001	1.200012e+001	1.200000e+001
3.891835635794654e-004	4.686007e-001	1.200012e+001	1.200000e+001
3.896955635794180e-004	4.699839e-001	1.200012e+001	1.200000e+001
3.900010000000001e-004	4.708072e-001	1.200012e+001	1.200000e+001
3.900010500000001e-004	4.706750e-001	1.198219e+001	1.140000e+001
3.900011500000001e-004	4.703655e-001	1.194561e+001	1.020000e+001
3.900013500000001e-004	4.697049e-001	1.186972e+001	7.800000e+000
3.900016000000002e-004	4.689504e-001	1.176934e+001	4.800000e+000
3.900020000000000e-004	4.678846e-001	1.160088e+001	6.242100e-010
3.900020399999999e-004	4.679000e-001	1.159716e+001	0.000000e+000
3.900021199999999e-004	4.679798e-001	1.158975e+001	0.000000e+000
3.900022799999999e-004	4.682244e-001	1.157497e+001	0.000000e+000
3.900025999999999e-004	4.687678e-001	1.154550e+001	0.000000e+000
3.900065999999995e-004	4.756805e-001	1.118427e+001	0.000000e+000
3.900105999999991e-004	4.832266e-001	1.083414e+001	0.000000e+000
3.900145999999987e-004	4.914060e-001	1.049513e+001	0.000000e+000
3.900185999999984e-004	5.002187e-001	1.016724e+001	0.000000e+000
3.900225999999980e-004	5.096648e-001	9.850455e+000	0.000000e+000
3.900265999999976e-004	5.197442e-001	9.544786e+000	0.000000e+000
3.900305999999973e-004	5.304569e-001	9.250231e+000	0.000000e+000
3.900335999999970e-004	5.390528e-001	9.035615e+000	0.000000e+000
3.900365999999967e-004	5.483543e-001	8.826386e+000	0.000000e+000
3.900395999999964e-004	5.583615e-001	8.622543e+000	0.000000e+000
3.900425999999961e-004	5.690744e-001	8.424086e+000	0.000000e+000
3.900455999999959e-004	5.804930e-001	8.231016e+000	0.000000e+000
3.900485999999956e-004	5.926172e-001	8.043333e+000	0.000000e+000
3.900515999999953e-004	6.054471e-001	7.861035e+000	0.000000e+000
3.900540999999951e-004	6.168186e-001	7.712921e+000	0.000000e+000
3.900565999999949e-004	6.291381e-001	7.568354e+000	0.000000e+000
3.900590999999946e-004	6.424054e-001	7.427335e+000	0.000000e+000
3.900615999999944e-004	6.566207e-001	7.289864e+000	0.000000e+000
3.900640999999942e-004	6.717839e-001	7.155941e+000	0.000000e+000
3.900665999999939e-004	6.878950e-001	7.025565e+000	0.000000e+000
3.900690999999937e-004	7.049540e-001	6.898738e+000	0.000000e+000
3.900711714285650e-004	7.200040e-001	6.796271e+000	0.000000e+000
3.900732428571362e-004	7.363112e-001	6.696409e+000	0.000000e+000
3.900753142857074e-004	7.538753e-001	6.599152e+000	0.000000e+000
3.900773857142786e-004	7.726965e-001	6.504500e+000	0.000000e+000
3.900794571428499e-004	7.927747e-001	6.412452e+000	0.000000e+000
3.900815285714211e-004	8.141099e-001	6.323008e+000	0.000000e+000
3.900835999999923e-004	8.367022e-001	6.236170e+000	0.000000e+000
3.900854571428493e-004	8.582672e-001	6.160589e+000	0.000000e+000
3.900873142857063e-004	8.817895e-001	6.087612e+000	0.000000e+000
3.900891714285633e-004	9.072692e-001	6.017239e+000	0.000000e+000
3.900910285714202e-004	9.347061e-001	5.949470e+000	0.000000e+000
3.900928857142772e-004	9.641004e-001	5.884305e+000	0.000000e+000
3.900947428571342e-004	9.954520e-001	5.821745e+000	0.000000e+000
3.900965999999911e-004	1.028761e+000	5.761789e+000	0.000000e+000
3.900983857142767e-004	1.063020e+000	5.706797e+000	0.000000e+000
3.901001714285623e-004	1.100815e+000	5.655312e+000	0.000000e+000
3.901019571428478e-004	1.142146e+000	5.607334e+000	0.000000e+000
3.901037428571333e-004	1.187013e+000	5.562863e+000	0.000000e+000
3.901055285714189e-004	1.235416e+000	5.521900e+000	0.000000e+000
3.901073142857045e-004	1.287355e+000	5.484444e+000	0.000000e+000
3.901090999999900e-004	1.342830e+000	5.450495e+000	0.000000e+000
3.901105285714184e-004	1.390776e+000	5.426540e+000	0.000000e+000
3.901119571428469e-004	1.442620e+000	5.405902e+000	0.000000e+000
3.901133857142753e-004	1.498362e+000	5.388581e+000	0.000000e+000
3.901148142857038e-004	1.558002e+000	5.374577e+000	0.000000e+000
