time	V(gg)	I(L1)
7.813594255695885e-004	1.200000e+001	5.155538e+000
7.813700684267303e-004	1.200000e+001	5.155878e+000
7.813807112838722e-004	1.200000e+001	5.156218e+000
7.813867827124431e-004	1.200000e+001	5.156412e+000
7.813928541410140e-004	1.200000e+001	5.156606e+000
7.813989255695848e-004	1.200000e+001	5.156800e+000
7.814049969981557e-004	1.200000e+001	5.156994e+000
7.814110684267265e-004	1.200000e+001	5.157187e+000
7.814171398552974e-004	1.200000e+001	5.157381e+000
7.814232112838683e-004	1.200000e+001	5.157575e+000
7.814237112838682e-004	1.200000e+001	5.157591e+000
7.814328541410103e-004	1.200000e+001	5.157883e+000
7.814419969981522e-004	1.200000e+001	5.158175e+000
7.814511398552943e-004	1.200000e+001	5.158467e+000
7.814602827124362e-004	1.200000e+001	5.158759e+000
7.814694255695783e-004	1.200000e+001	5.159051e+000
7.814785684267203e-004	1.200000e+001	5.159343e+000
7.814877112838623e-004	1.200000e+001	5.159635e+000
7.814967827124329e-004	1.200000e+001	5.159924e+000
7.815058541410035e-004	1.200000e+001	5.160214e+000
7.815149255695741e-004	1.200000e+001	5.160503e+000
7.815239969981446e-004	1.200000e+001	5.160793e+000
7.815330684267152e-004	1.200000e+001	5.161082e+000
7.815421398552859e-004	1.200000e+001	5.161372e+000
7.815512112838564e-004	1.200000e+001	5.161661e+000
7.815641398552838e-004	1.200000e+001	5.162074e+000
7.815770684267111e-004	1.200000e+001	5.162486e+000
7.815899969981385e-004	1.200000e+001	5.162899e+000
7.816029255695659e-004	1.200000e+001	5.163311e+000
7.816158541409933e-004	1.200000e+001	5.163724e+000
7.816287827124206e-004	1.200000e+001	5.164136e+000
7.816417112838480e-004	1.200000e+001	5.164548e+000
7.816618541409891e-004	1.200000e+001	5.165191e+000
7.816819969981300e-004	1.200000e+001	5.165833e+000
7.817021398552710e-004	1.200000e+001	5.166476e+000
7.817222827124120e-004	1.200000e+001	5.167118e+000
7.817424255695530e-004	1.200000e+001	5.167760e+000
7.817625684266939e-004	1.200000e+001	5.168402e+000
7.817827112838350e-004	1.200000e+001	5.169044e+000
7.818044969981186e-004	1.200000e+001	5.169738e+000
7.818262827124023e-004	1.200000e+001	5.170432e+000
7.818480684266860e-004	1.200000e+001	5.171126e+000
7.818698541409698e-004	1.200000e+001	5.171820e+000
7.818916398552535e-004	1.200000e+001	5.172514e+000
7.819134255695372e-004	1.200000e+001	5.173208e+000
7.819352112838208e-004	1.200000e+001	5.173902e+000
7.819357112838208e-004	1.200000e+001	5.173918e+000
7.820014969981004e-004	1.200000e+001	5.176013e+000
7.820672827123800e-004	1.200000e+001	5.178107e+000
7.821330684266596e-004	1.200000e+001	5.180200e+000
7.821988541409393e-004	1.200000e+001	5.182292e+000
7.822646398552189e-004	1.200000e+001	5.184383e+000
7.823304255694985e-004	1.200000e+001	5.186474e+000
7.823962112837781e-004	1.200000e+001	5.188564e+000
7.824477112837733e-004	1.200000e+001	5.190200e+000
7.829597112837259e-004	1.200000e+001	5.206436e+000
7.834717112836784e-004	1.200000e+001	5.222627e+000
7.839837112836310e-004	1.200000e+001	5.238773e+000
7.844957112835835e-004	1.200000e+001	5.254874e+000
7.850077112835361e-004	1.200000e+001	5.270930e+000
7.855197112834886e-004	1.200000e+001	5.286942e+000
7.860317112834412e-004	1.200000e+001	5.302909e+000
7.865437112833937e-004	1.200000e+001	5.318831e+000
7.870557112833463e-004	1.200000e+001	5.334710e+000
7.875677112832988e-004	1.200000e+001	5.350543e+000
7.880797112832514e-004	1.200000e+001	5.366333e+000
7.885917112832039e-004	1.200000e+001	5.382080e+000
7.891037112831565e-004	1.200000e+001	5.397782e+000
7.896157112831090e-004	1.200000e+001	5.413440e+000
7.900010000000000e-004	1.200000e+001	5.425195e+000
7.900010500000000e-004	1.140000e+001	5.425196e+000
7.900011500000001e-004	1.020000e+001	5.425199e+000
7.900013500000002e-004	7.800000e+000	5.425205e+000
7.900016000000000e-004	4.800000e+000	5.425213e+000
7.900020000000002e-004	0.000000e+000	5.425225e+000
7.900020400000002e-004	0.000000e+000	5.425226e+000
7.900021200000001e-004	0.000000e+000	5.425229e+000
7.900022800000001e-004	0.000000e+000	5.425234e+000
7.900026000000001e-004	0.000000e+000	5.425243e+000
7.900065999999998e-004	0.000000e+000	5.425365e+000
7.900105999999994e-004	0.000000e+000	5.425487e+000
7.900145999999990e-004	0.000000e+000	5.425608e+000
7.900185999999987e-004	0.000000e+000	5.425730e+000
7.900225999999983e-004	0.000000e+000	5.425851e+000
7.900265999999979e-004	0.000000e+000	5.425972e+000
7.900305999999975e-004	0.000000e+000	5.426093e+000
7.900335999999973e-004	0.000000e+000	5.426183e+000
7.900365999999970e-004	0.000000e+000	5.426274e+000
7.900395999999967e-004	0.000000e+000	5.426364e+000
7.900425999999964e-004	0.000000e+000	5.426454e+000
7.900455999999962e-004	0.000000e+000	5.426544e+000
7.900485999999959e-004	0.000000e+000	5.426633e+000
7.900515999999956e-004	0.000000e+000	5.426723e+000
7.900540999999954e-004	0.000000e+000	5.426798e+000
7.900565999999951e-004	0.000000e+000	5.426872e+000
7.900590999999949e-004	0.000000e+000	5.426946e+000
7.900615999999947e-004	0.000000e+000	5.427020e+000
7.900640999999944e-004	0.000000e+000	5.427093e+000
7.900665999999942e-004	0.000000e+000	5.427167e+000
7.900690999999940e-004	0.000000e+000	5.427240e+000
7.900711714285652e-004	0.000000e+000	5.427301e+000
7.900732428571365e-004	0.000000e+000	5.427361e+000
7.900753142857077e-004	0.000000e+000	5.427422e+000
7.900773857142789e-004	0.000000e+000	5.427482e+000
7.900794571428501e-004	0.000000e+000	5.427541e+000
7.900815285714214e-004	0.000000e+000	5.427601e+000
7.900835999999926e-004	0.000000e+000	5.427660e+000
7.900854571428496e-004	0.000000e+000	5.427713e+000
7.900873142857066e-004	0.000000e+000	5.427766e+000
7.900891714285635e-004	0.000000e+000	5.427819e+000
7.900910285714206e-004	0.000000e+000	5.427871e+000
7.900928857142775e-004	0.000000e+000	5.427923e+000
7.900947428571345e-004	0.000000e+000	5.427975e+000
7.900965999999914e-004	0.000000e+000	5.428027e+000
7.900983857142770e-004	0.000000e+000	5.428076e+000
7.901001714285625e-004	0.000000e+000	5.428125e+000
7.901019571428480e-004	0.000000e+000	5.428173e+000
7.901037428571337e-004	0.000000e+000	5.428221e+000
7.901055285714192e-004	0.000000e+000	5.428269e+000
7.901073142857047e-004	0.000000e+000	5.428316e+000
7.901090999999903e-004	0.000000e+000	5.428363e+000
7.901105285714187e-004	0.000000e+000	5.428401e+000
7.901119571428471e-004	0.000000e+000	5.428437e+000
7.901133857142756e-004	0.000000e+000	5.428474e+000
7.901148142857040e-004	0.000000e+000	5.428509e+000
7.901162428571325e-004	0.000000e+000	5.428545e+000
7.901176714285609e-004	0.000000e+000	5.428580e+000
7.901190999999893e-004	0.000000e+000	5.428614e+000
7.901195999999893e-004	0.000000e+000	5.428626e+000
7.901205999999892e-004	0.000000e+000	5.428650e+000
7.901245999999888e-004	0.000000e+000	5.428742e+000
7.901300285714169e-004	0.000000e+000	5.428860e+000
7.901354571428449e-004	0.000000e+000	5.428971e+000
7.901408857142730e-004	0.000000e+000	5.429074e+000
7.901463142857011e-004	0.000000e+000	5.429168e+000
7.901517428571292e-004	0.000000e+000	5.429255e+000
7.901571714285572e-004	0.000000e+000	5.429334e+000
7.901625999999853e-004	0.000000e+000	5.429405e+000
7.901648857142708e-004	0.000000e+000	5.429433e+000
7.901671714285563e-004	0.000000e+000	5.429459e+000
7.901694571428418e-004	0.000000e+000	5.429484e+000
7.901717428571274e-004	0.000000e+000	5.429507e+000
7.901740285714129e-004	0.000000e+000	5.429529e+000
7.901763142856983e-004	0.000000e+000	5.429549e+000
7.901785999999838e-004	0.000000e+000	5.429568e+000
7.901800999999837e-004	0.000000e+000	5.429580e+000
7.901815999999836e-004	0.000000e+000	5.429591e+000
7.901830999999834e-004	0.000000e+000	5.429601e+000
7.901845999999833e-004	0.000000e+000	5.429610e+000
7.901860999999831e-004	0.000000e+000	5.429619e+000
7.901875999999830e-004	0.000000e+000	5.429627e+000
7.901890999999829e-004	0.000000e+000	5.429635e+000
7.901908142856970e-004	0.000000e+000	5.429642e+000
7.901925285714111e-004	0.000000e+000	5.429648e+000
7.901942428571253e-004	0.000000e+000	5.429653e+000
7.901959571428393e-004	0.000000e+000	5.429657e+000
7.901976714285535e-004	0.000000e+000	5.429659e+000
7.901993857142676e-004	0.000000e+000	5.429660e+000
7.902010999999817e-004	0.000000e+000	5.429660e+000
7.902035999999815e-004	0.000000e+000	5.429657e+000
7.902060999999813e-004	0.000000e+000	5.429650e+000
7.902085999999811e-004	0.000000e+000	5.429639e+000
7.902110999999808e-004	0.000000e+000	5.429624e+000
7.902135999999806e-004	0.000000e+000	5.429605e+000
7.902160999999804e-004	0.000000e+000	5.429581e+000
7.902185999999801e-004	0.000000e+000	5.429554e+000
7.902200285714086e-004	0.000000e+000	5.429535e+000
7.902214571428370e-004	0.000000e+000	5.429516e+000
7.902228857142654e-004	0.000000e+000	5.429494e+000
7.902243142856939e-004	0.000000e+000	5.429471e+000
7.902257428571224e-004	0.000000e+000	5.429447e+000
7.902271714285507e-004	0.000000e+000	5.429420e+000
7.902285999999792e-004	0.000000e+000	5.429392e+000
7.902295285714077e-004	0.000000e+000	5.429373e+000
7.902304571428361e-004	0.000000e+000	5.429354e+000
7.902313857142646e-004	0.000000e+000	5.429333e+000
7.902323142856932e-004	0.000000e+000	5.429312e+000
7.902332428571217e-004	0.000000e+000	5.429290e+000
7.902341714285501e-004	0.000000e+000	5.429267e+000
7.902350999999786e-004	0.000000e+000	5.429244e+000
7.902360999999785e-004	0.000000e+000	5.429218e+000
7.902370999999784e-004	0.000000e+000	5.429191e+000
7.902375999999784e-004	0.000000e+000	5.429177e+000
7.902380999999783e-004	0.000000e+000	5.429163e+000
7.902385999999783e-004	0.000000e+000	5.429149e+000
7.902390999999782e-004	0.000000e+000	5.429135e+000
7.902394877957702e-004	0.000000e+000	5.429123e+000
7.902398507760760e-004	0.000000e+000	5.429113e+000
7.902402375523691e-004	0.000000e+000	5.429101e+000
7.902406683850812e-004	0.000000e+000	5.429089e+000
7.902411683850812e-004	0.000000e+000	5.429073e+000
7.902416683850811e-004	0.000000e+000	5.429059e+000
7.902421683850811e-004	0.000000e+000	5.429043e+000
7.902436683850809e-004	0.000000e+000	5.428997e+000
7.902451683850808e-004	0.000000e+000	5.428951e+000
7.902466683850807e-004	0.000000e+000	5.428904e+000
7.902481683850805e-004	0.000000e+000	5.428857e+000
7.902491683850804e-004	0.000000e+000	5.428825e+000
7.902501683850803e-004	0.000000e+000	5.428793e+000
7.902511683850803e-004	0.000000e+000	5.428761e+000
7.902516683850802e-004	0.000000e+000	5.428746e+000
7.902521683850802e-004	0.000000e+000	5.428730e+000
7.902526683850801e-004	0.000000e+000	5.428714e+000
7.902531683850801e-004	0.000000e+000	5.428698e+000
7.902536683850800e-004	0.000000e+000	5.428682e+000
7.902541683850800e-004	0.000000e+000	5.428666e+000
7.902546683850799e-004	0.000000e+000	5.428650e+000
7.902551683850799e-004	0.000000e+000	5.428634e+000
7.902556683850798e-004	0.000000e+000	5.428617e+000
7.902561683850798e-004	0.000000e+000	5.428601e+000
7.902566683850797e-004	0.000000e+000	5.428586e+000
7.902571683850797e-004	0.000000e+000	5.428569e+000
7.902576683850796e-004	0.000000e+000	5.428553e+000
7.902581683850796e-004	0.000000e+000	5.428537e+000
7.902586683850796e-004	0.000000e+000	5.428521e+000
7.902591683850795e-004	0.000000e+000	5.428504e+000
7.902596683850795e-004	0.000000e+000	5.428488e+000
7.902601683850794e-004	0.000000e+000	5.428473e+000
7.902606683850794e-004	0.000000e+000	5.428456e+000
7.902611683850793e-004	0.000000e+000	5.428440e+000
7.902616683850793e-004	0.000000e+000	5.428424e+000
7.902621683850792e-004	0.000000e+000	5.428408e+000
7.902626683850792e-004	0.000000e+000	5.428391e+000
7.902631683850791e-004	0.000000e+000	5.428375e+000
7.902636683850791e-004	0.000000e+000	5.428359e+000
7.902646683850790e-004	0.000000e+000	5.428327e+000
7.902671683850788e-004	0.000000e+000	5.428245e+000
7.902696683850785e-004	0.000000e+000	5.428164e+000
7.902721683850783e-004	0.000000e+000	5.428083e+000
7.902746683850781e-004	0.000000e+000	5.428002e+000
7.902771683850778e-004	0.000000e+000	5.427921e+000
7.902796683850776e-004	0.000000e+000	5.427839e+000
7.902821683850774e-004	0.000000e+000	5.427758e+000
7.902865969565056e-004	0.000000e+000	5.427614e+000
7.902910255279337e-004	0.000000e+000	5.427470e+000
7.902954540993618e-004	0.000000e+000	5.427325e+000
7.902998826707900e-004	0.000000e+000	5.427181e+000
7.903043112422182e-004	0.000000e+000	5.427037e+000
7.903087398136463e-004	0.000000e+000	5.426892e+000
7.903131683850745e-004	0.000000e+000	5.426747e+000
7.903176683850741e-004	0.000000e+000	5.426601e+000
7.903221683850737e-004	0.000000e+000	5.426454e+000
7.903266683850733e-004	0.000000e+000	5.426307e+000
7.903311683850728e-004	0.000000e+000	5.426160e+000
7.903356683850724e-004	0.000000e+000	5.426013e+000
7.903401683850720e-004	0.000000e+000	5.425866e+000
7.903446683850716e-004	0.000000e+000	5.425719e+000
7.903491683850712e-004	0.000000e+000	5.425572e+000
7.903536683850708e-004	0.000000e+000	5.425425e+000
7.903581683850703e-004	0.000000e+000	5.425278e+000
7.903626683850699e-004	0.000000e+000	5.425131e+000
7.903671683850695e-004	0.000000e+000	5.424984e+000
7.903716683850691e-004	0.000000e+000	5.424836e+000
7.903761683850687e-004	0.000000e+000	5.424689e+000
7.903806683850682e-004	0.000000e+000	5.424542e+000
7.903851683850678e-004	0.000000e+000	5.424395e+000
7.903896683850674e-004	0.000000e+000	5.424248e+000
7.903941683850670e-004	0.000000e+000	5.424101e+000
7.903986683850666e-004	0.000000e+000	5.423954e+000
7.904031683850662e-004	0.000000e+000	5.423807e+000
7.904076683850657e-004	0.000000e+000	5.423660e+000
7.904121683850653e-004	0.000000e+000	5.423513e+000
7.904166683850649e-004	0.000000e+000	5.423366e+000
7.904211683850645e-004	0.000000e+000	5.423219e+000
7.904256683850641e-004	0.000000e+000	5.423072e+000
7.904301683850637e-004	0.000000e+000	5.422925e+000
7.904346683850632e-004	0.000000e+000	5.422777e+000
7.904391683850628e-004	0.000000e+000	5.422630e+000
7.904436683850624e-004	0.000000e+000	5.422483e+000
7.904481683850620e-004	0.000000e+000	5.422336e+000
7.904526683850616e-004	0.000000e+000	5.422189e+000
7.904571683850612e-004	0.000000e+000	5.422042e+000
7.904616683850607e-004	0.000000e+000	5.421895e+000
7.904661683850603e-004	0.000000e+000	5.421748e+000
7.904706683850599e-004	0.000000e+000	5.421601e+000
7.904751683850595e-004	0.000000e+000	5.421454e+000
7.904796683850591e-004	0.000000e+000	5.421307e+000
7.904841683850587e-004	0.000000e+000	5.421160e+000
7.904886683850582e-004	0.000000e+000	5.421013e+000
7.904931683850578e-004	0.000000e+000	5.420866e+000
7.904976683850574e-004	0.000000e+000	5.420719e+000
7.905021683850570e-004	0.000000e+000	5.420572e+000
7.905066683850566e-004	0.000000e+000	5.420425e+000
7.905111683850562e-004	0.000000e+000	5.420278e+000
7.905156683850557e-004	0.000000e+000	5.420131e+000
7.905201683850553e-004	0.000000e+000	5.419984e+000
7.905246683850549e-004	0.000000e+000	5.419837e+000
7.905291683850545e-004	0.000000e+000	5.419690e+000
7.905336683850541e-004	0.000000e+000	5.419543e+000
7.905381683850537e-004	0.000000e+000	5.419396e+000
7.905426683850532e-004	0.000000e+000	5.419249e+000
7.905471683850528e-004	0.000000e+000	5.419102e+000
7.905516683850524e-004	0.000000e+000	5.418955e+000
7.905561683850520e-004	0.000000e+000	5.418808e+000
7.905606683850516e-004	0.000000e+000	5.418661e+000
7.905651683850512e-004	0.000000e+000	5.418514e+000
7.905696683850507e-004	0.000000e+000	5.418367e+000
7.905741683850503e-004	0.000000e+000	5.418220e+000
7.905786683850499e-004	0.000000e+000	5.418073e+000
7.905831683850495e-004	0.000000e+000	5.417926e+000
7.905876683850491e-004	0.000000e+000	5.417779e+000
7.905921683850486e-004	0.000000e+000	5.417632e+000
7.905966683850482e-004	0.000000e+000	5.417485e+000
7.906011683850478e-004	0.000000e+000	5.417338e+000
7.906056683850474e-004	0.000000e+000	5.417191e+000
7.906101683850470e-004	0.000000e+000	5.417044e+000
7.906146683850466e-004	0.000000e+000	5.416897e+000
7.906191683850461e-004	0.000000e+000	5.416750e+000
7.906236683850457e-004	0.000000e+000	5.416603e+000
7.906281683850453e-004	0.000000e+000	5.416456e+000
7.906292398136166e-004	0.000000e+000	5.416421e+000
7.906303112421880e-004	0.000000e+000	5.416387e+000
7.906313826707593e-004	0.000000e+000	5.416352e+000
7.906324540993306e-004	0.000000e+000	5.416317e+000
7.906335255279019e-004	0.000000e+000	5.416282e+000
7.906345969564733e-004	0.000000e+000	5.416247e+000
7.906356683850446e-004	0.000000e+000	5.416212e+000
7.906361683850446e-004	0.000000e+000	5.416195e+000
7.906406683850442e-004	0.000000e+000	5.416048e+000
7.906451683850437e-004	0.000000e+000	5.415901e+000
7.906496683850433e-004	0.000000e+000	5.415754e+000
7.906541683850429e-004	0.000000e+000	5.415607e+000
7.906586683850425e-004	0.000000e+000	5.415461e+000
7.906631683850421e-004	0.000000e+000	5.415314e+000
7.906676683850417e-004	0.000000e+000	5.415167e+000
7.906720969564698e-004	0.000000e+000	5.415022e+000
7.906765255278979e-004	0.000000e+000	5.414878e+000
7.906809540993261e-004	0.000000e+000	5.414733e+000
7.906853826707543e-004	0.000000e+000	5.414589e+000
7.906898112421825e-004	0.000000e+000	5.414444e+000
7.906942398136106e-004	0.000000e+000	5.414300e+000
7.906986683850388e-004	0.000000e+000	5.414155e+000
7.907030255278955e-004	0.000000e+000	5.414013e+000
7.907073826707523e-004	0.000000e+000	5.413871e+000
7.907117398136090e-004	0.000000e+000	5.413728e+000
7.907160969564658e-004	0.000000e+000	5.413586e+000
7.907204540993225e-004	0.000000e+000	5.413444e+000
7.907248112421793e-004	0.000000e+000	5.413302e+000
7.907291683850360e-004	0.000000e+000	5.413159e+000
7.907334540993213e-004	0.000000e+000	5.413019e+000
7.907377398136066e-004	0.000000e+000	5.412879e+000
7.907420255278919e-004	0.000000e+000	5.412740e+000
7.907463112421773e-004	0.000000e+000	5.412600e+000
7.907505969564626e-004	0.000000e+000	5.412460e+000
7.907548826707479e-004	0.000000e+000	5.412320e+000
7.907591683850332e-004	0.000000e+000	5.412180e+000
7.907631505278900e-004	0.000000e+000	5.412050e+000
7.907671326707467e-004	0.000000e+000	5.411920e+000
7.907711148136035e-004	0.000000e+000	5.411790e+000
7.907750969564603e-004	0.000000e+000	5.411661e+000
7.907790790993171e-004	0.000000e+000	5.411531e+000
7.907830612421739e-004	0.000000e+000	5.411401e+000
7.907870433850306e-004	0.000000e+000	5.411271e+000
7.907914630278874e-004	0.000000e+000	5.411127e+000
7.907958826707441e-004	0.000000e+000	5.410982e+000
7.908003023136008e-004	0.000000e+000	5.410838e+000
7.908047219564576e-004	0.000000e+000	5.410694e+000
7.908091415993144e-004	0.000000e+000	5.410550e+000
7.908135612421710e-004	0.000000e+000	5.410406e+000
7.908179808850278e-004	0.000000e+000	5.410262e+000
7.908229094564559e-004	0.000000e+000	5.410101e+000
7.908278380278840e-004	0.000000e+000	5.409940e+000
7.908327665993121e-004	0.000000e+000	5.409779e+000
7.908376951707403e-004	0.000000e+000	5.409619e+000
7.908426237421684e-004	0.000000e+000	5.409458e+000
7.908475523135965e-004	0.000000e+000	5.409297e+000
7.908524808850246e-004	0.000000e+000	5.409136e+000
7.908597665993096e-004	0.000000e+000	5.408899e+000
7.908670523135947e-004	0.000000e+000	5.408661e+000
7.908743380278797e-004	0.000000e+000	5.408423e+000
7.908816237421648e-004	0.000000e+000	5.408186e+000
7.908889094564498e-004	0.000000e+000	5.407948e+000
7.908961951707349e-004	0.000000e+000	5.407711e+000
7.909034808850199e-004	0.000000e+000	5.407473e+000
7.909156951707330e-004	0.000000e+000	5.407075e+000
7.909279094564462e-004	0.000000e+000	5.406677e+000
7.909401237421594e-004	0.000000e+000	5.406279e+000
7.909523380278724e-004	0.000000e+000	5.405881e+000
7.909645523135856e-004	0.000000e+000	5.405483e+000
7.909767665992988e-004	0.000000e+000	5.405085e+000
7.909889808850120e-004	0.000000e+000	5.404686e+000
7.910111951707242e-004	0.000000e+000	5.403963e+000
7.910334094564364e-004	0.000000e+000	5.403239e+000
7.910556237421487e-004	0.000000e+000	5.402515e+000
7.910778380278608e-004	0.000000e+000	5.401791e+000
7.911000523135731e-004	0.000000e+000	5.401068e+000
7.911222665992853e-004	0.000000e+000	5.400344e+000
7.911444808849975e-004	0.000000e+000	5.399621e+000
7.911449808849975e-004	0.000000e+000	5.399604e+000
7.916569808849500e-004	0.000000e+000	5.382954e+000
7.921689808849026e-004	0.000000e+000	5.366348e+000
7.926809808848551e-004	0.000000e+000	5.349787e+000
7.931929808848077e-004	0.000000e+000	5.333271e+000
7.937049808847603e-004	0.000000e+000	5.316798e+000
7.942169808847128e-004	0.000000e+000	5.300370e+000
7.947289808846654e-004	0.000000e+000	5.283986e+000
7.952409808846179e-004	0.000000e+000	5.267645e+000
7.957529808845705e-004	0.000000e+000	5.251349e+000
7.962649808845230e-004	0.000000e+000	5.235096e+000
7.967769808844756e-004	0.000000e+000	5.218887e+000
7.972889808844281e-004	0.000000e+000	5.202722e+000
7.978009808843807e-004	0.000000e+000	5.186600e+000
7.983129808843332e-004	0.000000e+000	5.170521e+000
7.988249808842858e-004	0.000000e+000	5.154485e+000
7.993369808842383e-004	0.000000e+000	5.138492e+000
7.998489808841909e-004	0.000000e+000	5.122542e+000
8.000000000000002e-004	0.000000e+000	5.117846e+000
8.000000005112331e-004	6.134796e-003	5.117846e+000
8.000000015336991e-004	1.840439e-002	5.117846e+000
8.000000035786310e-004	4.294357e-002	5.117846e+000
8.000000074668053e-004	8.960167e-002	5.117846e+000
8.000000138624151e-004	1.663490e-001	5.117846e+000
8.000000206858406e-004	2.482301e-001	5.117846e+000
8.000000291695990e-004	3.500352e-001	5.117845e+000
8.000000432188642e-004	5.186264e-001	5.117845e+000
8.000000676307440e-004	8.115689e-001	5.117844e+000
8.000001138535481e-004	1.366243e+000	5.117843e+000
8.000002062991563e-004	2.475590e+000	5.117840e+000
8.000003911903728e-004	4.694284e+000	5.117834e+000
8.000006302175673e-004	7.562611e+000	5.117826e+000
8.000010000000001e-004	1.200000e+001	5.117815e+000
8.000010369782432e-004	1.200000e+001	5.117814e+000
8.000011109347298e-004	1.200000e+001	5.117812e+000
8.000033886117181e-004	1.200000e+001	5.117741e+000
8.000056662887063e-004	1.200000e+001	5.117670e+000
8.000079439656946e-004	1.200000e+001	5.117599e+000
8.000102216426828e-004	1.200000e+001	5.117528e+000
8.000124993196711e-004	1.200000e+001	5.117457e+000
8.000147769966593e-004	1.200000e+001	5.117387e+000
8.000170546736476e-004	1.200000e+001	5.117316e+000
8.000185546736475e-004	1.200000e+001	5.117269e+000
8.000190546736475e-004	1.200000e+001	5.117253e+000
8.000195546736474e-004	1.200000e+001	5.117238e+000
8.000200546736474e-004	1.200000e+001	5.117222e+000
8.000205546736473e-004	1.200000e+001	5.117207e+000
8.000210546736473e-004	1.200000e+001	5.117191e+000
8.000215546736472e-004	1.200000e+001	5.117176e+000
8.000220546736472e-004	1.200000e+001	5.117160e+000
8.000225546736471e-004	1.200000e+001	5.117145e+000
8.000230546736471e-004	1.200000e+001	5.117129e+000
8.000235546736470e-004	1.200000e+001	5.117114e+000
8.000240546736470e-004	1.200000e+001	5.117098e+000
8.000245546736470e-004	1.200000e+001	5.117083e+000
8.000250546736469e-004	1.200000e+001	5.117067e+000
8.000255546736469e-004	1.200000e+001	5.117052e+000
8.000260546736468e-004	1.200000e+001	5.117036e+000
8.000265546736468e-004	1.200000e+001	5.117021e+000
8.000270546736467e-004	1.200000e+001	5.117006e+000
8.000280546736466e-004	1.200000e+001	5.116975e+000
8.000290546736465e-004	1.200000e+001	5.116944e+000
8.000300546736464e-004	1.200000e+001	5.116914e+000
8.000310546736464e-004	1.200000e+001	5.116884e+000
8.000315546736463e-004	1.200000e+001	5.116868e+000
8.000320546736463e-004	1.200000e+001	5.116853e+000
8.000325546736462e-004	1.200000e+001	5.116838e+000
8.000330546736462e-004	1.200000e+001	5.116823e+000
8.000335546736461e-004	1.200000e+001	5.116808e+000
8.000345546736460e-004	1.200000e+001	5.116778e+000
8.000356261022173e-004	1.200000e+001	5.116747e+000
8.000366975307887e-004	1.200000e+001	5.116715e+000
8.000377689593600e-004	1.200000e+001	5.116683e+000
8.000388403879313e-004	1.200000e+001	5.116652e+000
8.000399118165026e-004	1.200000e+001	5.116621e+000
8.000409832450740e-004	1.200000e+001	5.116590e+000
8.000420546736453e-004	1.200000e+001	5.116559e+000
8.000433403879309e-004	1.200000e+001	5.116522e+000
8.000446261022165e-004	1.200000e+001	5.116486e+000
8.000459118165021e-004	1.200000e+001	5.116450e+000
8.000471975307878e-004	1.200000e+001	5.116414e+000
8.000484832450733e-004	1.200000e+001	5.116378e+000
8.000497689593589e-004	1.200000e+001	5.116343e+000
8.000510546736445e-004	1.200000e+001	5.116308e+000
8.000520546736444e-004	1.200000e+001	5.116281e+000
8.000525546736444e-004	1.200000e+001	5.116268e+000
8.000530546736443e-004	1.200000e+001	5.116254e+000
8.000532296920187e-004	1.200000e+001	5.116250e+000
8.000532913600834e-004	1.200000e+001	5.116249e+000
8.000533170222774e-004	1.200000e+001	5.116248e+000
8.000533295633653e-004	1.200000e+001	5.116248e+000
8.000533448514699e-004	1.200000e+001	5.116248e+000
8.000533586665793e-004	1.200000e+001	5.116247e+000
8.000533756151592e-004	1.200000e+001	5.116247e+000
8.000534095123188e-004	1.200000e+001	5.116247e+000
8.000534530921023e-004	1.200000e+001	5.116246e+000
8.000535266396661e-004	1.200000e+001	5.116245e+000
8.000536033409579e-004	1.200000e+001	5.116244e+000
8.000537283854733e-004	1.200000e+001	5.116243e+000
8.000538770424506e-004	1.200000e+001	5.116241e+000
8.000541730667111e-004	1.200000e+001	5.116238e+000
8.000556253293747e-004	1.200000e+001	5.116223e+000
8.000580539008031e-004	1.200000e+001	5.116202e+000
8.000604824722313e-004	1.200000e+001	5.116186e+000
8.000629110436597e-004	1.200000e+001	5.116175e+000
8.000653396150881e-004	1.200000e+001	5.116168e+000
8.000677681865165e-004	1.200000e+001	5.116165e+000
8.000701967579447e-004	1.200000e+001	5.116167e+000
8.000726253293731e-004	1.200000e+001	5.116174e+000
8.000741253293730e-004	1.200000e+001	5.116179e+000
8.000756253293728e-004	1.200000e+001	5.116185e+000
8.000771253293727e-004	1.200000e+001	5.116193e+000
8.000786253293726e-004	1.200000e+001	5.116201e+000
8.000801253293724e-004	1.200000e+001	5.116210e+000
8.000816253293723e-004	1.200000e+001	5.116221e+000
8.000831253293721e-004	1.200000e+001	5.116232e+000
8.000846253293720e-004	1.200000e+001	5.116244e+000
8.000861253293719e-004	1.200000e+001	5.116257e+000
8.000876253293717e-004	1.200000e+001	5.116271e+000
8.000891253293716e-004	1.200000e+001	5.116285e+000
8.000906253293715e-004	1.200000e+001	5.116300e+000
8.000921253293713e-004	1.200000e+001	5.116317e+000
8.000936253293712e-004	1.200000e+001	5.116333e+000
8.000962681865138e-004	1.200000e+001	5.116365e+000
8.000989110436564e-004	1.200000e+001	5.116399e+000
8.001015539007990e-004	1.200000e+001	5.116435e+000
8.001041967579416e-004	1.200000e+001	5.116473e+000
8.001068396150843e-004	1.200000e+001	5.116513e+000
8.001094824722268e-004	1.200000e+001	5.116556e+000
8.001121253293695e-004	1.200000e+001	5.116601e+000
