time	V(vd)	V(vg)	Id(M1)
3.600848579038279e-004	1.831283e+001	4.696577e+000	4.095463e-001
3.600848860910498e-004	1.825945e+001	4.670898e+000	3.511471e-001
3.600849100114912e-004	1.822095e+001	4.652775e+000	3.072241e-001
3.600849304330332e-004	1.819121e+001	4.638528e+000	3.077968e-001
3.600849515617748e-004	1.816293e+001	4.625414e+000	2.846690e-001
3.600849801437688e-004	1.812835e+001	4.609482e+000	2.729523e-001
3.600850207108194e-004	1.808550e+001	4.590311e+000	2.541875e-001
3.600851018449205e-004	1.801456e+001	4.559987e+000	2.292070e-001
3.600852131080390e-004	1.793921e+001	4.530479e+000	2.066707e-001
3.600854050638987e-004	1.784271e+001	4.498171e+000	1.848975e-001
3.600855841793668e-004	1.777579e+001	4.481042e+000	1.743266e-001
3.600858846130209e-004	1.768975e+001	4.467250e+000	1.664863e-001
3.600862078161477e-004	1.761179e+001	4.460888e+000	1.628387e-001
3.600867881723227e-004	1.748563e+001	4.457634e+000	1.606563e-001
3.600874788782177e-004	1.734073e+001	4.456978e+000	1.596306e-001
3.600884788782176e-004	1.713288e+001	4.457355e+000	1.588351e-001
3.600904788782174e-004	1.671685e+001	4.458386e+000	1.575349e-001
3.600924788782173e-004	1.630001e+001	4.459484e+000	1.564623e-001
3.600944788782171e-004	1.588254e+001	4.460615e+000	1.555552e-001
3.600964788782169e-004	1.546465e+001	4.461759e+000	1.547735e-001
3.600984788782167e-004	1.504653e+001	4.462904e+000	1.540895e-001
3.601004788782165e-004	1.462840e+001	4.464045e+000	1.534835e-001
3.601024788782163e-004	1.421047e+001	4.465175e+000	1.529411e-001
3.601044788782161e-004	1.379297e+001	4.466292e+000	1.524512e-001
3.601064788782160e-004	1.337612e+001	4.467394e+000	1.520052e-001
3.601084788782158e-004	1.296017e+001	4.468479e+000	1.515965e-001
3.601104788782156e-004	1.254536e+001	4.469547e+000	1.512196e-001
3.601124788782154e-004	1.213198e+001	4.470596e+000	1.508698e-001
3.601144788782152e-004	1.172030e+001	4.471625e+000	1.505433e-001
3.601164788782150e-004	1.131064e+001	4.472633e+000	1.502369e-001
3.601184788782148e-004	1.090334e+001	4.473619e+000	1.499477e-001
3.601204788782147e-004	1.049878e+001	4.474579e+000	1.496728e-001
3.601224788782145e-004	1.009736e+001	4.475513e+000	1.494100e-001
3.601244788782143e-004	9.699572e+000	4.476416e+000	1.491567e-001
3.601264788782141e-004	9.305922e+000	4.477284e+000	1.489108e-001
3.601284788782139e-004	8.917013e+000	4.478112e+000	1.486698e-001
3.601304788782137e-004	8.533525e+000	4.478893e+000	1.484312e-001
3.601324788782136e-004	8.156240e+000	4.479619e+000	1.481926e-001
3.601344788782134e-004	7.786053e+000	4.480278e+000	1.479510e-001
3.601364788782132e-004	7.423996e+000	4.480858e+000	1.477037e-001
3.601384788782130e-004	7.071255e+000	4.481344e+000	1.474473e-001
3.601404788782128e-004	6.729180e+000	4.481719e+000	1.471789e-001
3.601424788782126e-004	6.399288e+000	4.481963e+000	1.468955e-001
3.601444788782124e-004	6.083243e+000	4.482058e+000	1.465949e-001
3.601464788782123e-004	5.782785e+000	4.481990e+000	1.462768e-001
3.601484788782121e-004	5.499603e+000	4.481755e+000	1.459438e-001
3.601514788782118e-004	5.110165e+000	4.481125e+000	1.454335e-001
3.601534788782116e-004	4.875016e+000	4.480588e+000	1.451061e-001
3.601554788782114e-004	4.658949e+000	4.480038e+000	1.448091e-001
3.601574788782112e-004	4.460387e+000	4.479552e+000	1.445575e-001
3.601594788782110e-004	4.276992e+000	4.479183e+000	1.443591e-001
3.601614788782109e-004	4.106122e+000	4.478954e+000	1.442133e-001
3.601634788782107e-004	3.945254e+000	4.478858e+000	1.441137e-001
3.601654788782105e-004	3.792214e+000	4.478880e+000	1.440521e-001
3.601674788782103e-004	3.645239e+000	4.478998e+000	1.440209e-001
3.601694788782101e-004	3.502940e+000	4.479193e+000	1.440134e-001
3.601714788782099e-004	3.364237e+000	4.479449e+000	1.440243e-001
3.601744788782097e-004	3.161160e+000	4.479920e+000	1.440669e-001
3.601774788782094e-004	2.962306e+000	4.480470e+000	1.441321e-001
3.601804788782091e-004	2.766301e+000	4.481078e+000	1.442135e-001
3.601834788782088e-004	2.572218e+000	4.481730e+000	1.443066e-001
3.601857645924943e-004	2.425476e+000	4.482251e+000	1.443847e-001
3.601880503067799e-004	2.279027e+000	4.482791e+000	1.444658e-001
3.601903360210653e-004	2.132870e+000	4.483351e+000	1.445497e-001
3.601926217353508e-004	1.987004e+000	4.483931e+000	1.446365e-001
3.601949074496363e-004	1.841431e+000	4.484530e+000	1.447262e-001
3.601971931639219e-004	1.696150e+000	4.485149e+000	1.448188e-001
3.601994788782073e-004	1.551161e+000	4.485787e+000	1.449143e-001
3.602017645924928e-004	1.406103e+000	4.486436e+000	1.450111e-001
3.602040503067784e-004	1.261124e+000	4.487130e+000	1.451094e-001
3.602063360210639e-004	1.116224e+000	4.487869e+000	1.452094e-001
3.602086217353493e-004	9.714034e-001	4.488653e+000	1.453110e-001
3.602109074496348e-004	8.266618e-001	4.489483e+000	1.454142e-001
3.602131931639204e-004	6.819993e-001	4.490358e+000	1.455189e-001
3.602154788782059e-004	5.374160e-001	4.491278e+000	1.456252e-001
3.602174788782057e-004	4.110064e-001	4.492172e+000	1.457192e-001
3.602184788782056e-004	3.480839e-001	4.492854e+000	1.457512e-001
3.602194788782055e-004	2.869503e-001	4.495042e+000	1.456758e-001
3.602202146455451e-004	2.460708e-001	4.500067e+000	1.454758e-001
3.602208954142398e-004	2.142310e-001	4.509631e+000	1.452332e-001
3.602216206492006e-004	1.870962e-001	4.525335e+000	1.450168e-001
3.602226206492005e-004	1.579502e-001	4.553669e+000	1.447964e-001
3.602236206492005e-004	1.356176e-001	4.587457e+000	1.446517e-001
3.602246206492004e-004	1.186439e-001	4.625480e+000	1.445663e-001
3.602256206492003e-004	1.054527e-001	4.666432e+000	1.445206e-001
3.602266206492002e-004	9.498241e-002	4.709433e+000	1.445018e-001
3.602276206492001e-004	8.650915e-002	4.753881e+000	1.445014e-001
3.602286206492000e-004	7.953276e-002	4.799358e+000	1.445140e-001
3.602296206491999e-004	7.370079e-002	4.845570e+000	1.445358e-001
3.602306206491998e-004	6.875990e-002	4.892303e+000	1.445642e-001
3.602316206491997e-004	6.452448e-002	4.939400e+000	1.445976e-001
3.602326206491996e-004	6.085599e-002	4.986744e+000	1.446347e-001
3.602336206491995e-004	5.764933e-002	5.034244e+000	1.446747e-001
3.602346206491994e-004	5.482347e-002	5.081829e+000	1.447169e-001
3.602356206491993e-004	5.231507e-002	5.129445e+000	1.447609e-001
3.602366206491992e-004	5.007397e-002	5.177047e+000	1.448062e-001
3.602376206491992e-004	4.805993e-002	5.224598e+000	1.448527e-001
3.602386206491991e-004	4.624036e-002	5.272070e+000	1.449001e-001
3.602396206491990e-004	4.458858e-002	5.319437e+000	1.449483e-001
3.602406206491989e-004	4.308257e-002	5.366677e+000	1.449971e-001
3.602416206491988e-004	4.170394e-002	5.413775e+000	1.450464e-001
3.602426206491987e-004	4.043729e-002	5.460713e+000	1.450962e-001
3.602436206491986e-004	3.926959e-002	5.507481e+000	1.451463e-001
3.602446206491985e-004	3.818975e-002	5.554064e+000	1.451968e-001
3.602456206491984e-004	3.718825e-002	5.600454e+000	1.452476e-001
3.602466206491983e-004	3.625693e-002	5.646641e+000	1.452985e-001
3.602476206491982e-004	3.538870e-002	5.692617e+000	1.453498e-001
3.602486206491981e-004	3.457738e-002	5.738376e+000	1.454011e-001
3.602496206491980e-004	3.381761e-002	5.783910e+000	1.454527e-001
3.602506206491979e-004	3.310464e-002	5.829213e+000	1.455043e-001
3.602516206491979e-004	3.243431e-002	5.874281e+000	1.455562e-001
3.602526206491978e-004	3.180292e-002	5.919107e+000	1.456081e-001
3.602536206491977e-004	3.120720e-002	5.963689e+000	1.456601e-001
3.602546206491976e-004	3.064423e-002	6.008019e+000	1.457122e-001
3.602566206491974e-004	2.960636e-002	6.095915e+000	1.458166e-001
3.602586206491972e-004	2.867147e-002	6.182764e+000	1.459213e-001
3.602606206491970e-004	2.782503e-002	6.268538e+000	1.460262e-001
3.602626206491968e-004	2.705509e-002	6.353210e+000	1.461313e-001
3.602636206491967e-004	2.669564e-002	6.395124e+000	1.461839e-001
3.602646206491967e-004	2.635177e-002	6.436754e+000	1.462365e-001
3.602656206491966e-004	2.602255e-002	6.478099e+000	1.462892e-001
3.602666206491965e-004	2.570709e-002	6.519158e+000	1.463418e-001
3.602676206491964e-004	2.540457e-002	6.559930e+000	1.463946e-001
3.602686206491963e-004	2.511425e-002	6.600414e+000	1.464473e-001
3.602696206491962e-004	2.483540e-002	6.640609e+000	1.465000e-001
3.602706206491961e-004	2.456740e-002	6.680515e+000	1.465528e-001
3.602716206491960e-004	2.430963e-002	6.720131e+000	1.466056e-001
3.602726206491959e-004	2.406154e-002	6.759457e+000	1.466584e-001
3.602736206491958e-004	2.382261e-002	6.798491e+000	1.467112e-001
3.602746206491957e-004	2.359235e-002	6.837234e+000	1.467641e-001
3.602756206491956e-004	2.337032e-002	6.875687e+000	1.468169e-001
3.602766206491955e-004	2.315610e-002	6.913848e+000	1.468698e-001
3.602776206491954e-004	2.294929e-002	6.951717e+000	1.469227e-001
3.602786206491954e-004	2.274954e-002	6.989296e+000	1.469756e-001
3.602796206491953e-004	2.255649e-002	7.026583e+000	1.470285e-001
3.602806206491952e-004	2.236983e-002	7.063579e+000	1.470814e-001
3.602816206491951e-004	2.218925e-002	7.100284e+000	1.471343e-001
3.602826206491950e-004	2.201448e-002	7.136698e+000	1.471872e-001
3.602836206491949e-004	2.184525e-002	7.172823e+000	1.472402e-001
3.602846206491948e-004	2.168131e-002	7.208657e+000	1.472931e-001
3.602856206491947e-004	2.152242e-002	7.244202e+000	1.473461e-001
3.602866206491946e-004	2.136836e-002	7.279458e+000	1.473990e-001
3.602886206491944e-004	2.107392e-002	7.349103e+000	1.475050e-001
3.602916206491941e-004	2.066367e-002	7.451414e+000	1.476639e-001
3.602946206491939e-004	2.028713e-002	7.551147e+000	1.478229e-001
3.602966206491937e-004	2.005293e-002	7.616209e+000	1.479289e-001
3.602986206491935e-004	1.983099e-002	7.680134e+000	1.480350e-001
3.602996206491934e-004	1.972434e-002	7.711672e+000	1.480880e-001
3.603026206491931e-004	1.942038e-002	7.804585e+000	1.482471e-001
3.603056206491929e-004	1.913843e-002	7.894951e+000	1.484062e-001
3.603066206491928e-004	1.904895e-002	7.924509e+000	1.484592e-001
3.603086206491926e-004	1.887642e-002	7.982785e+000	1.485653e-001
3.603106206491924e-004	1.871205e-002	8.039953e+000	1.486714e-001
3.603126206491922e-004	1.855538e-002	8.096027e+000	1.487775e-001
3.603146206491920e-004	1.840599e-002	8.151020e+000	1.488836e-001
3.603166206491918e-004	1.826348e-002	8.204949e+000	1.489897e-001
3.603196206491916e-004	1.806181e-002	8.283886e+000	1.491489e-001
3.603206206491915e-004	1.799765e-002	8.309687e+000	1.492020e-001
3.603236206491912e-004	1.781373e-002	8.385581e+000	1.493612e-001
3.603246206491911e-004	1.775517e-002	8.410385e+000	1.494142e-001
3.603266206491909e-004	1.764193e-002	8.459271e+000	1.495204e-001
3.603286206491907e-004	1.753366e-002	8.507209e+000	1.496265e-001
3.603306206491905e-004	1.743011e-002	8.554220e+000	1.497326e-001
3.603316206491904e-004	1.738002e-002	8.577385e+000	1.497857e-001
3.603326206491903e-004	1.733103e-002	8.600326e+000	1.498388e-001
3.603336206491903e-004	1.728310e-002	8.623045e+000	1.498918e-001
3.603346206491902e-004	1.723620e-002	8.645546e+000	1.499449e-001
3.603356206491901e-004	1.719031e-002	8.667831e+000	1.499980e-001
3.603366206491900e-004	1.714540e-002	8.689905e+000	1.500511e-001
3.603376206491899e-004	1.710145e-002	8.711767e+000	1.501041e-001
3.603386206491898e-004	1.705843e-002	8.733421e+000	1.501572e-001
3.603396206491897e-004	1.701632e-002	8.754871e+000	1.502103e-001
3.603406206491896e-004	1.697509e-002	8.776117e+000	1.502633e-001
3.603416206491895e-004	1.693473e-002	8.797165e+000	1.503164e-001
3.603426206491894e-004	1.689521e-002	8.818014e+000	1.503695e-001
3.603436206491893e-004	1.685651e-002	8.838668e+000	1.504226e-001
3.603446206491892e-004	1.681861e-002	8.859130e+000	1.504757e-001
3.603456206491891e-004	1.678148e-002	8.879401e+000	1.505287e-001
3.603466206491891e-004	1.674512e-002	8.899485e+000	1.505818e-001
3.603476206491890e-004	1.670949e-002	8.919383e+000	1.506349e-001
3.603486206491889e-004	1.667459e-002	8.939098e+000	1.506879e-001
3.603496206491888e-004	1.664039e-002	8.958633e+000	1.507410e-001
3.603506206491887e-004	1.660687e-002	8.977990e+000	1.507941e-001
3.603516206491886e-004	1.657403e-002	8.997169e+000	1.508472e-001
3.603526206491885e-004	1.654184e-002	9.016176e+000	1.509003e-001
3.603536206491884e-004	1.651028e-002	9.035010e+000	1.509534e-001
3.603546206491883e-004	1.647934e-002	9.053675e+000	1.510064e-001
3.603556206491882e-004	1.644901e-002	9.072172e+000	1.510595e-001
3.603566206491881e-004	1.641927e-002	9.090504e+000	1.511126e-001
3.603576206491880e-004	1.639011e-002	9.108671e+000	1.511657e-001
3.603586206491879e-004	1.636150e-002	9.126678e+000	1.512187e-001
3.603596206491878e-004	1.633345e-002	9.144524e+000	1.512718e-001
3.603606206491878e-004	1.630593e-002	9.162212e+000	1.513249e-001
3.603616206491877e-004	1.627894e-002	9.179746e+000	1.513780e-001
3.603626206491876e-004	1.625245e-002	9.197124e+000	1.514311e-001
3.603636206491875e-004	1.622647e-002	9.214351e+000	1.514841e-001
3.603646206491874e-004	1.620097e-002	9.231427e+000	1.515372e-001
3.603656206491873e-004	1.617595e-002	9.248354e+000	1.515903e-001
3.603666206491872e-004	1.615139e-002	9.265135e+000	1.516434e-001
3.603676206491871e-004	1.612728e-002	9.281769e+000	1.516964e-001
3.603686206491870e-004	1.610362e-002	9.298261e+000	1.517495e-001
3.603696206491869e-004	1.608039e-002	9.314610e+000	1.518026e-001
3.603706206491868e-004	1.605759e-002	9.330818e+000	1.518557e-001
3.603716206491867e-004	1.603520e-002	9.346889e+000	1.519088e-001
3.603726206491866e-004	1.601322e-002	9.362821e+000	1.519618e-001
3.603736206491866e-004	1.599163e-002	9.378616e+000	1.520149e-001
3.603746206491865e-004	1.597043e-002	9.394279e+000	1.520680e-001
3.603756206491864e-004	1.594961e-002	9.409807e+000	1.521211e-001
3.603766206491863e-004	1.592916e-002	9.425205e+000	1.521741e-001
3.603776206491862e-004	1.590907e-002	9.440472e+000	1.522272e-001
3.603786206491861e-004	1.588934e-002	9.455610e+000	1.522803e-001
3.603796206491860e-004	1.586996e-002	9.470620e+000	1.523334e-001
3.603806206491859e-004	1.585092e-002	9.485505e+000	1.523865e-001
3.603816206491858e-004	1.583221e-002	9.500265e+000	1.524395e-001
3.603826206491857e-004	1.581383e-002	9.514900e+000	1.524926e-001
3.603836206491856e-004	1.579577e-002	9.529414e+000	1.525457e-001
3.603846206491855e-004	1.577802e-002	9.543807e+000	1.525988e-001
3.603856206491854e-004	1.576058e-002	9.558080e+000	1.526518e-001
3.603866206491853e-004	1.574344e-002	9.572233e+000	1.527049e-001
3.603876206491853e-004	1.572660e-002	9.586269e+000	1.527580e-001
3.603886206491852e-004	1.571004e-002	9.600190e+000	1.528111e-001
3.603896206491851e-004	1.569378e-002	9.613995e+000	1.528641e-001
3.603906206491850e-004	1.567779e-002	9.627686e+000	1.529172e-001
3.603916206491849e-004	1.566207e-002	9.641264e+000	1.529703e-001
3.603926206491848e-004	1.564662e-002	9.654730e+000	1.530234e-001
3.603936206491847e-004	1.563144e-002	9.668085e+000	1.530764e-001
3.603946206491846e-004	1.561651e-002	9.681331e+000	1.531295e-001
3.603956206491845e-004	1.560183e-002	9.694468e+000	1.531826e-001
3.603966206491844e-004	1.558741e-002	9.707496e+000	1.532357e-001
3.603976206491843e-004	1.557323e-002	9.720418e+000	1.532887e-001
3.603986206491842e-004	1.555928e-002	9.733234e+000	1.533418e-001
3.603996206491841e-004	1.554558e-002	9.745947e+000	1.533949e-001
3.604006206491840e-004	1.553211e-002	9.758555e+000	1.534480e-001
3.604016206491840e-004	1.551886e-002	9.771061e+000	1.535010e-001
3.604026206491839e-004	1.550583e-002	9.783464e+000	1.535541e-001
3.604036206491838e-004	1.549303e-002	9.795767e+000	1.536072e-001
3.604046206491837e-004	1.548044e-002	9.807970e+000	1.536602e-001
3.604056206491836e-004	1.546806e-002	9.820074e+000	1.537133e-001
3.604066206491835e-004	1.545590e-002	9.832079e+000	1.537664e-001
3.604076206491834e-004	1.544393e-002	9.843987e+000	1.538195e-001
3.604086206491833e-004	1.543217e-002	9.855799e+000	1.538725e-001
3.604096206491832e-004	1.542061e-002	9.867516e+000	1.539256e-001
3.604106206491831e-004	1.540924e-002	9.879137e+000	1.539787e-001
3.604116206491830e-004	1.539806e-002	9.890665e+000	1.540317e-001
3.604126206491829e-004	1.538707e-002	9.902100e+000	1.540848e-001
3.604136206491828e-004	1.537627e-002	9.913443e+000	1.541379e-001
3.604146206491828e-004	1.536565e-002	9.924694e+000	1.541909e-001
3.604156206491827e-004	1.535521e-002	9.935854e+000	1.542440e-001
3.604166206491826e-004	1.534494e-002	9.946925e+000	1.542971e-001
3.604176206491825e-004	1.533485e-002	9.957907e+000	1.543501e-001
3.604186206491824e-004	1.532493e-002	9.968801e+000	1.544032e-001
3.604196206491823e-004	1.531518e-002	9.979607e+000	1.544563e-001
3.604206206491822e-004	1.530559e-002	9.990326e+000	1.545093e-001
3.604216206491821e-004	1.529617e-002	1.000096e+001	1.545624e-001
3.604226206491820e-004	1.528691e-002	1.001151e+001	1.546155e-001
3.604236206491819e-004	1.527781e-002	1.002197e+001	1.546685e-001
3.604246206491818e-004	1.526886e-002	1.003235e+001	1.547216e-001
3.604256206491817e-004	1.526007e-002	1.004265e+001	1.547747e-001
3.604266206491816e-004	1.525143e-002	1.005287e+001	1.548277e-001
3.604276206491815e-004	1.524293e-002	1.006300e+001	1.548808e-001
3.604286206491815e-004	1.523459e-002	1.007305e+001	1.549338e-001
3.604296206491814e-004	1.522639e-002	1.008302e+001	1.549869e-001
3.604306206491813e-004	1.521833e-002	1.009292e+001	1.550400e-001
3.604316206491812e-004	1.521041e-002	1.010273e+001	1.550930e-001
3.604326206491811e-004	1.520263e-002	1.011247e+001	1.551461e-001
3.604336206491810e-004	1.519499e-002	1.012212e+001	1.551992e-001
3.604346206491809e-004	1.518748e-002	1.013171e+001	1.552522e-001
3.604356206491808e-004	1.518011e-002	1.014121e+001	1.553053e-001
3.604366206491807e-004	1.517287e-002	1.015064e+001	1.553583e-001
3.604376206491806e-004	1.516575e-002	1.016000e+001	1.554114e-001
3.604386206491805e-004	1.515876e-002	1.016928e+001	1.554644e-001
3.604396206491804e-004	1.515190e-002	1.017848e+001	1.555175e-001
3.604406206491803e-004	1.514516e-002	1.018762e+001	1.555706e-001
3.604416206491802e-004	1.513855e-002	1.019668e+001	1.556236e-001
3.604426206491802e-004	1.513205e-002	1.020567e+001	1.556767e-001
3.604436206491801e-004	1.512568e-002	1.021458e+001	1.557297e-001
3.604446206491800e-004	1.511942e-002	1.022343e+001	1.557828e-001
3.604456206491799e-004	1.511327e-002	1.023221e+001	1.558359e-001
3.604466206491798e-004	1.510724e-002	1.024092e+001	1.558889e-001
3.604507635063223e-004	1.508366e-002	1.027617e+001	1.561087e-001
3.604549063634647e-004	1.506168e-002	1.031038e+001	1.563285e-001
3.604590492206072e-004	1.504130e-002	1.034354e+001	1.565483e-001
3.604631920777497e-004	1.502254e-002	1.037564e+001	1.567681e-001
3.604673349348922e-004	1.500538e-002	1.040670e+001	1.569878e-001
3.604714777920346e-004	1.498982e-002	1.043671e+001	1.572076e-001
3.604756206491771e-004	1.497587e-002	1.046566e+001	1.574273e-001
3.604816206491765e-004	1.495811e-002	1.050588e+001	1.577456e-001
3.604876206491760e-004	1.494257e-002	1.054445e+001	1.580638e-001
3.604936206491754e-004	1.492924e-002	1.058136e+001	1.583820e-001
3.604996206491749e-004	1.491813e-002	1.061663e+001	1.587002e-001
3.605056206491743e-004	1.490923e-002	1.065024e+001	1.590184e-001
3.605116206491738e-004	1.490255e-002	1.068221e+001	1.593366e-001
3.605176206491732e-004	1.489809e-002	1.071253e+001	1.596548e-001
3.605289063634579e-004	1.489491e-002	1.076536e+001	1.602531e-001
3.605401920777426e-004	1.489595e-002	1.081458e+001	1.608515e-001
3.605514777920272e-004	1.490120e-002	1.086020e+001	1.614497e-001
3.605627635063119e-004	1.491067e-002	1.090221e+001	1.620479e-001
3.605740492205965e-004	1.492435e-002	1.094061e+001	1.626461e-001
3.605853349348812e-004	1.494225e-002	1.097540e+001	1.632442e-001
3.605966206491659e-004	1.496436e-002	1.100658e+001	1.638422e-001
3.606083349348791e-004	1.498977e-002	1.103651e+001	1.644628e-001
3.606200492205923e-004	1.501732e-002	1.106440e+001	1.650834e-001
3.606317635063055e-004	1.504703e-002	1.109025e+001	1.657040e-001
3.606434777920187e-004	1.507888e-002	1.111406e+001	1.663244e-001
3.606551920777319e-004	1.511288e-002	1.113582e+001	1.669448e-001
3.606669063634451e-004	1.514903e-002	1.115555e+001	1.675652e-001
3.606786206491583e-004	1.518733e-002	1.117323e+001	1.681854e-001
3.606906206491572e-004	1.522785e-002	1.119002e+001	1.688207e-001
3.607026206491561e-004	1.526947e-002	1.120570e+001	1.694560e-001
3.607146206491549e-004	1.531220e-002	1.122027e+001	1.700912e-001
3.607266206491538e-004	1.535603e-002	1.123374e+001	1.707263e-001
3.607386206491527e-004	1.540097e-002	1.124609e+001	1.713613e-001
3.607506206491516e-004	1.544701e-002	1.125733e+001	1.719963e-001
3.607626206491505e-004	1.549416e-002	1.126746e+001	1.726312e-001
3.607751920777208e-004	1.554426e-002	1.127733e+001	1.732962e-001
3.607877635062910e-004	1.559496e-002	1.128657e+001	1.739612e-001
3.608003349348613e-004	1.564625e-002	1.129519e+001	1.746261e-001
3.608129063634315e-004	1.569815e-002	1.130319e+001	1.752909e-001
3.608254777920018e-004	1.575065e-002	1.131056e+001	1.759556e-001
3.608380492205721e-004	1.580374e-002	1.131730e+001	1.766203e-001
3.608506206491423e-004	1.585744e-002	1.132342e+001	1.772849e-001
3.608583349348559e-004	1.589053e-002	1.132702e+001	1.776926e-001
3.608660492205695e-004	1.592374e-002	1.133048e+001	1.781004e-001
3.608737635062830e-004	1.595708e-002	1.133380e+001	1.785081e-001
3.608814777919966e-004	1.599056e-002	1.133699e+001	1.789158e-001
3.608891920777102e-004	1.602415e-002	1.134004e+001	1.793234e-001
3.608969063634238e-004	1.605788e-002	1.134295e+001	1.797310e-001
3.609046206491373e-004	1.609173e-002	1.134573e+001	1.801386e-001
3.609056206491372e-004	1.609613e-002	1.134608e+001	1.801915e-001
3.609200492205645e-004	1.615978e-002	1.135092e+001	1.809537e-001
3.609344777919917e-004	1.622367e-002	1.135547e+001	1.817159e-001
3.609489063634189e-004	1.628781e-002	1.135975e+001	1.824779e-001
3.609633349348462e-004	1.635220e-002	1.136375e+001	1.832399e-001
3.609777635062734e-004	1.641683e-002	1.136748e+001	1.840017e-001
3.609921920777007e-004	1.648170e-002	1.137093e+001	1.847634e-001
3.610066206491279e-004	1.654682e-002	1.137410e+001	1.855251e-001
3.610234777919835e-004	1.662309e-002	1.137758e+001	1.864148e-001
3.610403349348391e-004	1.669950e-002	1.138088e+001	1.873043e-001
3.610571920776947e-004	1.677607e-002	1.138399e+001	1.881937e-001
3.610740492205502e-004	1.685278e-002	1.138691e+001	1.890830e-001
3.610909063634058e-004	1.692965e-002	1.138965e+001	1.899721e-001
3.611077635062614e-004	1.700667e-002	1.139220e+001	1.908611e-001
3.611246206491170e-004	1.708384e-002	1.139456e+001	1.917499e-001
3.611451920776865e-004	1.717813e-002	1.139727e+001	1.928344e-001
3.611657635062560e-004	1.727251e-002	1.139985e+001	1.939187e-001
3.611863349348255e-004	1.736698e-002	1.140229e+001	1.950028e-001
3.612069063633950e-004	1.746155e-002	1.140460e+001	1.960867e-001
3.612274777919646e-004	1.755621e-002	1.140676e+001	1.971703e-001
3.612480492205341e-004	1.765097e-002	1.140879e+001	1.982538e-001
3.612686206491036e-004	1.774582e-002	1.141068e+001	1.993370e-001
3.612950492205297e-004	1.786774e-002	1.141297e+001	2.007283e-001
3.613214777919559e-004	1.798972e-002	1.141516e+001	2.021193e-001
3.613479063633820e-004	1.811175e-002	1.141723e+001	2.035099e-001
3.613743349348081e-004	1.823384e-002	1.141919e+001	2.049002e-001
3.614007635062342e-004	1.835597e-002	1.142104e+001	2.062902e-001
3.614271920776604e-004	1.847816e-002	1.142278e+001	2.076798e-001
3.614536206490865e-004	1.860040e-002	1.142440e+001	2.090690e-001
3.614886206490832e-004	1.876232e-002	1.142644e+001	2.109083e-001
3.615236206490800e-004	1.892425e-002	1.142839e+001	2.127469e-001
3.615586206490767e-004	1.908619e-002	1.143024e+001	2.145850e-001
3.615936206490735e-004	1.924814e-002	1.143199e+001	2.164224e-001
3.616286206490702e-004	1.941010e-002	1.143365e+001	2.182592e-001
3.616636206490670e-004	1.957208e-002	1.143521e+001	2.200955e-001
3.616986206490638e-004	1.973406e-002	1.143668e+001	2.219311e-001
3.617314777919179e-004	1.988610e-002	1.143801e+001	2.236537e-001
3.617643349347720e-004	2.003813e-002	1.143929e+001	2.253759e-001
3.617971920776261e-004	2.019014e-002	1.144053e+001	2.270975e-001
3.618300492204801e-004	2.034213e-002	1.144172e+001	2.288185e-001
3.618629063633342e-004	2.049409e-002	1.144286e+001	2.305390e-001
3.618957635061883e-004	2.064604e-002	1.144396e+001	2.322590e-001
3.619286206490424e-004	2.079797e-002	1.144501e+001	2.339785e-001
3.619296206490423e-004	2.080259e-002	1.144504e+001	2.340308e-001
3.619899063633225e-004	2.108128e-002	1.144688e+001	2.371842e-001
3.620501920776026e-004	2.135986e-002	1.144863e+001	2.403357e-001
3.621104777918827e-004	2.163832e-002	1.145029e+001	2.434855e-001
3.621707635061628e-004	2.191666e-002	1.145188e+001	2.466335e-001
3.622310492204430e-004	2.219489e-002	1.145338e+001	2.497797e-001
3.622913349347231e-004	2.247301e-002	1.145480e+001	2.529240e-001
3.623516206490032e-004	2.275100e-002	1.145614e+001	2.560666e-001
3.624356206489955e-004	2.313813e-002	1.145792e+001	2.604423e-001
3.625196206489877e-004	2.352499e-002	1.145962e+001	2.648146e-001
3.626036206489799e-004	2.391157e-002	1.146124e+001	2.691834e-001
3.626876206489721e-004	2.429788e-002	1.146278e+001	2.735487e-001
3.627716206489643e-004	2.468391e-002	1.146424e+001	2.779105e-001
3.628556206489565e-004	2.506967e-002	1.146563e+001	2.822688e-001
3.629396206489487e-004	2.545515e-002	1.146694e+001	2.866236e-001
3.629536206489474e-004	2.551937e-002	1.146716e+001	2.873491e-001
3.630721920775079e-004	2.606295e-002	1.146891e+001	2.934895e-001
3.631907635060683e-004	2.660593e-002	1.147058e+001	2.996230e-001
3.633093349346288e-004	2.714833e-002	1.147219e+001	3.057496e-001
3.634279063631892e-004	2.769015e-002	1.147371e+001	3.118694e-001
3.635464777917497e-004	2.823137e-002	1.147517e+001	3.179822e-001
3.636650492203101e-004	2.877201e-002	1.147654e+001	3.240881e-001
3.637836206488705e-004	2.931206e-002	1.147785e+001	3.301872e-001
3.639776206488525e-004	3.019437e-002	1.147990e+001	3.401514e-001
3.641237635059819e-004	3.085796e-002	1.148135e+001	3.476454e-001
3.642699063631112e-004	3.152065e-002	1.148275e+001	3.551290e-001
3.644160492202405e-004	3.218243e-002	1.148410e+001	3.626023e-001
3.645621920773698e-004	3.284329e-002	1.148540e+001	3.700652e-001
